tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,regular_loss,naughty_loss
13152, 155, 50, 0.987500, 1, 100, 0.000000, 1.695973
13184, 155, 50, 0.987500, 1, 100, 0.000000, 1.700191
13216, 155, 50, 0.987500, 1, 100, 0.000000, 1.696615
13248, 155, 50, 0.987500, 1, 100, 0.000000, 1.699996
13280, 155, 50, 0.987500, 1, 100, 0.000000, 1.696747
13312, 155, 50, 0.987500, 1, 100, 0.000000, 1.697425
13344, 155, 50, 0.987500, 1, 100, 0.000000, 1.700757
13376, 155, 50, 0.987500, 1, 100, 0.000000, 1.701049
13408, 155, 50, 0.987500, 1, 100, 0.000000, 1.699392
13440, 155, 50, 0.987500, 1, 100, 0.000000, 1.702574
13472, 155, 50, 0.987500, 1, 100, 0.000000, 1.703236
13504, 155, 50, 0.987500, 1, 100, 0.000000, 1.699271
13536, 155, 50, 0.987500, 1, 100, 0.000000, 1.698253
13568, 155, 50, 0.987500, 1, 100, 0.000000, 1.703649
13600, 155, 50, 0.987500, 1, 100, 0.000000, 1.697141
13632, 155, 50, 0.987500, 1, 100, 0.000000, 1.699411
13664, 155, 50, 0.987500, 1, 100, 0.000000, 1.700200
13696, 155, 50, 0.987500, 1, 100, 0.000000, 1.700311
13728, 155, 50, 0.987500, 1, 100, 0.000000, 1.697276
13760, 155, 50, 0.987500, 1, 100, 0.000000, 1.697041
13792, 155, 50, 0.987500, 1, 100, 0.000000, 1.700377
13824, 155, 50, 0.987500, 1, 100, 0.000000, 1.698228
13856, 155, 50, 0.987500, 1, 100, 0.000000, 1.692281
13888, 155, 50, 0.987500, 1, 100, 0.000000, 1.700575
13920, 155, 50, 0.987500, 1, 100, 0.000000, 1.699896
13952, 155, 50, 0.987500, 1, 100, 0.000000, 1.697207
13984, 155, 50, 0.987500, 1, 100, 0.000000, 1.694873
14016, 155, 50, 0.987500, 1, 100, 0.000000, 1.699579
14048, 155, 50, 0.987500, 1, 100, 0.000000, 1.702582
14080, 155, 50, 0.987500, 1, 100, 0.000000, 1.700012
14112, 155, 50, 0.987500, 1, 100, 0.000000, 1.701757
14144, 155, 50, 0.987500, 1, 100, 0.000000, 1.698671
14176, 155, 50, 0.987500, 1, 100, 0.000000, 1.700157
14208, 155, 50, 0.987500, 1, 100, 0.000000, 1.697491
14240, 155, 50, 0.987500, 1, 100, 0.000000, 1.699635
14272, 155, 50, 0.987500, 1, 100, 0.000000, 1.699735
14304, 155, 50, 0.987500, 1, 100, 0.000000, 1.695892
14336, 155, 50, 0.987500, 1, 100, 0.000000, 1.699774
14368, 155, 50, 0.987500, 1, 100, 0.000001, 1.694726
14400, 155, 50, 0.987500, 1, 100, 0.000000, 1.700562
14432, 155, 50, 0.987500, 1, 100, 0.000000, 1.696340
14464, 155, 50, 0.987500, 1, 100, 0.000000, 1.699068
14496, 155, 50, 0.987500, 1, 100, 0.000000, 1.699531
14528, 155, 50, 0.987500, 1, 100, 0.000000, 1.700131
14560, 155, 50, 0.987500, 1, 100, 0.000000, 1.698706
14592, 155, 50, 0.987500, 1, 100, 0.000000, 1.700132
14624, 155, 50, 0.987500, 1, 100, 0.000000, 1.697297
14656, 155, 50, 0.987500, 1, 100, 0.000000, 1.705903
14688, 155, 50, 0.987500, 1, 100, 0.000000, 1.700711
14720, 155, 50, 0.987500, 1, 100, 0.000000, 1.696342
14752, 155, 50, 0.987500, 1, 100, 0.000000, 1.697815
14784, 155, 50, 0.987500, 1, 100, 0.000000, 1.699094
14816, 155, 50, 0.987500, 1, 100, 0.000000, 1.696590
14848, 155, 50, 0.987500, 1, 100, 0.000000, 1.701300
14880, 155, 50, 0.987500, 1, 100, 0.000000, 1.696015
14912, 155, 50, 0.987500, 1, 100, 0.000000, 1.697174
14944, 155, 50, 0.987500, 1, 100, 0.000000, 1.697707
14976, 155, 50, 0.987500, 1, 100, 0.000000, 1.699546
15008, 155, 50, 0.987500, 1, 100, 0.000000, 1.700012
15040, 155, 50, 0.987500, 1, 100, 0.000000, 1.694791
15072, 155, 50, 0.987500, 1, 100, 0.000000, 1.701117
15104, 155, 50, 0.987500, 1, 100, 0.000000, 1.703142
15136, 155, 50, 0.987500, 1, 100, 0.000000, 1.696040
15168, 155, 50, 0.987500, 1, 100, 0.000000, 1.697882
15200, 155, 50, 0.987500, 1, 100, 0.000000, 1.696667
15232, 155, 50, 0.987500, 1, 100, 0.000000, 1.698956
15264, 155, 50, 0.987500, 1, 100, 0.000000, 1.699375
15296, 155, 50, 0.987500, 1, 100, 0.000000, 1.695980
15328, 155, 50, 0.987500, 1, 100, 0.000000, 1.698383
15360, 155, 50, 0.987500, 1, 100, 0.000000, 1.701645
15392, 155, 50, 0.987500, 1, 100, 0.000000, 1.699068
15424, 155, 50, 0.987500, 1, 100, 0.000000, 1.700061
15456, 155, 50, 0.987500, 1, 100, 0.000000, 1.693925
15488, 155, 50, 0.987500, 1, 100, 0.000000, 1.697454
15520, 155, 50, 0.987500, 1, 100, 0.000000, 1.694895
15552, 155, 50, 0.987500, 1, 100, 0.000000, 1.702066
15584, 155, 50, 0.987500, 1, 100, 0.000000, 1.695974
15616, 155, 50, 0.987500, 1, 100, 0.000000, 1.696374
15648, 155, 50, 0.987500, 1, 100, 0.000000, 1.692396
15680, 155, 50, 0.987500, 1, 100, 0.000000, 1.704251
15712, 155, 50, 0.987500, 1, 100, 0.000000, 1.700821
15744, 155, 50, 0.987500, 1, 100, 0.000000, 1.695402
15776, 155, 50, 0.987500, 1, 100, 0.000000, 1.692755
15808, 155, 50, 0.987500, 1, 100, 0.000000, 1.699504
15840, 155, 50, 0.987500, 1, 100, 0.000000, 1.698607
15872, 155, 50, 0.987500, 1, 100, 0.000000, 1.697343
15904, 155, 50, 0.987500, 1, 100, 0.000000, 1.694435
15936, 155, 50, 0.987500, 1, 100, 0.000000, 1.696712
15968, 155, 50, 0.987500, 1, 100, 0.000000, 1.699732
16000, 155, 50, 0.987500, 1, 100, 0.000000, 1.700565
16032, 155, 50, 0.987500, 1, 100, 0.000000, 1.698681
16064, 155, 50, 0.987500, 1, 100, 0.000000, 1.698254
16096, 155, 50, 0.987500, 1, 100, 0.000000, 1.699827
16128, 155, 50, 0.987500, 1, 100, 0.000000, 1.698489
16160, 155, 50, 0.987500, 1, 100, 0.000001, 1.702206
16192, 155, 50, 0.987500, 1, 100, 0.000000, 1.698512
16224, 155, 50, 0.987500, 1, 100, 0.000000, 1.701803
16256, 155, 50, 0.987500, 1, 100, 0.000000, 1.695690
16288, 155, 50, 0.987500, 1, 100, 0.000000, 1.697057
16320, 155, 50, 0.987500, 1, 100, 0.000000, 1.700477
16352, 155, 50, 0.987500, 1, 100, 0.000001, 1.697096
16384, 155, 50, 0.987500, 1, 100, 0.000000, 1.700256
16416, 155, 50, 0.987500, 1, 100, 0.000000, 1.699020
16448, 155, 50, 0.987500, 1, 100, 0.000000, 1.698489
16480, 155, 50, 0.987500, 1, 100, 0.000000, 1.701623
16512, 155, 50, 0.987500, 1, 100, 0.000000, 1.696574
16544, 155, 50, 0.987500, 1, 100, 0.000000, 1.699743
16576, 155, 50, 0.987500, 1, 100, 0.000000, 1.706118
16608, 155, 50, 0.987500, 1, 100, 0.000000, 1.698601
16640, 155, 50, 0.987500, 1, 100, 0.000000, 1.700112
16672, 155, 50, 0.987500, 1, 100, 0.000000, 1.698690
16704, 155, 50, 0.987500, 1, 100, 0.000000, 1.700799
16736, 155, 50, 0.987500, 1, 100, 0.000000, 1.700305
16768, 155, 50, 0.987500, 1, 100, 0.000000, 1.696413
16800, 155, 50, 0.987500, 1, 100, 0.000000, 1.694433
16832, 155, 50, 0.987500, 1, 100, 0.000000, 1.700595
16864, 155, 50, 0.987500, 1, 100, 0.000000, 1.696786
16896, 155, 50, 0.987500, 1, 100, 0.000000, 1.698550
16928, 155, 50, 0.987500, 1, 100, 0.000000, 1.698047
16960, 155, 50, 0.987500, 1, 100, 0.000000, 1.700637
16992, 155, 50, 0.987500, 1, 100, 0.000000, 1.699684
17024, 155, 50, 0.987500, 1, 100, 0.000000, 1.697224
17056, 155, 50, 0.987500, 1, 100, 0.000000, 1.700805
17088, 155, 50, 0.987500, 1, 100, 0.000000, 1.697757
17120, 155, 50, 0.987500, 1, 100, 0.000000, 1.696657
17152, 155, 50, 0.987500, 1, 100, 0.000000, 1.696149
17184, 155, 50, 0.987500, 1, 100, 0.000000, 1.703634
17216, 155, 50, 0.987500, 1, 100, 0.000000, 1.698182
17248, 155, 50, 0.987500, 1, 100, 0.000000, 1.700766
17280, 155, 50, 0.987500, 1, 100, 0.000000, 1.697896
17312, 155, 50, 0.987500, 1, 100, 0.000000, 1.699101
17344, 155, 50, 0.987500, 1, 100, 0.000000, 1.697296
17376, 155, 50, 0.987500, 1, 100, 0.000000, 1.703155
17408, 155, 50, 0.987500, 1, 100, 0.000000, 1.697051
17440, 155, 50, 0.987500, 1, 100, 0.000000, 1.698210
17472, 155, 50, 0.987500, 1, 100, 0.000000, 1.696101
17504, 155, 50, 0.987500, 1, 100, 0.000000, 1.697115
17536, 155, 50, 0.987500, 1, 100, 0.000000, 1.695996
17568, 155, 50, 0.987500, 1, 100, 0.000000, 1.696932
17600, 155, 50, 0.987500, 1, 100, 0.000000, 1.698618
17632, 155, 50, 0.987500, 1, 100, 0.000000, 1.694881
17664, 155, 50, 0.987500, 1, 100, 0.000000, 1.698565
17696, 155, 50, 0.987500, 1, 100, 0.000000, 1.695642
17728, 155, 50, 0.987500, 1, 100, 0.000000, 1.698497
17760, 155, 50, 0.987500, 1, 100, 0.000000, 1.699496
17792, 155, 50, 0.987500, 1, 100, 0.000000, 1.697220
17824, 155, 50, 0.987500, 1, 100, 0.000000, 1.699718
17856, 155, 50, 0.987500, 1, 100, 0.000000, 1.700908
17888, 155, 50, 0.987500, 1, 100, 0.000000, 1.699493
17920, 155, 50, 0.987500, 1, 100, 0.000000, 1.699525
17952, 155, 50, 0.987500, 1, 100, 0.000001, 1.698946
17984, 155, 50, 0.987500, 1, 100, 0.000000, 1.700686
18016, 155, 50, 0.987500, 1, 100, 0.000000, 1.699350
18048, 155, 50, 0.987500, 1, 100, 0.000000, 1.703904
18080, 155, 50, 0.987500, 1, 100, 0.000000, 1.698036
18112, 155, 50, 0.987500, 1, 100, 0.000000, 1.697012
18144, 155, 50, 0.987500, 1, 100, 0.000000, 1.700198
18176, 155, 50, 0.987500, 1, 100, 0.000000, 1.698267
18208, 155, 50, 0.987500, 1, 100, 0.000000, 1.699070
18240, 155, 50, 0.987500, 1, 100, 0.000000, 1.699272
18272, 155, 50, 0.987500, 1, 100, 0.000000, 1.699133
18304, 155, 50, 0.987500, 1, 100, 0.000000, 1.697863
18336, 155, 50, 0.987500, 1, 100, 0.000000, 1.696563
18368, 155, 50, 0.987500, 1, 100, 0.000000, 1.695158
18400, 155, 50, 0.987500, 1, 100, 0.000000, 1.695600
18432, 155, 50, 0.987500, 1, 100, 0.000000, 1.696633
18464, 155, 50, 0.987500, 1, 100, 0.000000, 1.698374
18496, 155, 50, 0.987500, 1, 100, 0.000000, 1.703002
18528, 155, 50, 0.987500, 1, 100, 0.000000, 1.699430
18560, 155, 50, 0.987500, 1, 100, 0.000000, 1.698471
18592, 155, 50, 0.987500, 1, 100, 0.000000, 1.699472
18624, 155, 50, 0.987500, 1, 100, 0.000000, 1.701144
18656, 155, 50, 0.987500, 1, 100, 0.000000, 1.696108
18688, 155, 50, 0.987500, 1, 100, 0.000000, 1.699334
18720, 155, 50, 0.987500, 1, 100, 0.000000, 1.696292
18752, 155, 50, 0.987500, 1, 100, 0.000000, 1.698181
18784, 155, 50, 0.987500, 1, 100, 0.000000, 1.698935
18816, 155, 50, 0.987500, 1, 100, 0.000000, 1.698328
18848, 155, 50, 0.987500, 1, 100, 0.000000, 1.696874
18880, 155, 50, 0.987500, 1, 100, 0.000000, 1.695675
18912, 155, 50, 0.987500, 1, 100, 0.000000, 1.700760
18944, 155, 50, 0.987500, 1, 100, 0.000000, 1.699120
18976, 155, 50, 0.987500, 1, 100, 0.000002, 1.696295
19008, 155, 50, 0.987500, 1, 100, 0.000000, 1.696842
19040, 155, 50, 0.987500, 1, 100, 0.000000, 1.699839
19072, 155, 50, 0.987500, 1, 100, 0.000000, 1.699126
19104, 155, 50, 0.987500, 1, 100, 0.000000, 1.699028
19136, 155, 50, 0.987500, 1, 100, 0.000000, 1.696919
19168, 155, 50, 0.987500, 1, 100, 0.000000, 1.699647
19200, 155, 50, 0.987500, 1, 100, 0.000000, 1.704286
19232, 155, 50, 0.987500, 1, 100, 0.000000, 1.700914
19264, 155, 50, 0.987500, 1, 100, 0.000000, 1.694527
19296, 155, 50, 0.987500, 1, 100, 0.000000, 1.699124
19328, 155, 50, 0.987500, 1, 100, 0.000000, 1.694630
19360, 155, 50, 0.987500, 1, 100, 0.000000, 1.695168
19392, 155, 50, 0.987500, 1, 100, 0.000000, 1.695106
19424, 155, 50, 0.987500, 1, 100, 0.000000, 1.694800
19456, 155, 50, 0.987500, 1, 100, 0.000000, 1.698074
19488, 155, 50, 0.987500, 1, 100, 0.000000, 1.698510
19520, 155, 50, 0.987500, 1, 100, 0.000000, 1.693315
19552, 155, 50, 0.987500, 1, 100, 0.000000, 1.693494
19584, 155, 50, 0.987500, 1, 100, 0.000000, 1.700271
19616, 155, 50, 0.987500, 1, 100, 0.000000, 1.693002
19648, 155, 50, 0.987500, 1, 100, 0.000000, 1.699765
19680, 155, 50, 0.987500, 1, 100, 0.000000, 1.698666
19712, 155, 50, 0.987500, 1, 100, 0.000000, 1.700265
19744, 155, 50, 0.987500, 1, 100, 0.000000, 1.701109
19776, 155, 50, 0.987500, 1, 100, 0.000000, 1.699188
19808, 155, 50, 0.987500, 1, 100, 0.000000, 1.701538
19840, 155, 50, 0.987500, 1, 100, 0.000000, 1.692626
19872, 155, 50, 0.987500, 1, 100, 0.000000, 1.702443
19904, 155, 50, 0.987500, 1, 100, 0.000000, 1.700645
19936, 155, 50, 0.987500, 1, 100, 0.000000, 1.699155
19968, 155, 50, 0.987500, 1, 100, 0.000000, 1.701657
20000, 155, 50, 0.987500, 1, 100, 0.000000, 1.696526
20032, 155, 50, 0.987500, 1, 100, 0.000000, 1.700573
20064, 155, 50, 0.987500, 1, 100, 0.000000, 1.696416
20096, 155, 50, 0.987500, 1, 100, 0.000000, 1.700962
20128, 155, 50, 0.987500, 1, 100, 0.000000, 1.697793
20160, 155, 50, 0.987500, 1, 100, 0.000000, 1.694593
20192, 155, 50, 0.987500, 1, 100, 0.000000, 1.698008
20224, 155, 50, 0.987500, 1, 100, 0.000000, 1.696488
20256, 155, 50, 0.987500, 1, 100, 0.000000, 1.694522
20288, 155, 50, 0.987500, 1, 100, 0.000000, 1.694481
20320, 155, 50, 0.987500, 1, 100, 0.000000, 1.701198
20352, 155, 50, 0.987500, 1, 100, 0.000000, 1.702004
20384, 155, 50, 0.987500, 1, 100, 0.000000, 1.698534
20416, 155, 50, 0.987500, 1, 100, 0.000000, 1.699152
20448, 155, 50, 0.987500, 1, 100, 0.000000, 1.695160
20480, 155, 50, 0.987500, 1, 100, 0.000000, 1.698585
20512, 155, 50, 0.987500, 1, 100, 0.000000, 1.695784
20544, 155, 50, 0.987500, 1, 100, 0.000000, 1.694499
20576, 155, 50, 0.987500, 1, 100, 0.000000, 1.700372
20608, 155, 50, 0.987500, 1, 100, 0.000000, 1.692109
20640, 155, 50, 0.987500, 1, 100, 0.000000, 1.700433
20672, 155, 50, 0.987500, 1, 100, 0.000000, 1.698023
20704, 155, 50, 0.987500, 1, 100, 0.000000, 1.697833
20736, 155, 50, 0.987500, 1, 100, 0.000000, 1.698552
20768, 155, 50, 0.987500, 1, 100, 0.000000, 1.697055
20800, 155, 50, 0.987500, 1, 100, 0.000000, 1.695724
20832, 155, 50, 0.987500, 1, 100, 0.000000, 1.698978
20864, 155, 50, 0.987500, 1, 100, 0.000000, 1.700270
20896, 155, 50, 0.987500, 1, 100, 0.000000, 1.696353
20928, 155, 50, 0.987500, 1, 100, 0.000000, 1.697371
20960, 155, 50, 0.987500, 1, 100, 0.000000, 1.695495
20992, 155, 50, 0.987500, 1, 100, 0.000000, 1.696601
21024, 155, 50, 0.987500, 1, 100, 0.000000, 1.699264
21056, 155, 50, 0.987500, 1, 100, 0.000000, 1.701359
21088, 155, 50, 0.987500, 1, 100, 0.000000, 1.697568
21120, 155, 50, 0.987500, 1, 100, 0.000000, 1.701451
21152, 155, 50, 0.987500, 1, 100, 0.000000, 1.696939
21184, 155, 50, 0.987500, 1, 100, 0.000000, 1.693843
21216, 155, 50, 0.987500, 1, 100, 0.000000, 1.696227
21248, 155, 50, 0.987500, 1, 100, 0.000000, 1.700292
21280, 155, 50, 0.987500, 1, 100, 0.000001, 1.697127
21312, 155, 50, 0.987500, 1, 100, 0.000000, 1.696923
21344, 155, 50, 0.987500, 1, 100, 0.000000, 1.696441
21376, 155, 50, 0.987500, 1, 100, 0.000000, 1.697824
21408, 155, 50, 0.987500, 1, 100, 0.000000, 1.696617
21440, 155, 50, 0.987500, 1, 100, 0.000000, 1.701187
21472, 155, 50, 0.987500, 1, 100, 0.000000, 1.698707
21504, 155, 50, 0.987500, 1, 100, 0.000000, 1.699331
21536, 155, 50, 0.987500, 1, 100, 0.000000, 1.696869
21568, 155, 50, 0.987500, 1, 100, 0.000000, 1.695400
21600, 155, 50, 0.987500, 1, 100, 0.000000, 1.696112
21632, 155, 50, 0.987500, 1, 100, 0.000000, 1.695942
21664, 155, 50, 0.987500, 1, 100, 0.000000, 1.697266
21696, 155, 50, 0.987500, 1, 100, 0.000000, 1.695874
21728, 155, 50, 0.987500, 1, 100, 0.000000, 1.695699
21760, 155, 50, 0.987500, 1, 100, 0.000000, 1.696190
21792, 155, 50, 0.987500, 1, 100, 0.000000, 1.700777
21824, 155, 50, 0.987500, 1, 100, 0.000000, 1.703927
21856, 155, 50, 0.987500, 1, 100, 0.000000, 1.703016
21888, 155, 50, 0.987500, 1, 100, 0.000000, 1.699552
21920, 155, 50, 0.987500, 1, 100, 0.000000, 1.701835
21952, 155, 50, 0.987500, 1, 100, 0.000000, 1.695398
21984, 155, 50, 0.987500, 1, 100, 0.000000, 1.696674
22016, 155, 50, 0.987500, 1, 100, 0.000000, 1.698550
22048, 155, 50, 0.987500, 1, 100, 0.000000, 1.701201
22080, 155, 50, 0.987500, 1, 100, 0.000000, 1.696489
22112, 155, 50, 0.987500, 1, 100, 0.000000, 1.694258
22144, 155, 50, 0.987500, 1, 100, 0.000000, 1.698644
22176, 155, 50, 0.987500, 1, 100, 0.000000, 1.698740
22208, 155, 50, 0.987500, 1, 100, 0.000000, 1.696578
22240, 155, 50, 0.987500, 1, 100, 0.000000, 1.700571
22272, 155, 50, 0.987500, 1, 100, 0.000000, 1.699656
22304, 155, 50, 0.987500, 1, 100, 0.000000, 1.692574
22336, 155, 50, 0.987500, 1, 100, 0.000000, 1.696890
22368, 155, 50, 0.987500, 1, 100, 0.000000, 1.697364
22400, 155, 50, 0.987500, 1, 100, 0.000000, 1.694654
22432, 155, 50, 0.987500, 1, 100, 0.000000, 1.697317
22464, 155, 50, 0.987500, 1, 100, 0.000000, 1.692446
22496, 155, 50, 0.987500, 1, 100, 0.000000, 1.701499
22528, 155, 50, 0.987500, 1, 100, 0.000000, 1.696880
22560, 155, 50, 0.987500, 1, 100, 0.000000, 1.696293
22592, 155, 50, 0.987500, 1, 100, 0.000000, 1.695841
22624, 155, 50, 0.987500, 1, 100, 0.000002, 1.700044
22656, 155, 50, 0.987500, 1, 100, 0.000000, 1.700177
22688, 155, 50, 0.987500, 1, 100, 0.000000, 1.699238
22720, 155, 50, 0.987500, 1, 100, 0.000000, 1.698291
22752, 155, 50, 0.987500, 1, 100, 0.000000, 1.698974
22784, 155, 50, 0.987500, 1, 100, 0.000000, 1.693677
22816, 155, 50, 0.987500, 1, 100, 0.000000, 1.696669
22848, 155, 50, 0.987500, 1, 100, 0.000000, 1.703031
22880, 155, 50, 0.987500, 1, 100, 0.000000, 1.700965
22912, 155, 50, 0.987500, 1, 100, 0.000000, 1.694426
22944, 155, 50, 0.987500, 1, 100, 0.000000, 1.692274
22976, 155, 50, 0.987500, 1, 100, 0.000000, 1.695770
23008, 155, 50, 0.987500, 1, 100, 0.000000, 1.698506
23040, 155, 50, 0.987500, 1, 100, 0.000000, 1.699685
23072, 155, 50, 0.987500, 1, 100, 0.000000, 1.698269
23104, 155, 50, 0.987500, 1, 100, 0.000000, 1.700753
23136, 155, 50, 0.987500, 1, 100, 0.000000, 1.698233
23168, 155, 50, 0.987500, 1, 100, 0.000000, 1.697678
23200, 155, 50, 0.987500, 1, 100, 0.000000, 1.692309
23232, 155, 50, 0.987500, 1, 100, 0.000000, 1.692656
23264, 155, 50, 0.987500, 1, 100, 0.000001, 1.696994
23296, 155, 50, 0.987500, 1, 100, 0.000000, 1.696131
23328, 155, 50, 0.987500, 1, 100, 0.000000, 1.694754
23360, 155, 50, 0.987500, 1, 100, 0.000000, 1.699108
23392, 155, 50, 0.987500, 1, 100, 0.000000, 1.696694
23424, 155, 50, 0.987500, 1, 100, 0.000000, 1.695277
23456, 155, 50, 0.987500, 1, 100, 0.000000, 1.694946
23488, 155, 50, 0.987500, 1, 100, 0.000000, 1.695675
23520, 155, 50, 0.987500, 1, 100, 0.000000, 1.699773
23552, 155, 50, 0.987500, 1, 100, 0.000000, 1.699896
23584, 155, 50, 0.987500, 1, 100, 0.000000, 1.699493
23616, 155, 50, 0.987500, 1, 100, 0.000000, 1.697111
23648, 155, 50, 0.987500, 1, 100, 0.000000, 1.696700
23680, 155, 50, 0.987500, 1, 100, 0.000000, 1.695128
23712, 155, 50, 0.987500, 1, 100, 0.000000, 1.695960
23744, 155, 50, 0.987500, 1, 100, 0.000000, 1.697390
23776, 155, 50, 0.987500, 1, 100, 0.000000, 1.700874
23808, 155, 50, 0.987500, 1, 100, 0.000000, 1.705646
23840, 155, 50, 0.987500, 1, 100, 0.000000, 1.698145
23872, 155, 50, 0.987500, 1, 100, 0.000000, 1.700198
23904, 155, 50, 0.987500, 1, 100, 0.000000, 1.702633
23936, 155, 50, 0.987500, 1, 100, 0.000000, 1.697058
23968, 155, 50, 0.987500, 1, 100, 0.000000, 1.699151
24000, 155, 50, 0.987500, 1, 100, 0.000000, 1.694510
24032, 155, 50, 0.987500, 1, 100, 0.000001, 1.698232
24064, 155, 50, 0.987500, 1, 100, 0.000000, 1.693180
24096, 155, 50, 0.987500, 1, 100, 0.000000, 1.697589
24128, 155, 50, 0.987500, 1, 100, 0.000000, 1.698573
24160, 155, 50, 0.987500, 1, 100, 0.000000, 1.696955
24192, 155, 50, 0.987500, 1, 100, 0.000000, 1.699111
24224, 155, 50, 0.987500, 1, 100, 0.000000, 1.698320
24256, 155, 50, 0.987500, 1, 100, 0.000000, 1.700582
24288, 155, 50, 0.987500, 1, 100, 0.000000, 1.698488
24320, 155, 50, 0.987500, 1, 100, 0.000000, 1.699049
24352, 155, 50, 0.987500, 1, 100, 0.000000, 1.699472
24384, 155, 50, 0.987500, 1, 100, 0.000000, 1.699909
24416, 155, 50, 0.987500, 1, 100, 0.000000, 1.697462
24448, 155, 50, 0.987500, 1, 100, 0.000000, 1.697635
24480, 155, 50, 0.987500, 1, 100, 0.000000, 1.700195
24512, 155, 50, 0.987500, 1, 100, 0.000000, 1.701050
24544, 155, 50, 0.987500, 1, 100, 0.000000, 1.700215
24576, 155, 50, 0.987500, 1, 100, 0.000000, 1.696613
24608, 155, 50, 0.987500, 1, 100, 0.000000, 1.697681
24640, 155, 50, 0.987500, 1, 100, 0.000000, 1.694139
24672, 155, 50, 0.987500, 1, 100, 0.000000, 1.700328
24704, 155, 50, 0.987500, 1, 100, 0.000000, 1.700139
24736, 155, 50, 0.987500, 1, 100, 0.000000, 1.700996
24768, 155, 50, 0.987500, 1, 100, 0.000000, 1.699110
24800, 155, 50, 0.987500, 1, 100, 0.000000, 1.694907
24832, 155, 50, 0.987500, 1, 100, 0.000000, 1.699768
24864, 155, 50, 0.987500, 1, 100, 0.000000, 1.693803
24896, 155, 50, 0.987500, 1, 100, 0.000000, 1.694155
24928, 155, 50, 0.987500, 1, 100, 0.000000, 1.698557
24960, 155, 50, 0.987500, 1, 100, 0.000000, 1.697343
24992, 155, 50, 0.987500, 1, 100, 0.000000, 1.699413
25024, 155, 50, 0.987500, 1, 100, 0.000000, 1.695919
25056, 155, 50, 0.987500, 1, 100, 0.000000, 1.702468
25088, 155, 50, 0.987500, 1, 100, 0.000000, 1.701146
25120, 155, 50, 0.987500, 1, 100, 0.000000, 1.699476
25152, 155, 50, 0.987500, 1, 100, 0.000000, 1.695664
25184, 155, 50, 0.987500, 1, 100, 0.000000, 1.700357
25216, 155, 50, 0.987500, 1, 100, 0.000000, 1.696493
25248, 155, 50, 0.987500, 1, 100, 0.000000, 1.699710
25280, 155, 50, 0.987500, 1, 100, 0.000000, 1.696705
25312, 155, 50, 0.987500, 1, 100, 0.000000, 1.696580
25344, 155, 50, 0.987500, 1, 100, 0.000000, 1.699268
25376, 155, 50, 0.987500, 1, 100, 0.000000, 1.700412
25408, 155, 50, 0.987500, 1, 100, 0.000000, 1.697881
25440, 155, 50, 0.987500, 1, 100, 0.000000, 1.698002
25472, 155, 50, 0.987500, 1, 100, 0.000000, 1.698796
25504, 155, 50, 0.987500, 1, 100, 0.000000, 1.696141
25536, 155, 50, 0.987500, 1, 100, 0.000000, 1.704144
25568, 155, 50, 0.987500, 1, 100, 0.000002, 1.705519
25600, 155, 50, 0.987500, 1, 100, 0.000000, 1.696668
