tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
6656, 155, 25, 0.700000, 0.500000, 20, 100, 0.004021, 0.456587
7168, 155, 25, 0.700000, 0.500000, 20, 100, 0.004256, 0.464943
7680, 155, 25, 0.700000, 0.500000, 20, 100, 0.003074, 0.458753
8192, 155, 25, 0.700000, 0.500000, 20, 100, 0.002725, 0.459623
8704, 155, 25, 0.700000, 0.500000, 20, 100, 0.003467, 0.460110
9216, 155, 25, 0.700000, 0.500000, 20, 100, 0.003445, 0.462334
9728, 155, 25, 0.700000, 0.500000, 20, 100, 0.002989, 0.460167
10240, 155, 25, 0.700000, 0.500000, 20, 100, 0.003595, 0.460153
10752, 155, 25, 0.700000, 0.500000, 20, 100, 0.003960, 0.465090
11264, 155, 25, 0.700000, 0.500000, 20, 100, 0.003683, 0.460435
11776, 155, 25, 0.700000, 0.500000, 20, 100, 0.003366, 0.459613
12288, 155, 25, 0.700000, 0.500000, 20, 100, 0.004208, 0.460482
12800, 155, 25, 0.700000, 0.500000, 20, 100, 0.003341, 0.456862
13312, 155, 25, 0.700000, 0.500000, 20, 100, 0.003270, 0.459960
13824, 155, 25, 0.700000, 0.500000, 20, 100, 0.003653, 0.462187
14336, 155, 25, 0.700000, 0.500000, 20, 100, 0.003748, 0.462008
14848, 155, 25, 0.700000, 0.500000, 20, 100, 0.003681, 0.462181
15360, 155, 25, 0.700000, 0.500000, 20, 100, 0.003486, 0.461966
15872, 155, 25, 0.700000, 0.500000, 20, 100, 0.003560, 0.461679
16384, 155, 25, 0.700000, 0.500000, 20, 100, 0.003493, 0.458155
16896, 155, 25, 0.700000, 0.500000, 20, 100, 0.003844, 0.463004
17408, 155, 25, 0.700000, 0.500000, 20, 100, 0.003357, 0.463528
17920, 155, 25, 0.700000, 0.500000, 20, 100, 0.003110, 0.458938
18432, 155, 25, 0.700000, 0.500000, 20, 100, 0.003323, 0.460052
18944, 155, 25, 0.700000, 0.500000, 20, 100, 0.003166, 0.457865
19456, 155, 25, 0.700000, 0.500000, 20, 100, 0.004006, 0.460314
19968, 155, 25, 0.700000, 0.500000, 20, 100, 0.003596, 0.460133
20480, 155, 25, 0.700000, 0.500000, 20, 100, 0.003316, 0.462236
20992, 155, 25, 0.700000, 0.500000, 20, 100, 0.003669, 0.461593
21504, 155, 25, 0.700000, 0.500000, 20, 100, 0.003082, 0.459311
22016, 155, 25, 0.700000, 0.500000, 20, 100, 0.003656, 0.460090
22528, 155, 25, 0.700000, 0.500000, 20, 100, 0.003708, 0.464866
23040, 155, 25, 0.700000, 0.500000, 20, 100, 0.003743, 0.459997
23552, 155, 25, 0.700000, 0.500000, 20, 100, 0.003586, 0.458683
24064, 155, 25, 0.700000, 0.500000, 20, 100, 0.003771, 0.461960
