tau,compliant_loss_pure,noncompliant_loss_pure,compliant_loss_all,noncompliant_loss_all
51200, 0.195825, 9.926950, 0.196998, 11.094626
51200, 0.187208, 10.064274, 0.188497, 11.231354
51200, 0.201194, 10.199680, 0.202406, 11.362685
51200, 0.202533, 10.337177, 0.203432, 11.501477
51200, 0.203889, 10.456869, 0.205094, 11.618177
51200, 0.210268, 10.583665, 0.211545, 11.739045
51200, 0.213187, 10.708462, 0.214259, 11.864335
51200, 0.203972, 10.835775, 0.205750, 11.996277
51200, 0.189437, 10.946475, 0.190707, 12.101275
51200, 0.198034, 11.062134, 0.198904, 12.216567
51200, 0.211186, 11.184852, 0.211944, 12.335399
51200, 0.214057, 11.287923, 0.215292, 12.433469
51200, 0.208751, 11.395718, 0.210355, 12.540281
51200, 0.216860, 11.501546, 0.218159, 12.645715
51200, 0.209036, 11.610451, 0.210417, 12.756075
51200, 0.227491, 11.703658, 0.228059, 12.844804
51200, 0.101450, 5.239696, 0.102614, 6.466100
51200, 0.106766, 5.498854, 0.107906, 6.714362
51200, 0.112396, 5.769638, 0.113636, 6.994360
51200, 0.114679, 6.011868, 0.115863, 7.227195
51200, 0.119793, 6.258218, 0.121112, 7.470656
51200, 0.127502, 6.497175, 0.128635, 7.703539
51200, 0.126354, 6.721400, 0.127561, 7.931632
51200, 0.134945, 6.936749, 0.136043, 8.141990
51200, 0.138080, 7.157913, 0.139334, 8.360227
51200, 0.142635, 7.358456, 0.143833, 8.558152
51200, 0.142009, 7.568869, 0.143222, 8.764747
51200, 0.152429, 7.770290, 0.153744, 8.961447
51200, 0.152460, 7.959435, 0.153821, 9.155460
51200, 0.150678, 8.137765, 0.151806, 9.324977
51200, 0.156637, 8.329362, 0.157955, 9.519095
51200, 0.165829, 8.504993, 0.167064, 9.689955
51200, 0.164533, 8.674173, 0.165691, 9.853923
51200, 0.164499, 8.845860, 0.165728, 10.025688
51200, 0.176674, 9.009490, 0.177929, 10.186638
51200, 0.182620, 9.168378, 0.183791, 10.346422
51200, 0.179008, 9.328056, 0.180259, 10.499889
51200, 0.187532, 9.482869, 0.188694, 10.656942
51200, 0.192412, 9.624616, 0.193616, 10.795885
51200, 0.183093, 9.778370, 0.184211, 10.948799
51200, 0.189656, 9.910093, 0.190843, 11.074615
51200, 0.200458, 10.061528, 0.201492, 11.227259
51200, 0.192261, 10.187372, 0.193363, 11.349193
51200, 0.194232, 10.314607, 0.195344, 11.476137
51200, 0.204001, 10.460094, 0.205219, 11.623995
51200, 0.208227, 10.583687, 0.209349, 11.741298
51200, 0.209678, 10.705845, 0.210530, 11.861522
51200, 0.216484, 10.824097, 0.217684, 11.979898
51200, 0.205682, 10.934751, 0.206606, 12.085126
51200, 0.218018, 11.059208, 0.219306, 12.214703
51200, 0.201833, 11.170478, 0.203106, 12.323807
51200, 0.232821, 11.282912, 0.234396, 12.430902
51200, 0.192690, 11.389476, 0.194113, 12.539334
51200, 0.232892, 11.496540, 0.233921, 12.640398
51200, 0.221018, 11.598477, 0.222155, 12.741718
51200, 0.216866, 11.710565, 0.217841, 12.854319
51200, 0.097441, 5.212753, 0.098705, 6.439900
51200, 0.107015, 5.497115, 0.108201, 6.722600
51200, 0.113928, 5.755066, 0.115029, 6.969920
51200, 0.117343, 6.004201, 0.118573, 7.217675
51200, 0.118815, 6.232429, 0.119980, 7.438731
51200, 0.126005, 6.480482, 0.127224, 7.693303
51200, 0.125676, 6.694929, 0.126864, 7.902514
