tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
17920, 155, 50, 0.600000, 0.500000, 10, 100, 0.583939, 1.963516
18176, 155, 50, 0.600000, 0.500000, 10, 100, 0.574226, 1.954088
18432, 155, 50, 0.600000, 0.500000, 10, 100, 0.576723, 1.956347
18688, 155, 50, 0.600000, 0.500000, 10, 100, 0.577875, 1.955099
18944, 155, 50, 0.600000, 0.500000, 10, 100, 0.577859, 1.959567
19200, 155, 50, 0.600000, 0.500000, 10, 100, 0.581469, 1.959980
19456, 155, 50, 0.600000, 0.500000, 10, 100, 0.572711, 1.950888
19712, 155, 50, 0.600000, 0.500000, 10, 100, 0.573259, 1.952783
19968, 155, 50, 0.600000, 0.500000, 10, 100, 0.575787, 1.954007
20224, 155, 50, 0.600000, 0.500000, 10, 100, 0.575778, 1.958063
20480, 155, 50, 0.600000, 0.500000, 10, 100, 0.577329, 1.956325
20736, 155, 50, 0.600000, 0.500000, 10, 100, 0.572516, 1.951214
20992, 155, 50, 0.600000, 0.500000, 10, 100, 0.570834, 1.951496
21248, 155, 50, 0.600000, 0.500000, 10, 100, 0.579701, 1.960354
21504, 155, 50, 0.600000, 0.500000, 10, 100, 0.582253, 1.958835
21760, 155, 50, 0.600000, 0.500000, 10, 100, 0.577950, 1.963532
22016, 155, 50, 0.600000, 0.500000, 10, 100, 0.568574, 1.948062
22272, 155, 50, 0.600000, 0.500000, 10, 100, 0.573630, 1.950313
22528, 155, 50, 0.600000, 0.500000, 10, 100, 0.582705, 1.963613
22784, 155, 50, 0.600000, 0.500000, 10, 100, 0.571103, 1.950646
23040, 155, 50, 0.600000, 0.500000, 10, 100, 0.573539, 1.951848
23296, 155, 50, 0.600000, 0.500000, 10, 100, 0.574848, 1.953408
23552, 155, 50, 0.600000, 0.500000, 10, 100, 0.575546, 1.957857
23808, 155, 50, 0.600000, 0.500000, 10, 100, 0.579245, 1.956054
24064, 155, 50, 0.600000, 0.500000, 10, 100, 0.570199, 1.948971
24320, 155, 50, 0.600000, 0.500000, 10, 100, 0.573455, 1.953044
24576, 155, 50, 0.600000, 0.500000, 10, 100, 0.563549, 1.937199
24832, 155, 50, 0.600000, 0.500000, 10, 100, 0.574359, 1.955707
25088, 155, 50, 0.600000, 0.500000, 10, 100, 0.573398, 1.953807
25344, 155, 50, 0.600000, 0.500000, 10, 100, 0.568339, 1.945514
25600, 155, 50, 0.600000, 0.500000, 10, 100, 0.577728, 1.958615
0, 155, 50, 0.700000, 0.500000, 10, 100, 0.198520, 2.904673
256, 155, 50, 0.700000, 0.500000, 10, 100, 0.197297, 2.896267
512, 155, 50, 0.700000, 0.500000, 10, 100, 0.199927, 2.901465
768, 155, 50, 0.700000, 0.500000, 10, 100, 0.198424, 2.910177
1024, 155, 50, 0.700000, 0.500000, 10, 100, 0.198141, 2.908004
1280, 155, 50, 0.700000, 0.500000, 10, 100, 0.200528, 2.900687
1536, 155, 50, 0.700000, 0.500000, 10, 100, 0.199661, 2.904783
1792, 155, 50, 0.700000, 0.500000, 10, 100, 0.200060, 2.903959
2048, 155, 50, 0.700000, 0.500000, 10, 100, 0.198729, 2.902220
2304, 155, 50, 0.700000, 0.500000, 10, 100, 0.193575, 2.892786
2560, 155, 50, 0.700000, 0.500000, 10, 100, 0.190456, 2.891454
2816, 155, 50, 0.700000, 0.500000, 10, 100, 0.198920, 2.905089
3072, 155, 50, 0.700000, 0.500000, 10, 100, 0.191188, 2.896163
3328, 155, 50, 0.700000, 0.500000, 10, 100, 0.190522, 2.901596
3584, 155, 50, 0.700000, 0.500000, 10, 100, 0.197135, 2.900393
3840, 155, 50, 0.700000, 0.500000, 10, 100, 0.194971, 2.897393
4096, 155, 50, 0.700000, 0.500000, 10, 100, 0.192512, 2.900336
4352, 155, 50, 0.700000, 0.500000, 10, 100, 0.188075, 2.893833
4608, 155, 50, 0.700000, 0.500000, 10, 100, 0.187025, 2.888864
4864, 155, 50, 0.700000, 0.500000, 10, 100, 0.188386, 2.892017
5120, 155, 50, 0.700000, 0.500000, 10, 100, 0.188643, 2.887105
5376, 155, 50, 0.700000, 0.500000, 10, 100, 0.189926, 2.902992
5632, 155, 50, 0.700000, 0.500000, 10, 100, 0.187036, 2.889642
5888, 155, 50, 0.700000, 0.500000, 10, 100, 0.186467, 2.892363
6144, 155, 50, 0.700000, 0.500000, 10, 100, 0.185901, 2.893026
6400, 155, 50, 0.700000, 0.500000, 10, 100, 0.190469, 2.895257
6656, 155, 50, 0.700000, 0.500000, 10, 100, 0.187188, 2.891585
6912, 155, 50, 0.700000, 0.500000, 10, 100, 0.190916, 2.902961
7168, 155, 50, 0.700000, 0.500000, 10, 100, 0.186606, 2.889700
7424, 155, 50, 0.700000, 0.500000, 10, 100, 0.188192, 2.891549
7680, 155, 50, 0.700000, 0.500000, 10, 100, 0.187529, 2.890951
7936, 155, 50, 0.700000, 0.500000, 10, 100, 0.185126, 2.886262
8192, 155, 50, 0.700000, 0.500000, 10, 100, 0.183782, 2.888335
8448, 155, 50, 0.700000, 0.500000, 10, 100, 0.185947, 2.889010
8704, 155, 50, 0.700000, 0.500000, 10, 100, 0.184230, 2.889930
8960, 155, 50, 0.700000, 0.500000, 10, 100, 0.183449, 2.886805
9216, 155, 50, 0.700000, 0.500000, 10, 100, 0.187298, 2.889111
9472, 155, 50, 0.700000, 0.500000, 10, 100, 0.183864, 2.888230
9728, 155, 50, 0.700000, 0.500000, 10, 100, 0.186413, 2.889931
9984, 155, 50, 0.700000, 0.500000, 10, 100, 0.184892, 2.888467
10240, 155, 50, 0.700000, 0.500000, 10, 100, 0.187522, 2.888435
10496, 155, 50, 0.700000, 0.500000, 10, 100, 0.186420, 2.894251
10752, 155, 50, 0.700000, 0.500000, 10, 100, 0.183096, 2.883947
11008, 155, 50, 0.700000, 0.500000, 10, 100, 0.184834, 2.888054
11264, 155, 50, 0.700000, 0.500000, 10, 100, 0.182483, 2.885836
11520, 155, 50, 0.700000, 0.500000, 10, 100, 0.190722, 2.894092
11776, 155, 50, 0.700000, 0.500000, 10, 100, 0.187090, 2.890096
12032, 155, 50, 0.700000, 0.500000, 10, 100, 0.183701, 2.889929
12288, 155, 50, 0.700000, 0.500000, 10, 100, 0.178422, 2.876303
12544, 155, 50, 0.700000, 0.500000, 10, 100, 0.188514, 2.895328
12800, 155, 50, 0.700000, 0.500000, 10, 100, 0.179804, 2.881289
