750036737, 10.0.0.3, 52835, 284, 191
753654759, 10.0.0.2, 45487, 284, 192
756435166, 10.0.0.3, 52835, 284, 193
762876827, 10.0.0.3, 52835, 284, 194
764146901, 10.0.0.2, 45487, 284, 195
769343225, 10.0.0.3, 52835, 284, 196
774185616, 10.0.0.2, 45487, 284, 197
775655388, 10.0.0.3, 52835, 284, 198
782133513, 10.0.0.3, 52835, 284, 199
784411930, 10.0.0.2, 45487, 284, 200
788643209, 10.0.0.3, 52835, 284, 201
794664697, 10.0.0.2, 45487, 284, 202
794855863, 10.0.0.3, 52835, 284, 203
801328913, 10.0.0.3, 52835, 284, 204
805050627, 10.0.0.2, 45487, 284, 205
807995950, 10.0.0.3, 52835, 284, 206
814136915, 10.0.0.3, 52835, 284, 207
815352544, 10.0.0.2, 45487, 284, 208
820650464, 10.0.0.3, 52835, 284, 209
825683622, 10.0.0.2, 45487, 284, 210
826906688, 10.0.0.3, 52835, 284, 211
833372259, 10.0.0.3, 52835, 284, 212
835951677, 10.0.0.2, 45487, 284, 213
839794439, 10.0.0.3, 52835, 284, 214
846232701, 10.0.0.3, 52835, 284, 215
846248426, 10.0.0.2, 45487, 284, 216
852773261, 10.0.0.3, 52835, 284, 217
856571589, 10.0.0.2, 45487, 284, 218
859272450, 10.0.0.3, 52835, 284, 219
865482822, 10.0.0.3, 52835, 284, 220
866923516, 10.0.0.2, 45487, 284, 221
871864493, 10.0.0.3, 52835, 284, 222
877245580, 10.0.0.2, 45487, 284, 223
878293636, 10.0.0.3, 52835, 284, 224
884701327, 10.0.0.3, 52835, 284, 225
887524114, 10.0.0.2, 45487, 284, 226
891088865, 10.0.0.3, 52835, 284, 227
897497530, 10.0.0.3, 52835, 284, 228
897819250, 10.0.0.2, 45487, 284, 229
903947297, 10.0.0.3, 52835, 284, 230
908135531, 10.0.0.2, 45487, 284, 231
910334328, 10.0.0.3, 52835, 284, 232
916769454, 10.0.0.3, 52835, 284, 233
918431315, 10.0.0.2, 45487, 284, 234
923153205, 10.0.0.3, 52835, 284, 235
952215939, 10.0.0.2, 45487, 284, 236
952240638, 10.0.0.3, 52835, 284, 237
962388365, 10.0.0.2, 45487, 284, 238
962408431, 10.0.0.3, 52835, 284, 239
972676483, 10.0.0.3, 52835, 284, 240
972696562, 10.0.0.2, 45487, 284, 241
982814177, 10.0.0.3, 52835, 284, 242
982832690, 10.0.0.2, 45487, 284, 243
992979453, 10.0.0.3, 52835, 284, 244
992996178, 10.0.0.2, 45487, 284, 245
1003129096, 10.0.0.2, 45487, 284, 246
1003146844, 10.0.0.3, 52835, 284, 247
1013303667, 10.0.0.2, 45487, 284, 248
1013319133, 10.0.0.3, 52835, 284, 249
1023510098, 10.0.0.3, 52835, 284, 250
1023528551, 10.0.0.2, 45487, 284, 251
1033690073, 10.0.0.3, 52835, 284, 252
1033705743, 10.0.0.2, 45487, 284, 253
1043866941, 10.0.0.3, 52835, 284, 254
1043883544, 10.0.0.2, 45487, 284, 255
1054046610, 10.0.0.3, 52835, 284, 256
1054062438, 10.0.0.2, 45487, 284, 257
1064326924, 10.0.0.2, 45487, 284, 258
