tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,regular_loss,naughty_loss
7520, 155, 50, 0.987500, 1, 100, 0.023700, 1.687042
7552, 155, 50, 0.987500, 1, 100, 0.023336, 1.684160
7584, 155, 50, 0.987500, 1, 100, 0.022937, 1.679792
7616, 155, 50, 0.987500, 1, 100, 0.022848, 1.681994
7648, 155, 50, 0.987500, 1, 100, 0.021607, 1.680793
7680, 155, 50, 0.987500, 1, 100, 0.023745, 1.681192
7712, 155, 50, 0.987500, 1, 100, 0.027312, 1.674050
7744, 155, 50, 0.987500, 1, 100, 0.024012, 1.684352
7776, 155, 50, 0.987500, 1, 100, 0.024959, 1.680923
7808, 155, 50, 0.987500, 1, 100, 0.023522, 1.682700
7840, 155, 50, 0.987500, 1, 100, 0.022387, 1.674289
7872, 155, 50, 0.987500, 1, 100, 0.022381, 1.677849
7904, 155, 50, 0.987500, 1, 100, 0.020830, 1.679007
7936, 155, 50, 0.987500, 1, 100, 0.023425, 1.685666
7968, 155, 50, 0.987500, 1, 100, 0.020098, 1.684122
8000, 155, 50, 0.987500, 1, 100, 0.023232, 1.682470
8032, 155, 50, 0.987500, 1, 100, 0.021958, 1.682893
8064, 155, 50, 0.987500, 1, 100, 0.026876, 1.677020
8096, 155, 50, 0.987500, 1, 100, 0.024437, 1.680887
8128, 155, 50, 0.987500, 1, 100, 0.024399, 1.679304
8160, 155, 50, 0.987500, 1, 100, 0.020477, 1.683794
8192, 155, 50, 0.987500, 1, 100, 0.022627, 1.683158
8224, 155, 50, 0.987500, 1, 100, 0.022838, 1.684002
8256, 155, 50, 0.987500, 1, 100, 0.021278, 1.678229
8288, 155, 50, 0.987500, 1, 100, 0.019586, 1.687659
8320, 155, 50, 0.987500, 1, 100, 0.023356, 1.680611
8352, 155, 50, 0.987500, 1, 100, 0.021505, 1.684979
8384, 155, 50, 0.987500, 1, 100, 0.021022, 1.680767
8416, 155, 50, 0.987500, 1, 100, 0.019936, 1.681815
8448, 155, 50, 0.987500, 1, 100, 0.022278, 1.678160
8480, 155, 50, 0.987500, 1, 100, 0.019883, 1.680679
8512, 155, 50, 0.987500, 1, 100, 0.018563, 1.679299
8544, 155, 50, 0.987500, 1, 100, 0.020431, 1.686504
8576, 155, 50, 0.987500, 1, 100, 0.022270, 1.680502
8608, 155, 50, 0.987500, 1, 100, 0.020077, 1.682345
8640, 155, 50, 0.987500, 1, 100, 0.018277, 1.684916
8672, 155, 50, 0.987500, 1, 100, 0.020109, 1.686139
8704, 155, 50, 0.987500, 1, 100, 0.021593, 1.681064
8736, 155, 50, 0.987500, 1, 100, 0.018729, 1.685727
8768, 155, 50, 0.987500, 1, 100, 0.020300, 1.682299
8800, 155, 50, 0.987500, 1, 100, 0.024819, 1.678609
8832, 155, 50, 0.987500, 1, 100, 0.020594, 1.686718
8864, 155, 50, 0.987500, 1, 100, 0.019758, 1.681696
8896, 155, 50, 0.987500, 1, 100, 0.018235, 1.683700
8928, 155, 50, 0.987500, 1, 100, 0.020963, 1.681564
8960, 155, 50, 0.987500, 1, 100, 0.019777, 1.680756
8992, 155, 50, 0.987500, 1, 100, 0.018351, 1.682701
9024, 155, 50, 0.987500, 1, 100, 0.019159, 1.683536
9056, 155, 50, 0.987500, 1, 100, 0.017913, 1.686866
9088, 155, 50, 0.987500, 1, 100, 0.020748, 1.680780
9120, 155, 50, 0.987500, 1, 100, 0.020214, 1.682951
9152, 155, 50, 0.987500, 1, 100, 0.018105, 1.682314
9184, 155, 50, 0.987500, 1, 100, 0.019780, 1.678433
9216, 155, 50, 0.987500, 1, 100, 0.018636, 1.681970
9248, 155, 50, 0.987500, 1, 100, 0.018364, 1.686340
9280, 155, 50, 0.987500, 1, 100, 0.017349, 1.682532
9312, 155, 50, 0.987500, 1, 100, 0.022254, 1.674978
9344, 155, 50, 0.987500, 1, 100, 0.018143, 1.684425
9376, 155, 50, 0.987500, 1, 100, 0.018394, 1.681640
9408, 155, 50, 0.987500, 1, 100, 0.021623, 1.680560
