tau,regular_loss,naughty_loss
18656, 0.010572, 1.687541
18688, 0.010063, 1.691063
18720, 0.011225, 1.689290
18752, 0.009964, 1.691283
18784, 0.009842, 1.688811
18816, 0.010336, 1.689589
18848, 0.011221, 1.691144
18880, 0.012522, 1.684520
18912, 0.010722, 1.693359
18944, 0.010294, 1.687636
18976, 0.009764, 1.688598
19008, 0.010778, 1.689368
19040, 0.011325, 1.687037
19072, 0.010983, 1.688205
19104, 0.010157, 1.692091
19136, 0.011208, 1.692106
19168, 0.009026, 1.688667
19200, 0.010177, 1.692025
19232, 0.012852, 1.686951
19264, 0.011421, 1.690190
19296, 0.011162, 1.689645
19328, 0.009524, 1.688382
19360, 0.009674, 1.689859
19392, 0.009602, 1.688309
19424, 0.010807, 1.685313
19456, 0.009872, 1.689060
19488, 0.009712, 1.694635
19520, 0.010474, 1.687294
19552, 0.011102, 1.688916
19584, 0.009591, 1.688713
19616, 0.009553, 1.688360
19648, 0.010460, 1.691148
19680, 0.010459, 1.694296
19712, 0.011493, 1.690001
19744, 0.008885, 1.691420
19776, 0.009932, 1.691982
19808, 0.009854, 1.687789
19840, 0.009216, 1.693312
19872, 0.010313, 1.687897
19904, 0.009526, 1.693819
19936, 0.010904, 1.691320
19968, 0.010766, 1.692263
20000, 0.009781, 1.691696
20032, 0.011701, 1.685770
20064, 0.009874, 1.690092
20096, 0.009400, 1.691491
20128, 0.009090, 1.693333
20160, 0.010885, 1.693232
20192, 0.009293, 1.693771
20224, 0.011781, 1.687167
20256, 0.008895, 1.694024
20288, 0.009074, 1.690999
20320, 0.012203, 1.687330
20352, 0.009976, 1.690270
20384, 0.009486, 1.688308
20416, 0.011913, 1.690013
20448, 0.008882, 1.695762
20480, 0.009923, 1.688823
20512, 0.009763, 1.687420
20544, 0.010353, 1.693901
20576, 0.010400, 1.689709
20608, 0.012019, 1.690446
20640, 0.009285, 1.694040
20672, 0.010253, 1.694755
20704, 0.009497, 1.691071
20736, 0.011483, 1.691828
20768, 0.009090, 1.689330
20800, 0.010798, 1.693181
20832, 0.009715, 1.691120
20864, 0.008663, 1.691147
20896, 0.011076, 1.688669
20928, 0.009268, 1.690303
20960, 0.012317, 1.691610
20992, 0.009710, 1.691520
21024, 0.009952, 1.691877
21056, 0.008706, 1.686784
21088, 0.009775, 1.690592
21120, 0.011047, 1.693613
21152, 0.009588, 1.693971
21184, 0.008720, 1.687926
21216, 0.011559, 1.692483
21248, 0.009890, 1.693431
21280, 0.009122, 1.684500
21312, 0.009167, 1.690195
21344, 0.010569, 1.693767
21376, 0.010768, 1.689984
21408, 0.010774, 1.692196
21440, 0.009278, 1.695807
21472, 0.010061, 1.690293
21504, 0.009993, 1.696893
21536, 0.010270, 1.689956
21568, 0.010837, 1.691083
21600, 0.009222, 1.692708
21632, 0.008727, 1.694496
21664, 0.009807, 1.691782
21696, 0.010678, 1.691636
21728, 0.010443, 1.689056
21760, 0.010014, 1.692790
21792, 0.009540, 1.687459
21824, 0.010215, 1.693695
21856, 0.010085, 1.695137
21888, 0.010284, 1.689309
21920, 0.011196, 1.690306
21952, 0.008953, 1.691576
21984, 0.009434, 1.690058
22016, 0.010038, 1.689649
22048, 0.011003, 1.690518
22080, 0.010676, 1.687443
22112, 0.010065, 1.689766
22144, 0.009674, 1.690807
22176, 0.009428, 1.694602
22208, 0.011175, 1.690344
22240, 0.009780, 1.693768
22272, 0.008274, 1.692451
22304, 0.009879, 1.691480
22336, 0.007596, 1.688882
22368, 0.010846, 1.693333
22400, 0.009237, 1.691782
22432, 0.010676, 1.689289
22464, 0.008887, 1.691742
22496, 0.009919, 1.692903
22528, 0.010114, 1.687915
22560, 0.011194, 1.693228
22592, 0.008994, 1.689797
22624, 0.009864, 1.690570
22656, 0.009651, 1.691560
22688, 0.010068, 1.694255
22720, 0.008059, 1.691884
22752, 0.008486, 1.691856
22784, 0.011466, 1.690213
22816, 0.008980, 1.694178
22848, 0.009931, 1.687190
22880, 0.008765, 1.687807
22912, 0.009405, 1.687855
22944, 0.009119, 1.691192
22976, 0.009579, 1.694835
23008, 0.010878, 1.690515
23040, 0.008378, 1.688639
23072, 0.009684, 1.692687
23104, 0.010206, 1.689224
23136, 0.009762, 1.691077
23168, 0.008543, 1.692909
23200, 0.008852, 1.691685
23232, 0.008967, 1.692594
23264, 0.009433, 1.691016
23296, 0.009278, 1.692702
23328, 0.009022, 1.688943
23360, 0.009873, 1.693481
23392, 0.009700, 1.692753
