tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
3744, 155, 50, 0.987500, 1, 100, 1.706030
3776, 155, 50, 0.987500, 1, 100, 1.713705
3808, 155, 50, 0.987500, 1, 100, 1.706232
3840, 155, 50, 0.987500, 1, 100, 1.710290
3872, 155, 50, 0.987500, 1, 100, 1.709893
3904, 155, 50, 0.987500, 1, 100, 1.711462
3936, 155, 50, 0.987500, 1, 100, 1.710784
3968, 155, 50, 0.987500, 1, 100, 1.705425
4000, 155, 50, 0.987500, 1, 100, 1.705625
4032, 155, 50, 0.987500, 1, 100, 1.707358
4064, 155, 50, 0.987500, 1, 100, 1.707655
4096, 155, 50, 0.987500, 1, 100, 1.703662
4128, 155, 50, 0.987500, 1, 100, 1.705611
4160, 155, 50, 0.987500, 1, 100, 1.706717
4192, 155, 50, 0.987500, 1, 100, 1.708268
4224, 155, 50, 0.987500, 1, 100, 1.706767
4256, 155, 50, 0.987500, 1, 100, 1.701544
4288, 155, 50, 0.987500, 1, 100, 1.709724
4320, 155, 50, 0.987500, 1, 100, 1.709460
4352, 155, 50, 0.987500, 1, 100, 1.705117
4384, 155, 50, 0.987500, 1, 100, 1.709878
4416, 155, 50, 0.987500, 1, 100, 1.705915
4448, 155, 50, 0.987500, 1, 100, 1.706923
4480, 155, 50, 0.987500, 1, 100, 1.700676
4512, 155, 50, 0.987500, 1, 100, 1.708786
4544, 155, 50, 0.987500, 1, 100, 1.706784
4576, 155, 50, 0.987500, 1, 100, 1.707431
4608, 155, 50, 0.987500, 1, 100, 1.706613
4640, 155, 50, 0.987500, 1, 100, 1.709125
4672, 155, 50, 0.987500, 1, 100, 1.702581
4704, 155, 50, 0.987500, 1, 100, 1.699797
4736, 155, 50, 0.987500, 1, 100, 1.703414
4768, 155, 50, 0.987500, 1, 100, 1.704142
4800, 155, 50, 0.987500, 1, 100, 1.705845
4832, 155, 50, 0.987500, 1, 100, 1.706807
4864, 155, 50, 0.987500, 1, 100, 1.708485
4896, 155, 50, 0.987500, 1, 100, 1.708455
4928, 155, 50, 0.987500, 1, 100, 1.704798
4960, 155, 50, 0.987500, 1, 100, 1.710144
4992, 155, 50, 0.987500, 1, 100, 1.706387
5024, 155, 50, 0.987500, 1, 100, 1.708055
5056, 155, 50, 0.987500, 1, 100, 1.704064
5088, 155, 50, 0.987500, 1, 100, 1.703199
5120, 155, 50, 0.987500, 1, 100, 1.707241
5152, 155, 50, 0.987500, 1, 100, 1.701966
5184, 155, 50, 0.987500, 1, 100, 1.702429
5216, 155, 50, 0.987500, 1, 100, 1.706773
5248, 155, 50, 0.987500, 1, 100, 1.707972
5280, 155, 50, 0.987500, 1, 100, 1.701539
5312, 155, 50, 0.987500, 1, 100, 1.701073
5344, 155, 50, 0.987500, 1, 100, 1.698688
5376, 155, 50, 0.987500, 1, 100, 1.707086
5408, 155, 50, 0.987500, 1, 100, 1.704201
5440, 155, 50, 0.987500, 1, 100, 1.708033
5472, 155, 50, 0.987500, 1, 100, 1.702300
5504, 155, 50, 0.987500, 1, 100, 1.705577
5536, 155, 50, 0.987500, 1, 100, 1.702824
5568, 155, 50, 0.987500, 1, 100, 1.704150
5600, 155, 50, 0.987500, 1, 100, 1.707522
5632, 155, 50, 0.987500, 1, 100, 1.703280
5664, 155, 50, 0.987500, 1, 100, 1.702241
5696, 155, 50, 0.987500, 1, 100, 1.705221
5728, 155, 50, 0.987500, 1, 100, 1.707541
5760, 155, 50, 0.987500, 1, 100, 1.704700
5792, 155, 50, 0.987500, 1, 100, 1.704873
5824, 155, 50, 0.987500, 1, 100, 1.704216
5856, 155, 50, 0.987500, 1, 100, 1.709948
5888, 155, 50, 0.987500, 1, 100, 1.704316
5920, 155, 50, 0.987500, 1, 100, 1.702907
5952, 155, 50, 0.987500, 1, 100, 1.703157
5984, 155, 50, 0.987500, 1, 100, 1.702517
