tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
3744, 150, 50, 0.987500, 1, 100, 0.000000
3776, 150, 50, 0.987500, 1, 100, 0.000000
3808, 150, 50, 0.987500, 1, 100, 0.000000
3840, 150, 50, 0.987500, 1, 100, 0.000000
3872, 150, 50, 0.987500, 1, 100, 0.000000
3904, 150, 50, 0.987500, 1, 100, 0.000000
3936, 150, 50, 0.987500, 1, 100, 0.000000
3968, 150, 50, 0.987500, 1, 100, 0.000000
4000, 150, 50, 0.987500, 1, 100, 0.000000
4032, 150, 50, 0.987500, 1, 100, 0.000000
4064, 150, 50, 0.987500, 1, 100, 0.000000
4096, 150, 50, 0.987500, 1, 100, 0.000000
4128, 150, 50, 0.987500, 1, 100, 0.000000
4160, 150, 50, 0.987500, 1, 100, 0.000000
4192, 150, 50, 0.987500, 1, 100, 0.000000
4224, 150, 50, 0.987500, 1, 100, 0.000000
4256, 150, 50, 0.987500, 1, 100, 0.000000
4288, 150, 50, 0.987500, 1, 100, 0.000000
4320, 150, 50, 0.987500, 1, 100, 0.000000
4352, 150, 50, 0.987500, 1, 100, 0.000000
4384, 150, 50, 0.987500, 1, 100, 0.000000
4416, 150, 50, 0.987500, 1, 100, 0.000000
4448, 150, 50, 0.987500, 1, 100, 0.000000
4480, 150, 50, 0.987500, 1, 100, 0.000000
4512, 150, 50, 0.987500, 1, 100, 0.000000
4544, 150, 50, 0.987500, 1, 100, 0.000000
4576, 150, 50, 0.987500, 1, 100, 0.000000
4608, 150, 50, 0.987500, 1, 100, 0.000000
4640, 150, 50, 0.987500, 1, 100, 0.000000
4672, 150, 50, 0.987500, 1, 100, 0.000000
4704, 150, 50, 0.987500, 1, 100, 0.000000
4736, 150, 50, 0.987500, 1, 100, 0.000000
4768, 150, 50, 0.987500, 1, 100, 0.000000
4800, 150, 50, 0.987500, 1, 100, 0.000000
4832, 150, 50, 0.987500, 1, 100, 0.000000
4864, 150, 50, 0.987500, 1, 100, 0.000000
4896, 150, 50, 0.987500, 1, 100, 0.000000
4928, 150, 50, 0.987500, 1, 100, 0.000000
4960, 150, 50, 0.987500, 1, 100, 0.000000
4992, 150, 50, 0.987500, 1, 100, 0.000000
5024, 150, 50, 0.987500, 1, 100, 0.000000
5056, 150, 50, 0.987500, 1, 100, 0.000000
5088, 150, 50, 0.987500, 1, 100, 0.000000
5120, 150, 50, 0.987500, 1, 100, 0.000000
5152, 150, 50, 0.987500, 1, 100, 0.000000
5184, 150, 50, 0.987500, 1, 100, 0.000000
5216, 150, 50, 0.987500, 1, 100, 0.000000
5248, 150, 50, 0.987500, 1, 100, 0.000000
5280, 150, 50, 0.987500, 1, 100, 0.000000
5312, 150, 50, 0.987500, 1, 100, 0.000000
5344, 150, 50, 0.987500, 1, 100, 0.000000
5376, 150, 50, 0.987500, 1, 100, 0.000000
5408, 150, 50, 0.987500, 1, 100, 0.000000
5440, 150, 50, 0.987500, 1, 100, 0.000000
5472, 150, 50, 0.987500, 1, 100, 0.000000
5504, 150, 50, 0.987500, 1, 100, 0.000000
5536, 150, 50, 0.987500, 1, 100, 0.000000
5568, 150, 50, 0.987500, 1, 100, 0.000000
5600, 150, 50, 0.987500, 1, 100, 0.000000
5632, 150, 50, 0.987500, 1, 100, 0.000000
5664, 150, 50, 0.987500, 1, 100, 0.000000
5696, 150, 50, 0.987500, 1, 100, 0.000000
5728, 150, 50, 0.987500, 1, 100, 0.000000
5760, 150, 50, 0.987500, 1, 100, 0.000000
5792, 150, 50, 0.987500, 1, 100, 0.000000
5824, 150, 50, 0.987500, 1, 100, 0.000000
5856, 150, 50, 0.987500, 1, 100, 0.000000
5888, 150, 50, 0.987500, 1, 100, 0.000000
5920, 150, 50, 0.987500, 1, 100, 0.000000
5952, 150, 50, 0.987500, 1, 100, 0.000000
5984, 150, 50, 0.987500, 1, 100, 0.000000
6016, 150, 50, 0.987500, 1, 100, 0.000000
6048, 150, 50, 0.987500, 1, 100, 0.000000
6080, 150, 50, 0.987500, 1, 100, 0.000000
6112, 150, 50, 0.987500, 1, 100, 0.000000
6144, 150, 50, 0.987500, 1, 100, 0.000000
6176, 150, 50, 0.987500, 1, 100, 0.000000
6208, 150, 50, 0.987500, 1, 100, 0.000000
6240, 150, 50, 0.987500, 1, 100, 0.000000
6272, 150, 50, 0.987500, 1, 100, 0.000000
6304, 150, 50, 0.987500, 1, 100, 0.000000
6336, 150, 50, 0.987500, 1, 100, 0.000000
6368, 150, 50, 0.987500, 1, 100, 0.000000
6400, 150, 50, 0.987500, 1, 100, 0.000000
6432, 150, 50, 0.987500, 1, 100, 0.000000
6464, 150, 50, 0.987500, 1, 100, 0.000000
6496, 150, 50, 0.987500, 1, 100, 0.000000
6528, 150, 50, 0.987500, 1, 100, 0.000000
6560, 150, 50, 0.987500, 1, 100, 0.000000
6592, 150, 50, 0.987500, 1, 100, 0.000000
6624, 150, 50, 0.987500, 1, 100, 0.000000
6656, 150, 50, 0.987500, 1, 100, 0.000000
6688, 150, 50, 0.987500, 1, 100, 0.000000
6720, 150, 50, 0.987500, 1, 100, 0.000000
6752, 150, 50, 0.987500, 1, 100, 0.000000
6784, 150, 50, 0.987500, 1, 100, 0.000000
6816, 150, 50, 0.987500, 1, 100, 0.000000
6848, 150, 50, 0.987500, 1, 100, 0.000000
6880, 150, 50, 0.987500, 1, 100, 0.000000
6912, 150, 50, 0.987500, 1, 100, 0.000000
6944, 150, 50, 0.987500, 1, 100, 0.000000
6976, 150, 50, 0.987500, 1, 100, 0.000000
7008, 150, 50, 0.987500, 1, 100, 0.000000
7040, 150, 50, 0.987500, 1, 100, 0.000000
7072, 150, 50, 0.987500, 1, 100, 0.000000
7104, 150, 50, 0.987500, 1, 100, 0.000000
7136, 150, 50, 0.987500, 1, 100, 0.000000
7168, 150, 50, 0.987500, 1, 100, 0.000000
7200, 150, 50, 0.987500, 1, 100, 0.000000
7232, 150, 50, 0.987500, 1, 100, 0.000000
7264, 150, 50, 0.987500, 1, 100, 0.000000
7296, 150, 50, 0.987500, 1, 100, 0.000000
7328, 150, 50, 0.987500, 1, 100, 0.000000
7360, 150, 50, 0.987500, 1, 100, 0.000000
7392, 150, 50, 0.987500, 1, 100, 0.000000
7424, 150, 50, 0.987500, 1, 100, 0.000000
7456, 150, 50, 0.987500, 1, 100, 0.000000
7488, 150, 50, 0.987500, 1, 100, 0.000000
7520, 150, 50, 0.987500, 1, 100, 0.000000
7552, 150, 50, 0.987500, 1, 100, 0.000000
7584, 150, 50, 0.987500, 1, 100, 0.000000
7616, 150, 50, 0.987500, 1, 100, 0.000000
