0, 130, 0.082198, 0.000000
512, 130, 0.051755, 0.000009
1024, 130, 0.048475, 0.000597
1536, 130, 0.048276, 0.001049
2048, 130, 0.048165, 0.001134
2560, 130, 0.048260, 0.001077
3072, 130, 0.048077, 0.001262
3584, 130, 0.046184, 0.003433
4096, 130, 0.042936, 0.007104
4608, 130, 0.027441, 0.028944
5120, 130, 0.028453, 0.023495
5632, 130, 0.024454, 0.030062
6144, 130, 0.032952, 0.015970
6656, 130, 0.033930, 0.014935
7168, 130, 0.025618, 0.023757
7680, 130, 0.033680, 0.013423
8192, 130, 0.031580, 0.015551
8704, 130, 0.023302, 0.025608
9216, 130, 0.019606, 0.031685
0, 140, 0.611624, 0.000000
512, 140, 0.465936, 0.000795
1024, 140, 0.424191, 0.025831
1536, 140, 0.196878, 0.255783
2048, 140, 0.173727, 0.293278
2560, 140, 0.167349, 0.303033
3072, 140, 0.179810, 0.315669
3584, 140, 0.147665, 0.301735
4096, 140, 0.134252, 0.315892
4608, 140, 0.164516, 0.322890
5120, 140, 0.115618, 0.330889
5632, 140, 0.113766, 0.344416
6144, 140, 0.130099, 0.342919
6656, 140, 0.093579, 0.335343
7168, 140, 0.087254, 0.328862
7680, 140, 0.080615, 0.344021
8192, 140, 0.085117, 0.353360
8704, 140, 0.091163, 0.360383
9216, 140, 0.076015, 0.343754
0, 150, 2.954426, 0.000066
512, 150, 2.629647, 0.027382
1024, 150, 0.791908, 1.694315
1536, 150, 0.574186, 1.817570
2048, 150, 0.466610, 1.851321
2560, 150, 0.747399, 1.726045
3072, 150, 0.302172, 1.636247
3584, 150, 1.241548, 1.400498
4096, 150, 0.329800, 1.618091
4608, 150, 0.684488, 1.752644
5120, 150, 0.617196, 1.792894
5632, 150, 0.621022, 1.792914
6144, 150, 0.497439, 1.881435
6656, 150, 0.421529, 1.924130
7168, 150, 0.435202, 1.877439
7680, 150, 0.579526, 1.822172
8192, 150, 0.888858, 1.602104
8704, 150, 0.885546, 1.606972
9216, 150, 0.128203, 0.607730
9728, 150, 1.155516, 1.417237
9728, 130, 0.020691, 0.028493
10240, 130, 0.017626, 0.032245
10752, 130, 0.017834, 0.033623
11264, 130, 0.017292, 0.032367
11776, 130, 0.024715, 0.021272
12288, 130, 0.017862, 0.030393
