 116.3441986,  116.3441986,  238.8070407,  154.5277534,  154.5277534,  226.8191529,   96.4403601,   96.4403601,  188.1074916,   86.4608138,   86.4608138,  260.1173419,   99.0009591,   99.0009591,  285.5160350,  151.5684528,  151.5684528,  217.3584237,  122.7944521,  122.7944521,  270.5873403,  138.4884179,  138.4884179,   95.3364139,  127.2210881,  127.2210881,  247.4405209,  126.1230159,  126.1230159,  246.8970282,  149.5009811,  149.5009811,  256.0150539,  117.2044811,  117.2044811,  285.5160350,  130.9908718,  130.9908718,  214.7926779,  150.1775600,  150.1775600,  178.8529997, 
 128.4621084,  128.4621084,  230.3449323,  135.6351278,  135.6351278,  211.1840252,  151.9169128,  151.9169128,  156.1905788,  121.7525356,  121.7525356,  258.3648063,  132.3391114,  132.3391114,  273.1769236,   93.5264443,   93.5264443,  243.8319793,  154.7303236,  154.7303236,  235.8570167,  132.2212655,  132.2212655,   83.1151484,  143.3911018,  143.3911018,  224.0494191,  106.5586206,  106.5586206,  260.3384076,  104.0649127,  104.0649127,  271.9501412,  121.7808996,  121.7808996,  283.7351354,  151.8340480,  151.8340480,  182.9586300,  125.4061143,  125.4061143,  173.4468854, 
 107.3351922,  107.3351922,  243.0097401,  133.1050314,  133.1050314,  198.0789938,  121.9062837,  121.9062837,  154.2842951,  151.7869789,  151.7869789,  226.5778274,   97.6245679,   97.6245679,  285.5160350,  150.5545789,  150.5545789,  213.2774005,  142.4856912,  142.4856912,  213.3713255,  129.1187928,  129.1187928,   73.9963556,   85.9545582,   85.9545582,  258.0948609,  141.3042356,  141.3042356,  239.0341721,  159.0000000,  159.0000000,  232.9501412,   81.5977719,   81.5977719,  285.5160350,   93.9016132,   93.9016132,  209.0570168,  122.7042362,  122.7042362,  170.7426492, 
 119.2245072,  119.2245072,  243.7852329,  101.4358434,  101.4358434,  216.6431504,  152.4644510,  152.4644510,  121.8198441,  129.5148359,  129.5148359,  217.0629915,  108.0381019,  108.0381019,  285.5160350,  113.3867640,  113.3867640,  219.8906365,  134.2255545,  134.2255545,  199.1457710,  159.2273774,  159.2273774,   34.7689782,  143.7048563,  143.7048563,  234.3900047,  106.7921173,  106.7921173,  252.2420548,   89.8165932,   89.8165932,  263.1335480,  112.2642766,  112.2642766,  285.5160350,  101.8934339,  101.8934339,  227.1635829,  117.0818251,  117.0818251,  173.6608241, 
 154.3308124,  154.3308124,  209.4544205,  123.4498826,  123.4498826,  213.1932677,  117.3433996,  117.3433996,  124.4764444,  123.0845821,  123.0845821,  213.9784094,  121.2403123,  121.2403123,  284.2757227,  156.8000281,  156.8000281,  183.0906084,  101.0750058,  101.0750058,  218.0707652,  143.7572650,  143.7572650,   11.0117132,  140.6616856,  140.6616856,  213.7283191,  140.5361891,  140.5361891,  231.7058657,  159.0000000,  159.0000000,  224.1335480,  150.1185413,  150.1185413,  255.3974937,   83.1192747,   83.1192747,  264.0443081,  126.2574406,  126.2574406,  167.4033834, 
 151.4480398,  151.4480398,  178.0063806,   87.8660951,   87.8660951,  245.3271727,  121.9963221,  121.9963221,  122.4801223,  146.3084238,  146.3084238,  187.6699855,  114.2051015,  114.2051015,  285.5160350,  159.0000000,  159.0000000,  144.0906084,  142.4249857,  142.4249857,  195.6457794,  136.2875134,  131.0117132,    0.0000000,  105.0125457,  105.0125457,  228.7157733,  146.3399821,  146.3399821,  205.3658836,  153.0476472,  153.0476472,  191.0859008,  146.9298560,  146.9298560,  228.4676377,   92.9089912,   92.9089912,  285.5160350,  124.7575866,  124.7575866,  162.6457969, 
 129.0093726,  129.0093726,  168.9970080,  101.6943602,  101.6943602,  263.6328125,  152.9211824,  152.9211824,   89.5589399,  157.3185121,  157.3185121,  150.3514734,  107.5737797,  107.5737797,  285.5160350,  126.7660515,  126.7660515,  137.3245569,  114.7169855,  114.7169855,  200.9287939,  134.2310178,  120.0000000,    0.0000000,   99.7141834,   99.7141834,  249.0015899,  123.9947914,  123.9947914,  201.3710922,  140.7732765,  140.7732765,  170.3126242,  134.8011545,  134.8011545,  213.6664832,  148.1339336,  148.1339336,  257.3821014,  121.5601496,  121.5601496,  161.0856473, 
 135.5361888,  135.5361888,  153.4608192,  151.0453190,  151.0453190,  232.5874934,  141.7625050,  141.7625050,   67.7964349,  139.5417176,  139.5417176,  130.8097558,   84.1294781,   84.1294781,  285.5160350,  138.8719829,  138.8719829,  118.4525740,  105.2098180,  105.2098180,  215.7189760,  147.6563464,  120.0000000,    0.0000000,  125.8452434,  125.8452434,  243.1563465,  154.0649221,  154.0649221,  167.3061701,   84.9280871,   84.9280871,  205.3845371,   82.3199645,   82.3199645,  251.3465186,  142.1611376,  142.1611376,  235.2209638,   98.9501965,   98.9501965,  182.1354508, 
  89.4806388,   89.4806388,  183.9801804,  135.7445990,  135.7445990,  216.8428944,  142.9219478,  142.9219478,   44.8744871,  108.1187167,  108.1187167,  142.6910391,   87.6377671,   87.6377671,  285.5160350,  154.7398812,  154.7398812,   83.7126928,  141.8131107,  141.8131107,  193.9058653,  145.9069271,  120.0000000,    0.0000000,   96.6225113,   96.6225113,  266.5338352,  124.9654431,  124.9654431,  162.3407270,  159.0080824,  159.0080824,  166.3764547,  154.4933273,  154.4933273,  216.8531914,  118.0607220,  118.0607220,  237.1602418,  127.6914873,  127.6914873,  174.4439634, 
 126.7099445,  126.7099445,  177.2702359,   88.3538237,   88.3538237,  248.4890707,  125.3506309,  125.3506309,   39.5238562,  109.3973403,  109.3973403,  153.2936988,  144.8405615,  144.8405615,  260.6754735,   91.3186678,   91.3186678,  112.3940250,  133.1156900,  133.1156900,  180.7901753,  151.6149817,  120.0000000,    0.0000000,  151.3504286,  151.3504286,  235.1834066,  119.9608774,  119.9608774,  162.3798496,  145.2901395,  145.2901395,  141.0863152,  159.0000000,  159.0000000,  177.8531914,  114.4358488,  114.4358488,  242.7243930,   87.8044725,   87.8044725,  206.6394909, 
