tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
25344, 155, 0, 0.600000, 0.500000, 10, 100, 0.000000, 0.225309
25600, 155, 0, 0.600000, 0.500000, 10, 100, 0.000000, 0.226411
0, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019445
256, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018368
512, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017035
768, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019455
1024, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020824
1280, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020687
1536, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020779
1792, 155, 0, 0.700000, 0.500000, 10, 100, 0.000012, 1.019174
2048, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.016025
2304, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018206
2560, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020332
2816, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.023466
3072, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.022221
3328, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019404
3584, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018395
3840, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.022218
4096, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019891
4352, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.023297
4608, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.021401
4864, 155, 0, 0.700000, 0.500000, 10, 100, 0.000001, 1.017510
5120, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018862
5376, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.022005
5632, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.021274
5888, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.014787
6144, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.023675
6400, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020702
6656, 155, 0, 0.700000, 0.500000, 10, 100, 0.000022, 1.017641
6912, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.021273
7168, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019523
7424, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019297
7680, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.021423
7936, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.015328
8192, 155, 0, 0.700000, 0.500000, 10, 100, 0.000002, 1.019942
8448, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017571
8704, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.021168
8960, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017196
9216, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019416
9472, 155, 0, 0.700000, 0.500000, 10, 100, 0.000003, 1.018945
9728, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018465
9984, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019630
10240, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.023099
10496, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020298
10752, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.021551
11008, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.023650
11264, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018798
11520, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018627
11776, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.016992
12032, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017091
12288, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020475
12544, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.016011
12800, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.021317
13056, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020206
13312, 155, 0, 0.700000, 0.500000, 10, 100, 0.000009, 1.017983
13568, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017002
13824, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019597
14080, 155, 0, 0.700000, 0.500000, 10, 100, 0.000002, 1.019265
14336, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018944
14592, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017614
14848, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019171
15104, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020729
15360, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.022252
15616, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017906
15872, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018695
16128, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019181
16384, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.017536
16640, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020237
16896, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019075
17152, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.016547
17408, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020730
17664, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.022244
17920, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020200
18176, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.020129
18432, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.019854
18688, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018897
18944, 155, 0, 0.700000, 0.500000, 10, 100, 0.000000, 1.018865
