tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,ratio,average_loss_pure,average_loss_all
25600, 155, 0, 0.600000, 0.500000, 61, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 62, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 63, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 64, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 65, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 66, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 67, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 68, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 69, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 70, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 71, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 72, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 73, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 74, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 75, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 76, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 77, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 78, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 79, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 80, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 81, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 82, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 83, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 84, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 85, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 86, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 87, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 88, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 89, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 90, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 91, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 92, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 93, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 94, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 95, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 96, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 97, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 98, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 99, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.600000, 0.500000, 100, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 1, 100, 1.001000, 0.000000, 30.495570
25600, 155, 0, 0.610000, 0.500000, 2, 100, 1.001000, 0.000000, 14.488743
25600, 155, 0, 0.610000, 0.500000, 3, 100, 1.001000, 0.000000, 7.929315
25600, 155, 0, 0.610000, 0.500000, 4, 100, 1.001000, 0.000000, 4.623597
25600, 155, 0, 0.610000, 0.500000, 5, 100, 1.001000, 0.000000, 2.796004
25600, 155, 0, 0.610000, 0.500000, 6, 100, 1.001000, 0.000000, 1.718707
25600, 155, 0, 0.610000, 0.500000, 7, 100, 1.001000, 0.000000, 1.069686
25600, 155, 0, 0.610000, 0.500000, 8, 100, 1.001000, 0.000000, 0.669472
25600, 155, 0, 0.610000, 0.500000, 9, 100, 1.001000, 0.000000, 0.422942
25600, 155, 0, 0.610000, 0.500000, 10, 100, 1.001000, 0.000000, 0.265810
25600, 155, 0, 0.610000, 0.500000, 11, 100, 1.001000, 0.000000, 0.169578
25600, 155, 0, 0.610000, 0.500000, 12, 100, 1.001000, 0.000000, 0.105869
25600, 155, 0, 0.610000, 0.500000, 13, 100, 1.001000, 0.000000, 0.066551
25600, 155, 0, 0.610000, 0.500000, 14, 100, 1.001000, 0.000000, 0.042860
25600, 155, 0, 0.610000, 0.500000, 15, 100, 1.001000, 0.000000, 0.027285
25600, 155, 0, 0.610000, 0.500000, 16, 100, 1.001000, 0.000000, 0.017372
25600, 155, 0, 0.610000, 0.500000, 17, 100, 1.001000, 0.000000, 0.010630
25600, 155, 0, 0.610000, 0.500000, 18, 100, 1.001000, 0.000000, 0.006819
25600, 155, 0, 0.610000, 0.500000, 19, 100, 1.001000, 0.000000, 0.004374
25600, 155, 0, 0.610000, 0.500000, 20, 100, 1.001000, 0.000000, 0.002792
25600, 155, 0, 0.610000, 0.500000, 21, 100, 1.001000, 0.000000, 0.001774
25600, 155, 0, 0.610000, 0.500000, 22, 100, 1.001000, 0.000000, 0.001077
25600, 155, 0, 0.610000, 0.500000, 23, 100, 1.001000, 0.000000, 0.000662
25600, 155, 0, 0.610000, 0.500000, 24, 100, 1.001000, 0.000000, 0.000470
25600, 155, 0, 0.610000, 0.500000, 25, 100, 1.001000, 0.000000, 0.000286
25600, 155, 0, 0.610000, 0.500000, 26, 100, 1.001000, 0.000000, 0.000186
25600, 155, 0, 0.610000, 0.500000, 27, 100, 1.001000, 0.000000, 0.000085
25600, 155, 0, 0.610000, 0.500000, 28, 100, 1.001000, 0.000000, 0.000082
25600, 155, 0, 0.610000, 0.500000, 29, 100, 1.001000, 0.000000, 0.000050
25600, 155, 0, 0.610000, 0.500000, 30, 100, 1.001000, 0.000000, 0.000043
25600, 155, 0, 0.610000, 0.500000, 31, 100, 1.001000, 0.000000, 0.000015
25600, 155, 0, 0.610000, 0.500000, 32, 100, 1.001000, 0.000000, 0.000019
25600, 155, 0, 0.610000, 0.500000, 33, 100, 1.001000, 0.000000, 0.000002
25600, 155, 0, 0.610000, 0.500000, 34, 100, 1.001000, 0.000000, 0.000002
25600, 155, 0, 0.610000, 0.500000, 35, 100, 1.001000, 0.000000, 0.000001
25600, 155, 0, 0.610000, 0.500000, 36, 100, 1.001000, 0.000000, 0.000002
25600, 155, 0, 0.610000, 0.500000, 37, 100, 1.001000, 0.000000, 0.000003
25600, 155, 0, 0.610000, 0.500000, 38, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 39, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 40, 100, 1.001000, 0.000000, 0.000002
25600, 155, 0, 0.610000, 0.500000, 41, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 42, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 43, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 44, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 45, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 46, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 47, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 48, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 49, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 50, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 51, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 52, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 53, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 54, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 55, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 56, 100, 1.001000, 0.000000, 0.000000
25600, 155, 0, 0.610000, 0.500000, 57, 100, 1.001000, 0.000000, 0.000000
