tau, regular_loss, naughty_loss
1819648, 0.000000, 0.081296
1820672, 0.000000, 0.088028
1821696, 0.000000, 0.081817
1822720, 0.000000, 0.090069
1823744, 0.000000, 0.093059
1824768, 0.000000, 0.143563
1825792, 0.000000, 0.110358
1826816, 0.000000, 0.079276
1827840, 0.000000, 0.061045
1828864, 0.000000, 0.072185
1829888, 0.000000, 0.090969
1830912, 0.000000, 0.069568
1831936, 0.000000, 0.087247
1832960, 0.000000, 0.038766
1833984, 0.000000, 0.087793
1835008, 0.000000, 0.087160
1836032, 0.000000, 0.075904
1837056, 0.000000, 0.129225
1838080, 0.000000, 0.070523
1839104, 0.000000, 0.051268
1840128, 0.000000, 0.055448
1841152, 0.000000, 0.084770
1842176, 0.000000, 0.042048
1843200, 0.000000, 0.092028
1844224, 0.000000, 0.052193
1845248, 0.000000, 0.099384
1846272, 0.000000, 0.153986
1847296, 0.000000, 0.093963
1848320, 0.000000, 0.041352
1849344, 0.000000, 0.084262
1850368, 0.000000, 0.041883
1851392, 0.000000, 0.110659
1852416, 0.000000, 0.090762
1853440, 0.000000, 0.076452
1854464, 0.000000, 0.077198
1855488, 0.000000, 0.047796
1856512, 0.000000, 0.111587
1857536, 0.000000, 0.077687
1858560, 0.000000, 0.121399
1859584, 0.000000, 0.039901
1860608, 0.000000, 0.083020
1861632, 0.000000, 0.075622
1862656, 0.000000, 0.124952
1863680, 0.000000, 0.080722
1864704, 0.000000, 0.056215
1865728, 0.000000, 0.079723
1866752, 0.000000, 0.081084
1867776, 0.000000, 0.132388
1868800, 0.000000, 0.068425
1869824, 0.000000, 0.097802
1870848, 0.000000, 0.087008
1871872, 0.000000, 0.099099
1872896, 0.000000, 0.094340
1873920, 0.000000, 0.070925
1874944, 0.000000, 0.085464
1875968, 0.000000, 0.078528
1876992, 0.000000, 0.111776
1878016, 0.000000, 0.087708
1879040, 0.000000, 0.082965
1880064, 0.000000, 0.098898
1881088, 0.000000, 0.099874
1882112, 0.000000, 0.091442
1883136, 0.000000, 0.082612
1884160, 0.000000, 0.098836
1885184, 0.000000, 0.090125
1886208, 0.000000, 0.072283
1887232, 0.000000, 0.069692
1888256, 0.000000, 0.084660
1889280, 0.000000, 0.109633
