tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
2912, 140, 0, 0.967500, 1, 100, 0.000570
2912, 140, 0, 0.977500, 1, 100, 0.007733
2912, 140, 0, 0.987500, 1, 100, 0.033389
2944, 140, 0, 0.967500, 1, 100, 0.000652
2944, 140, 0, 0.977500, 1, 100, 0.006919
2944, 140, 0, 0.987500, 1, 100, 0.051597
2976, 140, 0, 0.967500, 1, 100, 0.000000
2976, 140, 0, 0.977500, 1, 100, 0.004068
2976, 140, 0, 0.987500, 1, 100, 0.044417
3008, 140, 0, 0.967500, 1, 100, 0.000000
3008, 140, 0, 0.977500, 1, 100, 0.003009
3008, 140, 0, 0.987500, 1, 100, 0.031652
3040, 140, 0, 0.967500, 1, 100, 0.000000
3040, 140, 0, 0.977500, 1, 100, 0.002850
3040, 140, 0, 0.987500, 1, 100, 0.047365
3072, 140, 0, 0.967500, 1, 100, 0.000000
3072, 140, 0, 0.977500, 1, 100, 0.002929
3072, 140, 0, 0.987500, 1, 100, 0.033838
3104, 140, 0, 0.967500, 1, 100, 0.000000
3104, 140, 0, 0.977500, 1, 100, 0.000163
3104, 140, 0, 0.987500, 1, 100, 0.035863
3136, 140, 0, 0.967500, 1, 100, 0.000000
3136, 140, 0, 0.977500, 1, 100, 0.000897
3136, 140, 0, 0.987500, 1, 100, 0.044234
3168, 140, 0, 0.967500, 1, 100, 0.000000
3168, 140, 0, 0.977500, 1, 100, 0.002281
3168, 140, 0, 0.987500, 1, 100, 0.032544
3200, 140, 0, 0.967500, 1, 100, 0.000000
3200, 140, 0, 0.977500, 1, 100, 0.001789
3200, 140, 0, 0.987500, 1, 100, 0.029869
3232, 140, 0, 0.967500, 1, 100, 0.000000
3232, 140, 0, 0.977500, 1, 100, 0.006428
3232, 140, 0, 0.987500, 1, 100, 0.076035
3264, 140, 0, 0.967500, 1, 100, 0.000000
3264, 140, 0, 0.977500, 1, 100, 0.000815
3264, 140, 0, 0.987500, 1, 100, 0.034350
3296, 140, 0, 0.967500, 1, 100, 0.000000
3296, 140, 0, 0.977500, 1, 100, 0.002115
3296, 140, 0, 0.987500, 1, 100, 0.055796
3328, 140, 0, 0.967500, 1, 100, 0.001222
3328, 140, 0, 0.977500, 1, 100, 0.000977
3328, 140, 0, 0.987500, 1, 100, 0.016271
3360, 140, 0, 0.967500, 1, 100, 0.000000
3360, 140, 0, 0.977500, 1, 100, 0.007814
3360, 140, 0, 0.987500, 1, 100, 0.035662
3392, 140, 0, 0.967500, 1, 100, 0.000000
3392, 140, 0, 0.977500, 1, 100, 0.000000
3392, 140, 0, 0.987500, 1, 100, 0.044943
3424, 140, 0, 0.967500, 1, 100, 0.000000
3424, 140, 0, 0.977500, 1, 100, 0.005533
3424, 140, 0, 0.987500, 1, 100, 0.043204
3456, 140, 0, 0.967500, 1, 100, 0.000000
3456, 140, 0, 0.977500, 1, 100, 0.002601
3456, 140, 0, 0.987500, 1, 100, 0.026442
3488, 140, 0, 0.967500, 1, 100, 0.000000
3488, 140, 0, 0.977500, 1, 100, 0.003420
3488, 140, 0, 0.987500, 1, 100, 0.022642
3520, 140, 0, 0.967500, 1, 100, 0.000000
3520, 140, 0, 0.977500, 1, 100, 0.000326
3520, 140, 0, 0.987500, 1, 100, 0.028884
3552, 140, 0, 0.967500, 1, 100, 0.000000
3552, 140, 0, 0.977500, 1, 100, 0.001139
3552, 140, 0, 0.987500, 1, 100, 0.041585
3584, 140, 0, 0.967500, 1, 100, 0.000000
3584, 140, 0, 0.977500, 1, 100, 0.002117
3584, 140, 0, 0.987500, 1, 100, 0.017997
3616, 140, 0, 0.967500, 1, 100, 0.001383
3616, 140, 0, 0.977500, 1, 100, 0.000488
3616, 140, 0, 0.987500, 1, 100, 0.046802
3648, 140, 0, 0.967500, 1, 100, 0.000000
3648, 140, 0, 0.977500, 1, 100, 0.005614
3648, 140, 0, 0.987500, 1, 100, 0.032620
3680, 140, 0, 0.967500, 1, 100, 0.000000
3680, 140, 0, 0.977500, 1, 100, 0.000000
3680, 140, 0, 0.987500, 1, 100, 0.054028
3712, 140, 0, 0.967500, 1, 100, 0.000000
3712, 140, 0, 0.977500, 1, 100, 0.001951
3712, 140, 0, 0.987500, 1, 100, 0.040199
3744, 140, 0, 0.967500, 1, 100, 0.000000
3744, 140, 0, 0.977500, 1, 100, 0.004150
3744, 140, 0, 0.987500, 1, 100, 0.046055
3776, 140, 0, 0.967500, 1, 100, 0.000000
3776, 140, 0, 0.977500, 1, 100, 0.000081
3776, 140, 0, 0.987500, 1, 100, 0.042708
3808, 140, 0, 0.967500, 1, 100, 0.000000
3808, 140, 0, 0.977500, 1, 100, 0.003658
3808, 140, 0, 0.987500, 1, 100, 0.045350
3840, 140, 0, 0.967500, 1, 100, 0.000000
3840, 140, 0, 0.977500, 1, 100, 0.000000
3840, 140, 0, 0.987500, 1, 100, 0.050687
3872, 140, 0, 0.967500, 1, 100, 0.000000
3872, 140, 0, 0.977500, 1, 100, 0.006187
3872, 140, 0, 0.987500, 1, 100, 0.031703
3904, 140, 0, 0.967500, 1, 100, 0.000569
3904, 140, 0, 0.977500, 1, 100, 0.001302
3904, 140, 0, 0.987500, 1, 100, 0.028823
3936, 140, 0, 0.967500, 1, 100, 0.000000
3936, 140, 0, 0.977500, 1, 100, 0.001791
3936, 140, 0, 0.987500, 1, 100, 0.044117
3968, 140, 0, 0.967500, 1, 100, 0.000000
3968, 140, 0, 0.977500, 1, 100, 0.002360
3968, 140, 0, 0.987500, 1, 100, 0.055108
4000, 140, 0, 0.967500, 1, 100, 0.000000
4000, 140, 0, 0.977500, 1, 100, 0.003663
4000, 140, 0, 0.987500, 1, 100, 0.024832
4032, 140, 0, 0.967500, 1, 100, 0.000000
4032, 140, 0, 0.977500, 1, 100, 0.002684
4032, 140, 0, 0.987500, 1, 100, 0.029130
4064, 140, 0, 0.967500, 1, 100, 0.000000
4064, 140, 0, 0.977500, 1, 100, 0.002117
4064, 140, 0, 0.987500, 1, 100, 0.022631
4096, 140, 0, 0.967500, 1, 100, 0.000000
4096, 140, 0, 0.977500, 1, 100, 0.003173
4096, 140, 0, 0.987500, 1, 100, 0.037600
4128, 140, 0, 0.967500, 1, 100, 0.000000
4128, 140, 0, 0.977500, 1, 100, 0.001465
4128, 140, 0, 0.987500, 1, 100, 0.019282
4160, 140, 0, 0.967500, 1, 100, 0.000000
4160, 140, 0, 0.977500, 1, 100, 0.003256
4160, 140, 0, 0.987500, 1, 100, 0.025371
4192, 140, 0, 0.967500, 1, 100, 0.000000
4192, 140, 0, 0.977500, 1, 100, 0.000000
4192, 140, 0, 0.987500, 1, 100, 0.042945
4224, 140, 0, 0.967500, 1, 100, 0.000000
4224, 140, 0, 0.977500, 1, 100, 0.016605
4224, 140, 0, 0.987500, 1, 100, 0.024421
4256, 140, 0, 0.967500, 1, 100, 0.000000
4256, 140, 0, 0.977500, 1, 100, 0.001139
4256, 140, 0, 0.987500, 1, 100, 0.022122
4288, 140, 0, 0.967500, 1, 100, 0.000000
4288, 140, 0, 0.977500, 1, 100, 0.000976
4288, 140, 0, 0.987500, 1, 100, 0.036017
4320, 140, 0, 0.967500, 1, 100, 0.000000
4320, 140, 0, 0.977500, 1, 100, 0.005127
4320, 140, 0, 0.987500, 1, 100, 0.070526
4352, 140, 0, 0.967500, 1, 100, 0.000000
