30208, 140, 100, 80, 0.003237, 0.002361
29184, 140, 100, 80, 0.004998, 0.003179
28160, 140, 100, 80, 0.004856, 0.002972
27136, 140, 100, 80, 0.003258, 0.001994
26112, 140, 100, 80, 0.004494, 0.002774
25088, 140, 100, 80, 0.003319, 0.001938
24064, 140, 100, 80, 0.004624, 0.002449
23040, 140, 100, 80, 0.003355, 0.001860
22016, 140, 100, 80, 0.003742, 0.002050
20992, 140, 100, 80, 0.005686, 0.002825
19968, 140, 100, 80, 0.003392, 0.001797
18944, 140, 100, 80, 0.003591, 0.001756
17920, 140, 100, 80, 0.006824, 0.003267
16896, 140, 100, 80, 0.007544, 0.003898
15872, 140, 100, 80, 0.005767, 0.002905
30208, 130, 100, 80, 0.002278, 0.001545
29184, 130, 100, 80, 0.001822, 0.001259
28160, 130, 100, 80, 0.002420, 0.001574
27136, 130, 100, 80, 0.001525, 0.001056
26112, 130, 100, 80, 0.002485, 0.001654
25088, 130, 100, 80, 0.002391, 0.001559
24064, 130, 100, 80, 0.002143, 0.001290
23040, 130, 100, 80, 0.002001, 0.001365
22016, 130, 100, 80, 0.001859, 0.001247
20992, 130, 100, 80, 0.002013, 0.001225
19968, 130, 100, 80, 0.002611, 0.001549
18944, 130, 100, 80, 0.002778, 0.001630
17920, 130, 100, 80, 0.002554, 0.001609
16896, 130, 100, 80, 0.002180, 0.001379
15872, 130, 100, 80, 0.001684, 0.000970
30208, 150, 250, 60, 0.005452, 0.027303
29184, 150, 250, 60, 0.006867, 0.032017
28160, 150, 250, 60, 0.003994, 0.019901
27136, 150, 250, 60, 0.002967, 0.014694
26112, 150, 250, 60, 0.008085, 0.040856
25088, 150, 250, 60, 0.006958, 0.033364
24064, 150, 250, 60, 0.004650, 0.019276
23040, 150, 250, 60, 0.006553, 0.028920
22016, 150, 250, 60, 0.008410, 0.037502
20992, 150, 250, 60, 0.008843, 0.035736
19968, 150, 250, 60, 0.013702, 0.051711
18944, 150, 250, 60, 0.011006, 0.042581
17920, 150, 250, 60, 0.008802, 0.035158
16896, 150, 250, 60, 0.004762, 0.017109
15872, 150, 250, 60, 0.008016, 0.029225
30208, 140, 250, 60, 0.001186, 0.004083
29184, 140, 250, 60, 0.001610, 0.005276
28160, 140, 250, 60, 0.001556, 0.005449
27136, 140, 250, 60, 0.002420, 0.008181
26112, 140, 250, 60, 0.001316, 0.004658
25088, 140, 250, 60, 0.001848, 0.005940
24064, 140, 250, 60, 0.001541, 0.005113
23040, 140, 250, 60, 0.001425, 0.004797
22016, 140, 250, 60, 0.001499, 0.004624
20992, 140, 250, 60, 0.001981, 0.005886
19968, 140, 250, 60, 0.001423, 0.004287
18944, 140, 250, 60, 0.003146, 0.009329
17920, 140, 250, 60, 0.001554, 0.004187
16896, 140, 250, 60, 0.001985, 0.005050
15872, 140, 250, 60, 0.003052, 0.007528
30208, 130, 250, 60, 0.000161, 0.001120
29184, 130, 250, 60, 0.000240, 0.001086
28160, 130, 250, 60, 0.000126, 0.000816
27136, 130, 250, 60, 0.000089, 0.000786
26112, 130, 250, 60, 0.000138, 0.000838
25088, 130, 250, 60, 0.000157, 0.000836
24064, 130, 250, 60, 0.000165, 0.000890
23040, 130, 250, 60, 0.000092, 0.000656
22016, 130, 250, 60, 0.000104, 0.000614
20992, 130, 250, 60, 0.000094, 0.000526
19968, 130, 250, 60, 0.000104, 0.000787
18944, 130, 250, 60, 0.000153, 0.000987
17920, 130, 250, 60, 0.000193, 0.001114
16896, 130, 250, 60, 0.000165, 0.000969
15872, 130, 250, 60, 0.000132, 0.000785
30208, 150, 200, 60, 0.008386, 0.046803
29184, 150, 200, 60, 0.005181, 0.030480
28160, 150, 200, 60, 0.009484, 0.050692
27136, 150, 200, 60, 0.007538, 0.040943
26112, 150, 200, 60, 0.005521, 0.028012
25088, 150, 200, 60, 0.009980, 0.049520
24064, 150, 200, 60, 0.008075, 0.040567
23040, 150, 200, 60, 0.006346, 0.030143
22016, 150, 200, 60, 0.003292, 0.017396
20992, 150, 200, 60, 0.006251, 0.031044
19968, 150, 200, 60, 0.009510, 0.043248
18944, 150, 200, 60, 0.011301, 0.048329
17920, 150, 200, 60, 0.016225, 0.066228
16896, 150, 200, 60, 0.011937, 0.049517
15872, 150, 200, 60, 0.012775, 0.051042
30208, 140, 200, 60, 0.001153, 0.004326
29184, 140, 200, 60, 0.001564, 0.005721
28160, 140, 200, 60, 0.003154, 0.010165
27136, 140, 200, 60, 0.003001, 0.009213
26112, 140, 200, 60, 0.002879, 0.009113
25088, 140, 200, 60, 0.004107, 0.012756
24064, 140, 200, 60, 0.003184, 0.010003
23040, 140, 200, 60, 0.002336, 0.007667
22016, 140, 200, 60, 0.003235, 0.009095
20992, 140, 200, 60, 0.002157, 0.006311
19968, 140, 200, 60, 0.003786, 0.010847
18944, 140, 200, 60, 0.004124, 0.010525
17920, 140, 200, 60, 0.003754, 0.009013
16896, 140, 200, 60, 0.003627, 0.008368
15872, 140, 200, 60, 0.005457, 0.014229
30208, 130, 200, 60, 0.000348, 0.001672
29184, 130, 200, 60, 0.000358, 0.001448
28160, 130, 200, 60, 0.000399, 0.001918
27136, 130, 200, 60, 0.000350, 0.001657
26112, 130, 200, 60, 0.000417, 0.001718
25088, 130, 200, 60, 0.000480, 0.002140
24064, 130, 200, 60, 0.000374, 0.001648
23040, 130, 200, 60, 0.000419, 0.002093
22016, 130, 200, 60, 0.000279, 0.001532
20992, 130, 200, 60, 0.000417, 0.001872
19968, 130, 200, 60, 0.000397, 0.001584
18944, 130, 200, 60, 0.000484, 0.001784
17920, 130, 200, 60, 0.000327, 0.001637
16896, 130, 200, 60, 0.000254, 0.001569
15872, 130, 200, 60, 0.000403, 0.001992
30208, 150, 150, 60, 0.006326, 0.033967
29184, 150, 150, 60, 0.012470, 0.065312
28160, 150, 150, 60, 0.010490, 0.053223
27136, 150, 150, 60, 0.004772, 0.023386
26112, 150, 150, 60, 0.011498, 0.057303
25088, 150, 150, 60, 0.009463, 0.046383
24064, 150, 150, 60, 0.012950, 0.061171
23040, 150, 150, 60, 0.005628, 0.024907
22016, 150, 150, 60, 0.006702, 0.028123
20992, 150, 150, 60, 0.015159, 0.064581
19968, 150, 150, 60, 0.012962, 0.052991
18944, 150, 150, 60, 0.011394, 0.044048
17920, 150, 150, 60, 0.016487, 0.067000
16896, 150, 150, 60, 0.009595, 0.036472
15872, 150, 150, 60, 0.017866, 0.066494
30208, 140, 150, 60, 0.006299, 0.024142
29184, 140, 150, 60, 0.002416, 0.007579
28160, 140, 150, 60, 0.003971, 0.013170
27136, 140, 150, 60, 0.004331, 0.015472
26112, 140, 150, 60, 0.002863, 0.009246
25088, 140, 150, 60, 0.005181, 0.018106
24064, 140, 150, 60, 0.003685, 0.011353
23040, 140, 150, 60, 0.004368, 0.013875
22016, 140, 150, 60, 0.009146, 0.032039
20992, 140, 150, 60, 0.004660, 0.014266
19968, 140, 150, 60, 0.004669, 0.013095
18944, 140, 150, 60, 0.003251, 0.008168
17920, 140, 150, 60, 0.006102, 0.016691
16896, 140, 150, 60, 0.002599, 0.006591
15872, 140, 150, 60, 0.006734, 0.018080
30208, 130, 150, 60, 0.000702, 0.002122
29184, 130, 150, 60, 0.000903, 0.002812
28160, 130, 150, 60, 0.000856, 0.002941
27136, 130, 150, 60, 0.000594, 0.001950
26112, 130, 150, 60, 0.000781, 0.002375
25088, 130, 150, 60, 0.001222, 0.003255
24064, 130, 150, 60, 0.000988, 0.002907
23040, 130, 150, 60, 0.000620, 0.001482
22016, 130, 150, 60, 0.001249, 0.003865
20992, 130, 150, 60, 0.001135, 0.003888
19968, 130, 150, 60, 0.000563, 0.001674
18944, 130, 150, 60, 0.000598, 0.001632
17920, 130, 150, 60, 0.000824, 0.002444
16896, 130, 150, 60, 0.001316, 0.003868
15872, 130, 150, 60, 0.001281, 0.003592
30208, 150, 100, 60, 0.013702, 0.077138
29184, 150, 100, 60, 0.013751, 0.090911
28160, 150, 100, 60, 0.012944, 0.073862
27136, 150, 100, 60, 0.018583, 0.105274
26112, 150, 100, 60, 0.011657, 0.062613
25088, 150, 100, 60, 0.007897, 0.037866
24064, 150, 100, 60, 0.022581, 0.119858
23040, 150, 100, 60, 0.023713, 0.127488
22016, 150, 100, 60, 0.012144, 0.067210
20992, 150, 100, 60, 0.020498, 0.101640
19968, 150, 100, 60, 0.017391, 0.081363
18944, 150, 100, 60, 0.007598, 0.032110
17920, 150, 100, 60, 0.015088, 0.060917
16896, 150, 100, 60, 0.011260, 0.042088
15872, 150, 100, 60, 0.014149, 0.050805
30208, 140, 100, 60, 0.006881, 0.026203
29184, 140, 100, 60, 0.004191, 0.015011
28160, 140, 100, 60, 0.008532, 0.032272
27136, 140, 100, 60, 0.004477, 0.015410
26112, 140, 100, 60, 0.005657, 0.021026
25088, 140, 100, 60, 0.006370, 0.021168
24064, 140, 100, 60, 0.006991, 0.023624
23040, 140, 100, 60, 0.004963, 0.015712
22016, 140, 100, 60, 0.005545, 0.017027
20992, 140, 100, 60, 0.004919, 0.015723
19968, 140, 100, 60, 0.003806, 0.010531
18944, 140, 100, 60, 0.007692, 0.022266
17920, 140, 100, 60, 0.010156, 0.030968
16896, 140, 100, 60, 0.010573, 0.029909
15872, 140, 100, 60, 0.010760, 0.030448
30208, 130, 100, 60, 0.002172, 0.008189
29184, 130, 100, 60, 0.001692, 0.005834
28160, 130, 100, 60, 0.001531, 0.004901
27136, 130, 100, 60, 0.001690, 0.005855
26112, 130, 100, 60, 0.002109, 0.007029
25088, 130, 100, 60, 0.001539, 0.004505
24064, 130, 100, 60, 0.001419, 0.004162
23040, 130, 100, 60, 0.001934, 0.006211
22016, 130, 100, 60, 0.001637, 0.004923
20992, 130, 100, 60, 0.001531, 0.004935
19968, 130, 100, 60, 0.002580, 0.008034
18944, 130, 100, 60, 0.002033, 0.005592
17920, 130, 100, 60, 0.002123, 0.005835
16896, 130, 100, 60, 0.002515, 0.006698
15872, 130, 100, 60, 0.001712, 0.004378
30208, 150, 250, 40, 0.006759, 0.703159
29184, 150, 250, 40, 0.010971, 1.027796
28160, 150, 250, 40, 0.005939, 0.573959
27136, 150, 250, 40, 0.008678, 0.826061
26112, 150, 250, 40, 0.010055, 0.943242
25088, 150, 250, 40, 0.011074, 0.995275
24064, 150, 250, 40, 0.009757, 0.826504
23040, 150, 250, 40, 0.008114, 0.708469
22016, 150, 250, 40, 0.013097, 1.030062
20992, 150, 250, 40, 0.011937, 0.912993
19968, 150, 250, 40, 0.017000, 1.266992
18944, 150, 250, 40, 0.015448, 1.175570
17920, 150, 250, 40, 0.006767, 0.527349
16896, 150, 250, 40, 0.010005, 0.749015
15872, 150, 250, 40, 0.005470, 0.415820
30208, 140, 250, 40, 0.002878, 0.082841
29184, 140, 250, 40, 0.006413, 0.161469
28160, 140, 250, 40, 0.005036, 0.128981
27136, 140, 250, 40, 0.009460, 0.250785
26112, 140, 250, 40, 0.003779, 0.097576
25088, 140, 250, 40, 0.005165, 0.127004
24064, 140, 250, 40, 0.002885, 0.074540
23040, 140, 250, 40, 0.004491, 0.105833
22016, 140, 250, 40, 0.005045, 0.117907
20992, 140, 250, 40, 0.004256, 0.098550
19968, 140, 250, 40, 0.004171, 0.093279
18944, 140, 250, 40, 0.006409, 0.136961
17920, 140, 250, 40, 0.006517, 0.128726
16896, 140, 250, 40, 0.004887, 0.096855
15872, 140, 250, 40, 0.003053, 0.063957
30208, 130, 250, 40, 0.000202, 0.003795
29184, 130, 250, 40, 0.000287, 0.005359
28160, 130, 250, 40, 0.000342, 0.006506
27136, 130, 250, 40, 0.000210, 0.003294
26112, 130, 250, 40, 0.000235, 0.004084
25088, 130, 250, 40, 0.000527, 0.007179
24064, 130, 250, 40, 0.000187, 0.003270
23040, 130, 250, 40, 0.000432, 0.006205
22016, 130, 250, 40, 0.000527, 0.007170
20992, 130, 250, 40, 0.000409, 0.004646
19968, 130, 250, 40, 0.000358, 0.005171
18944, 130, 250, 40, 0.000277, 0.003880
17920, 130, 250, 40, 0.000464, 0.006368
16896, 130, 250, 40, 0.000264, 0.003838
15872, 130, 250, 40, 0.000426, 0.005650
30208, 150, 200, 40, 0.008522, 0.646708
29184, 150, 200, 40, 0.012505, 0.977230
28160, 150, 200, 40, 0.013994, 1.067215
27136, 150, 200, 40, 0.008193, 0.643790
26112, 150, 200, 40, 0.015005, 1.054585
25088, 150, 200, 40, 0.011337, 0.839019
24064, 150, 200, 40, 0.010701, 0.735770
23040, 150, 200, 40, 0.011458, 0.708939
22016, 150, 200, 40, 0.016942, 1.113387
20992, 150, 200, 40, 0.013650, 0.910507
19968, 150, 200, 40, 0.014787, 0.884450
18944, 150, 200, 40, 0.018884, 1.181754
17920, 150, 200, 40, 0.008987, 0.526645
16896, 150, 200, 40, 0.011720, 0.619271
15872, 150, 200, 40, 0.008053, 0.440452
30208, 140, 200, 40, 0.006182, 0.168304
29184, 140, 200, 40, 0.002980, 0.086161
28160, 140, 200, 40, 0.003938, 0.109114
27136, 140, 200, 40, 0.008261, 0.235796
26112, 140, 200, 40, 0.009985, 0.274498
25088, 140, 200, 40, 0.004925, 0.124086
24064, 140, 200, 40, 0.004864, 0.123795
23040, 140, 200, 40, 0.007417, 0.174657
22016, 140, 200, 40, 0.004629, 0.112931
20992, 140, 200, 40, 0.006970, 0.164778
19968, 140, 200, 40, 0.004946, 0.119077
18944, 140, 200, 40, 0.004107, 0.095908
17920, 140, 200, 40, 0.005880, 0.125097
16896, 140, 200, 40, 0.006703, 0.135934
15872, 140, 200, 40, 0.007465, 0.146551
30208, 130, 200, 40, 0.000329, 0.005261
29184, 130, 200, 40, 0.000500, 0.007994
28160, 130, 200, 40, 0.000653, 0.012941
27136, 130, 200, 40, 0.000552, 0.010008
26112, 130, 200, 40, 0.000510, 0.007673
25088, 130, 200, 40, 0.000538, 0.009086
24064, 130, 200, 40, 0.000621, 0.010375
23040, 130, 200, 40, 0.000705, 0.008197
22016, 130, 200, 40, 0.000449, 0.005867
20992, 130, 200, 40, 0.000354, 0.004685
19968, 130, 200, 40, 0.000835, 0.011790
18944, 130, 200, 40, 0.000653, 0.008713
17920, 130, 200, 40, 0.000737, 0.009987
16896, 130, 200, 40, 0.000628, 0.007846
15872, 130, 200, 40, 0.000763, 0.010287
30208, 150, 150, 40, 0.011239, 0.730572
29184, 150, 150, 40, 0.013859, 0.933543
28160, 150, 150, 40, 0.014614, 0.935504
27136, 150, 150, 40, 0.012655, 0.728583
26112, 150, 150, 40, 0.016828, 1.026784
25088, 150, 150, 40, 0.015202, 0.875759
24064, 150, 150, 40, 0.008584, 0.457913
23040, 150, 150, 40, 0.014402, 0.787818
22016, 150, 150, 40, 0.017807, 1.054261
20992, 150, 150, 40, 0.017957, 0.923305
19968, 150, 150, 40, 0.013169, 0.627511
18944, 150, 150, 40, 0.013582, 0.689276
17920, 150, 150, 40, 0.017878, 0.782803
16896, 150, 150, 40, 0.011642, 0.512554
15872, 150, 150, 40, 0.014485, 0.627844
30208, 140, 150, 40, 0.008070, 0.230971
29184, 140, 150, 40, 0.008859, 0.249437
28160, 140, 150, 40, 0.006030, 0.154850
27136, 140, 150, 40, 0.005528, 0.138431
26112, 140, 150, 40, 0.007270, 0.186735
25088, 140, 150, 40, 0.008653, 0.233258
24064, 140, 150, 40, 0.008866, 0.223126
23040, 140, 150, 40, 0.008824, 0.229097
22016, 140, 150, 40, 0.010928, 0.276228
20992, 140, 150, 40, 0.010429, 0.260953
19968, 140, 150, 40, 0.009118, 0.222149
18944, 140, 150, 40, 0.007047, 0.148130
17920, 140, 150, 40, 0.012226, 0.274802
16896, 140, 150, 40, 0.009841, 0.205733
15872, 140, 150, 40, 0.005888, 0.116274
30208, 130, 150, 40, 0.000592, 0.008953
29184, 130, 150, 40, 0.000727, 0.010451
28160, 130, 150, 40, 0.001159, 0.022825
27136, 130, 150, 40, 0.000760, 0.012458
26112, 130, 150, 40, 0.001002, 0.016183
25088, 130, 150, 40, 0.001055, 0.017390
24064, 130, 150, 40, 0.000903, 0.013307
23040, 130, 150, 40, 0.001124, 0.017208
22016, 130, 150, 40, 0.001052, 0.017399
20992, 130, 150, 40, 0.000630, 0.010190
19968, 130, 150, 40, 0.000769, 0.009553
18944, 130, 150, 40, 0.000596, 0.007123
17920, 130, 150, 40, 0.001185, 0.013804
16896, 130, 150, 40, 0.001441, 0.020936
15872, 130, 150, 40, 0.001377, 0.017836
30208, 150, 100, 40, 0.010819, 0.880633
29184, 150, 100, 40, 0.010605, 0.771665
28160, 150, 100, 40, 0.010456, 0.752006
27136, 150, 100, 40, 0.014040, 1.176398
26112, 150, 100, 40, 0.013445, 0.944511
25088, 150, 100, 40, 0.012279, 0.827472
24064, 150, 100, 40, 0.018866, 1.049635
23040, 150, 100, 40, 0.012098, 0.794655
22016, 150, 100, 40, 0.014393, 0.655556
20992, 150, 100, 40, 0.016474, 0.924614
19968, 150, 100, 40, 0.015578, 0.776356
18944, 150, 100, 40, 0.021475, 1.280957
17920, 150, 100, 40, 0.016421, 0.924881
16896, 150, 100, 40, 0.020398, 1.220823
15872, 150, 100, 40, 0.013180, 0.708446
30208, 140, 100, 40, 0.005122, 0.161399
29184, 140, 100, 40, 0.006403, 0.198302
28160, 140, 100, 40, 0.008764, 0.262089
27136, 140, 100, 40, 0.008048, 0.235531
26112, 140, 100, 40, 0.006780, 0.189730
25088, 140, 100, 40, 0.009353, 0.265937
24064, 140, 100, 40, 0.006123, 0.167521
23040, 140, 100, 40, 0.008706, 0.244900
22016, 140, 100, 40, 0.006226, 0.167182
20992, 140, 100, 40, 0.013087, 0.365594
19968, 140, 100, 40, 0.011227, 0.294043
18944, 140, 100, 40, 0.010412, 0.277619
17920, 140, 100, 40, 0.010432, 0.240972
16896, 140, 100, 40, 0.009443, 0.247527
15872, 140, 100, 40, 0.011648, 0.257770
30208, 130, 100, 40, 0.001581, 0.032942
29184, 130, 100, 40, 0.001189, 0.021614
28160, 130, 100, 40, 0.001269, 0.024662
27136, 130, 100, 40, 0.001682, 0.033769
26112, 130, 100, 40, 0.000976, 0.013742
25088, 130, 100, 40, 0.001612, 0.028709
24064, 130, 100, 40, 0.001352, 0.022149
23040, 130, 100, 40, 0.001574, 0.026618
22016, 130, 100, 40, 0.001821, 0.031220
20992, 130, 100, 40, 0.001873, 0.031083
19968, 130, 100, 40, 0.001121, 0.015187
18944, 130, 100, 40, 0.001230, 0.017765
17920, 130, 100, 40, 0.001278, 0.017352
16896, 130, 100, 40, 0.001596, 0.023260
15872, 130, 100, 40, 0.002204, 0.034554
30208, 150, 250, 20, 0.008768, 5.731469
29184, 150, 250, 20, 0.009809, 6.549270
28160, 150, 250, 20, 0.009787, 6.195660
27136, 150, 250, 20, 0.009481, 5.747940
26112, 150, 250, 20, 0.005622, 3.158299
25088, 150, 250, 20, 0.007007, 3.767027
24064, 150, 250, 20, 0.006610, 3.572970
23040, 150, 250, 20, 0.008687, 4.732122
22016, 150, 250, 20, 0.008977, 4.775194
20992, 150, 250, 20, 0.007342, 3.661149
19968, 150, 250, 20, 0.009527, 4.917678
18944, 150, 250, 20, 0.012679, 7.059813
17920, 150, 250, 20, 0.008676, 4.273425
16896, 150, 250, 20, 0.007616, 3.368470
15872, 150, 250, 20, 0.005810, 2.491285
30208, 140, 250, 20, 0.004212, 2.136312
29184, 140, 250, 20, 0.005337, 2.663863
28160, 140, 250, 20, 0.003836, 1.908088
27136, 140, 250, 20, 0.003276, 1.662141
26112, 140, 250, 20, 0.004842, 2.269387
25088, 140, 250, 20, 0.004426, 2.099136
24064, 140, 250, 20, 0.003408, 1.728697
23040, 140, 250, 20, 0.003602, 1.629657
22016, 140, 250, 20, 0.003373, 1.512098
20992, 140, 250, 20, 0.008813, 4.167749
19968, 140, 250, 20, 0.005752, 2.434914
18944, 140, 250, 20, 0.003235, 1.425755
17920, 140, 250, 20, 0.004209, 1.740846
16896, 140, 250, 20, 0.003373, 1.343005
15872, 140, 250, 20, 0.005988, 2.190028
30208, 130, 250, 20, 0.000320, 0.062085
29184, 130, 250, 20, 0.000239, 0.048500
28160, 130, 250, 20, 0.000196, 0.037861
27136, 130, 250, 20, 0.000291, 0.056437
26112, 130, 250, 20, 0.000266, 0.050500
25088, 130, 250, 20, 0.000224, 0.037800
24064, 130, 250, 20, 0.000313, 0.054805
23040, 130, 250, 20, 0.000167, 0.027419
22016, 130, 250, 20, 0.000227, 0.033867
20992, 130, 250, 20, 0.000435, 0.063784
19968, 130, 250, 20, 0.000215, 0.035777
18944, 130, 250, 20, 0.000199, 0.029168
17920, 130, 250, 20, 0.000438, 0.057603
