0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
251.0,252.0,253.0,254.0,255.0,256.0,257.0,258.0,259.0,260.0,261.0,262.0,263.0,264.0,265.0,266.0,267.0,268.0,269.0,270.0,271.0,272.0,273.0,274.0,275.0,276.0,277.0,278.0,279.0,280.0,281.0,282.0,283.0,284.0,285.0,286.0,287.0,288.0,289.0,290.0,291.0,292.0,293.0,294.0,295.0,296.0,297.0,298.0,299.0,300.0,301.0,302.0,303.0,304.0,305.0,306.0,307.0,308.0,309.0,310.0,311.0,312.0,313.0,314.0,315.0,316.0,317.0,318.0,319.0,320.0,321.0,322.0,323.0,324.0,325.0,326.0,327.0,328.0,329.0,330.0,331.0,332.0,333.0,334.0,335.0,336.0,337.0,338.0,339.0,340.0,341.0,342.0,343.0,344.0,345.0,346.0,347.0,348.0,349.0,350.0
99.4766375,99.4850763,99.4935151,99.5019539,99.5103928,99.5188316,99.5272704,99.5357092,99.544148,99.5525869,99.5610257,99.5694645,99.5779033,99.5863421,99.594781,99.6032198,99.6116586,99.6200974,99.6285362,99.6369751,99.6454139,99.6538527,99.6622915,99.6707303,99.6791691,99.687608,99.6960468,99.7044856,99.7129244,99.7213632,99.7298021,99.7382409,99.7466797,99.7551185,99.7635573,99.7719961,99.780435,99.7888738,99.7973126,99.8057514,99.8141902,99.8226291,99.8310679,99.8395067,99.8479455,99.8563843,99.8648232,99.873262,99.8817008,99.8901396,99.8985784,99.9070172,99.9154561,99.9238949,99.9323337,99.9407725,99.9492113,99.9576502,99.966089,99.9745278,99.9829666,99.9914054,99.9998443,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.4766375,99.4850763,99.4935151,99.5019539,99.5103928,99.5188316,99.5272704,99.5357092,99.544148,99.5525869,99.5610257,99.5694645,99.5779033,99.5863421,99.594781,99.6032198,99.6116586,99.6200974,99.6285362,99.6369751,99.6454139,99.6538527,99.6622915,99.6707303,99.6791691,99.687608,99.6960468,99.7044856,99.7129244,99.7213632,99.7298021,99.7382409,99.7466797,99.7551185,99.7635573,99.7719961,99.780435,99.7888738,99.7973126,99.8057514,99.8141902,99.8226291,99.8310679,99.8395067,99.8479455,99.8563843,99.8648232,99.873262,99.8817008,99.8901396,99.8985784,99.9070172,99.9154561,99.9238949,99.9323337,99.9407725,99.9492113,99.9576502,99.966089,99.9745278,99.9829666,99.9914054,99.9998443,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.4766375,99.4850763,99.4935151,99.5019539,99.5103928,99.5188316,99.5272704,99.5357092,99.544148,99.5525869,99.5610257,99.5694645,99.5779033,99.5863421,99.594781,99.6032198,99.6116586,99.6200974,99.6285362,99.6369751,99.6454139,99.6538527,99.6622915,99.6707303,99.6791691,99.687608,99.6960468,99.7044856,99.7129244,99.7213632,99.7298021,99.7382409,99.7466797,99.7551185,99.7635573,99.7719961,99.780435,99.7888738,99.7973126,99.8057514,99.8141902,99.8226291,99.8310679,99.8395067,99.8479455,99.8563843,99.8648232,99.873262,99.8817008,99.8901396,99.8985784,99.9070172,99.9154561,99.9238949,99.9323337,99.9407725,99.9492113,99.9576502,99.966089,99.9745278,99.9829666,99.9914054,99.9998443,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
