50000, 2236.297915, 159.735565, 99.800747
60000, 2236.297915, 159.735565, 99.800747
70000, 2236.297915, 159.735565, 99.809097
80000, 2236.297915, 159.735565, 99.809034
90000, 2236.297915, 159.735565, 99.809034
100000, 2236.297915, 159.735565, 99.767403
110000, 2236.297915, 159.735565, 99.767403
120000, 2236.297915, 159.735565, 99.767403
130000, 2236.297915, 159.735565, 99.767403
140000, 2236.297915, 159.735565, 99.717702
150000, 2236.297915, 159.735565, 99.717702
160000, 2236.297915, 159.735565, 99.717702
170000, 2236.297915, 159.735565, 99.717702
180000, 2236.297915, 159.735565, 99.717702
190000, 2236.297915, 159.735565, 99.717702
200000, 2236.297915, 159.735565, 99.717702
210000, 2236.297915, 159.735565, 99.717702
220000, 2236.297915, 159.735565, 99.784125
230000, 2236.297915, 159.735565, 99.784125
240000, 2236.297915, 159.735565, 99.784125
250000, 2236.297915, 159.735565, 99.784125
260000, 2236.297915, 159.735565, 99.759136
270000, 2236.297915, 159.735565, 99.759136
280000, 2236.297915, 159.735565, 99.759136
290000, 2236.297915, 159.735565, 99.759136
300000, 2236.297915, 159.735565, 99.759136
310000, 2236.297915, 159.735565, 99.759136
320000, 2236.297915, 159.735565, 99.759136
330000, 2236.297915, 159.735565, 99.759136
340000, 2236.297915, 159.735565, 99.759136
350000, 2236.297915, 159.735565, 99.842245
360000, 2236.297915, 159.735565, 99.800764
370000, 2236.297915, 159.735565, 99.800764
380000, 2236.297915, 159.735565, 99.800764
390000, 2236.297915, 159.735565, 99.800764
400000, 2236.297915, 159.735565, 99.800764
410000, 2236.297915, 159.735565, 99.767558
420000, 2236.297915, 159.735565, 99.709399
430000, 2236.297915, 159.735565, 99.709399
440000, 2236.297915, 159.735565, 99.709399
450000, 2236.297915, 159.735565, 99.709399
460000, 2236.297915, 159.735565, 99.709399
470000, 2236.297915, 159.735565, 99.709399
480000, 2236.297915, 159.735565, 99.709399
490000, 2236.297915, 159.735565, 99.709399
500000, 2236.297915, 159.735565, 99.709399
510000, 2236.297915, 159.735565, 99.734352
520000, 2236.297915, 159.735565, 99.734352
530000, 2236.297915, 159.735565, 99.734352
540000, 2236.297915, 159.735565, 99.734352
550000, 2236.297915, 159.735565, 99.734352
560000, 2236.297915, 159.735565, 99.734352
570000, 2236.297915, 159.735565, 99.775952
580000, 2236.297915, 159.735565, 99.775952
590000, 2236.297915, 159.735565, 99.775952
600000, 2236.297915, 159.735565, 99.775952
610000, 2236.297915, 159.735565, 99.742610
620000, 2236.297915, 159.735565, 99.742610
630000, 2236.297915, 159.735565, 99.742610
640000, 2236.297915, 159.735565, 99.742610
650000, 2236.297915, 159.735565, 99.742610
660000, 2236.297915, 159.735565, 99.742610
670000, 2236.297915, 159.735565, 99.742610
680000, 2236.297915, 159.735565, 99.742610
690000, 2236.297915, 159.735565, 99.742610
700000, 2236.297915, 159.735565, 99.809192
710000, 2236.297915, 159.735565, 99.767326
720000, 2236.297915, 159.735565, 99.767326
730000, 2236.297915, 159.735565, 99.767326
740000, 2236.297915, 159.735565, 99.767326
750000, 2236.297915, 159.735565, 99.709206
760000, 2236.297915, 159.735565, 99.709206
770000, 2236.297915, 159.735565, 99.709206
780000, 2236.297915, 159.735565, 99.709206
790000, 2236.297915, 159.735565, 99.709206
800000, 2236.297915, 159.735565, 99.709206
810000, 2236.297915, 159.735565, 99.709206
820000, 2236.297915, 159.735565, 99.709206
830000, 2236.297915, 159.735565, 99.709206
840000, 2236.297915, 159.735565, 99.784161
850000, 2236.297915, 159.735565, 99.784161
860000, 2236.297915, 159.735565, 99.784161
870000, 2236.297915, 159.735565, 99.784161
880000, 2236.297915, 159.735565, 99.784161
890000, 2236.297915, 159.735565, 99.784053
900000, 2236.297915, 159.735565, 99.784053
910000, 2236.297915, 159.735565, 99.717749
920000, 2236.297915, 159.735565, 99.717749
930000, 2236.297915, 159.735565, 99.717749
940000, 2236.297915, 159.735565, 99.717749
950000, 2236.297915, 159.735565, 99.717749
960000, 2236.297915, 159.735565, 99.717749
970000, 2236.297915, 159.735565, 99.717749
980000, 2236.297915, 159.735565, 99.717749
990000, 2236.297915, 159.735565, 99.717749
1000000, 2236.297915, 159.735565, 99.792445
1010000, 2236.297915, 159.735565, 99.742504
1020000, 2236.297915, 159.735565, 99.742504
1030000, 2236.297915, 159.735565, 99.742504
1040000, 2236.297915, 159.735565, 99.742504
1050000, 2236.297915, 159.735565, 99.742504
1060000, 2236.297915, 159.735565, 99.742504
1070000, 2236.297915, 159.735565, 99.742504
1080000, 2236.297915, 159.735565, 99.742504
1090000, 2236.297915, 159.735565, 99.742504
1100000, 2236.297915, 159.735565, 99.784197
1110000, 2236.297915, 159.735565, 99.784197
1120000, 2236.297915, 159.735565, 99.784197
1130000, 2236.297915, 159.735565, 99.784197
1140000, 2236.297915, 159.735565, 99.809081
1150000, 2236.297915, 159.735565, 99.809081
1160000, 2236.297915, 159.735565, 99.809081
1170000, 2236.297915, 159.735565, 99.809081
1180000, 2236.297915, 159.735565, 99.809081
1190000, 2236.297915, 159.735565, 99.809081
1200000, 2236.297915, 159.735565, 99.809081
1210000, 2236.297915, 159.735565, 99.800747
1220000, 2236.297915, 159.735565, 99.800747
1230000, 2236.297915, 159.735565, 99.800747
1240000, 2236.297915, 159.735565, 99.800747
1250000, 2236.297915, 159.735565, 99.800747
1260000, 2236.297915, 159.735565, 99.800747
1270000, 2236.297915, 159.735565, 99.800747
1280000, 2236.297915, 159.735565, 99.800747
1290000, 2236.297915, 159.735565, 99.800747
1300000, 2236.297915, 159.735565, 99.800714
1310000, 2236.297915, 159.735565, 99.800714
1320000, 2236.297915, 159.735565, 99.800714
1330000, 2236.297915, 159.735565, 99.800714
1340000, 2236.297915, 159.735565, 99.800714
1350000, 2236.297915, 159.735565, 99.775748
1360000, 2236.297915, 159.735565, 99.775748
1370000, 2236.297915, 159.735565, 99.775748
1380000, 2236.297915, 159.735565, 99.775748
1390000, 2236.297915, 159.735565, 99.775748
1400000, 2236.297915, 159.735565, 99.775748
1410000, 2236.297915, 159.735565, 99.775748
1420000, 2236.297915, 159.735565, 99.775748
1430000, 2236.297915, 159.735565, 99.775748
1440000, 2236.297915, 159.735565, 99.775748
1450000, 2236.297915, 159.735565, 99.775748
1460000, 2236.297915, 159.735565, 99.775748
1470000, 2236.297915, 159.735565, 99.809097
1480000, 2236.297915, 159.735565, 99.809097
1490000, 2236.297915, 159.735565, 99.809097
1500000, 2236.297915, 159.735565, 99.809097
1510000, 2236.297915, 159.735565, 99.750872
1520000, 2236.297915, 159.735565, 99.750872
1530000, 2236.297915, 159.735565, 99.750872
1540000, 2236.297915, 159.735565, 99.750872
1550000, 2236.297915, 159.735565, 99.750872
1560000, 2236.297915, 159.735565, 99.717795
1570000, 2236.297915, 159.735565, 99.717795
1580000, 2236.297915, 159.735565, 99.667360
1590000, 2236.297915, 159.735565, 99.667360
1600000, 2236.297915, 159.735565, 99.667360
1610000, 2236.297915, 159.735565, 99.667360
1620000, 2236.297915, 159.735565, 99.667360
1630000, 2236.297915, 159.735565, 99.667360
1640000, 2236.297915, 159.735565, 99.667360
1650000, 2236.297915, 159.735565, 99.667360
1660000, 2236.297915, 159.735565, 99.667360
1670000, 2236.297915, 159.735565, 99.759076
1680000, 2236.297915, 159.735565, 99.759076
1690000, 2236.297915, 159.735565, 99.759076
1700000, 2236.297915, 159.735565, 99.584407
1710000, 2236.297915, 159.735565, 99.584407
1720000, 2236.297915, 159.735565, 99.584407
1730000, 2236.297915, 159.735565, 99.584407
1740000, 2236.297915, 159.735565, 99.584407
1750000, 2236.297915, 159.735565, 99.584407
1760000, 2236.297915, 159.735565, 99.584407
1770000, 2236.297915, 159.735565, 99.584407
1780000, 2236.297915, 159.735565, 99.584407
1790000, 2236.297915, 159.735565, 99.684307
1800000, 2236.297915, 159.735565, 99.684307
1810000, 2236.297915, 159.735565, 99.684307
1820000, 2236.297915, 159.735565, 99.684307
1830000, 2236.297915, 159.735565, 99.684307
1840000, 2236.297915, 159.735565, 99.684307
1850000, 2236.297915, 159.735565, 99.684307
1860000, 2236.297915, 159.735565, 99.684307
1870000, 2236.297915, 159.735565, 99.775748
1880000, 2236.297915, 159.735565, 99.775748
1890000, 2236.297915, 159.735565, 99.775748
1900000, 2236.297915, 159.735565, 99.775748
1910000, 2236.297915, 159.735565, 99.775748
1920000, 2236.297915, 159.735565, 99.775748
1930000, 2236.297915, 159.735565, 99.675541
1940000, 2236.297915, 159.735565, 99.675541
1950000, 2236.297915, 159.735565, 99.675541
1960000, 2236.297915, 159.735565, 99.675541
1970000, 2236.297915, 159.735565, 99.675541
1980000, 2236.297915, 159.735565, 99.675541
1990000, 2236.297915, 159.735565, 99.675541
2000000, 2236.297915, 159.735565, 99.675541
2010000, 2236.297915, 159.735565, 99.800846
2020000, 2236.297915, 159.735565, 99.800846
2030000, 2236.297915, 159.735565, 99.709495
2040000, 2236.297915, 159.735565, 99.709495
2050000, 2236.297915, 159.735565, 99.709495
2060000, 2236.297915, 159.735565, 99.709495
2070000, 2236.297915, 159.735565, 99.709495
2080000, 2236.297915, 159.735565, 99.709495
2090000, 2236.297915, 159.735565, 99.709495
2100000, 2236.297915, 159.735565, 99.709495
2110000, 2236.297915, 159.735565, 99.709495
2120000, 2236.297915, 159.735565, 99.709519
2130000, 2236.297915, 159.735565, 99.709519
2140000, 2236.297915, 159.735565, 99.709519
2150000, 2236.297915, 159.735565, 99.709519
2160000, 2236.297915, 159.735565, 99.709519
2170000, 2236.297915, 159.735565, 99.709519
2180000, 2236.297915, 159.735565, 99.700823
2190000, 2236.297915, 159.735565, 99.700823
2200000, 2236.297915, 159.735565, 99.700823
2210000, 2236.297915, 159.735565, 99.700823
2220000, 2236.297915, 159.735565, 99.700823
2230000, 2236.297915, 159.735565, 99.700823
2240000, 2236.297915, 159.735565, 99.700823
2250000, 2236.297915, 159.735565, 99.700823
