1.036582049991304544e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.394415248166272270e-02,7.394415248166272270e-02,7.394415248166272270e-02,1.036582049942769324e+01,7.394415248166272270e-02
0.000000000000000000e+00,9.652754299903730129e+00,0.000000000000000000e+00,6.455859039734111737e-02,6.455859039734111737e-02,6.455859039734111737e-02,9.652754299381335557e+00,6.455859039734111737e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.478727799896660144e+00,5.773842606627174745e-02,5.773842606627174745e-02,5.773842606627174745e-02,8.478727799347415939e+00,5.773842606627174745e-02
