tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,compliant_loss_pure,noncompliant_loss_pure,compliant_loss_all,noncompliant_loss_all
50688, 155, 25, 0.500000, 0.500000, 10, 100, 0.000000, 0.000000, 0.001241, 1.295622
50944, 155, 25, 0.500000, 0.500000, 10, 100, 0.000000, 0.000000, 0.001312, 1.293269
51200, 155, 25, 0.500000, 0.500000, 10, 100, 0.000000, 0.000000, 0.001245, 1.293425
25856, 155, 50, 0.500000, 0.500000, 10, 100, 0.073901, 2.090918, 0.075063, 3.351190
26112, 155, 50, 0.500000, 0.500000, 10, 100, 0.072780, 2.092974, 0.073906, 3.355220
26368, 155, 50, 0.500000, 0.500000, 10, 100, 0.073077, 2.106431, 0.074314, 3.375481
26624, 155, 50, 0.500000, 0.500000, 10, 100, 0.071216, 2.094294, 0.072488, 3.365825
26880, 155, 50, 0.500000, 0.500000, 10, 100, 0.071840, 2.094148, 0.073107, 3.362598
27136, 155, 50, 0.500000, 0.500000, 10, 100, 0.070377, 2.098718, 0.071577, 3.368305
27392, 155, 50, 0.500000, 0.500000, 10, 100, 0.069485, 2.093791, 0.070687, 3.363056
27648, 155, 50, 0.500000, 0.500000, 10, 100, 0.068571, 2.092266, 0.069828, 3.363277
27904, 155, 50, 0.500000, 0.500000, 10, 100, 0.069322, 2.088177, 0.070550, 3.352479
28160, 155, 50, 0.500000, 0.500000, 10, 100, 0.068758, 2.094280, 0.070033, 3.368037
28416, 155, 50, 0.500000, 0.500000, 10, 100, 0.068093, 2.095755, 0.069419, 3.366652
28672, 155, 50, 0.500000, 0.500000, 10, 100, 0.068743, 2.099357, 0.070070, 3.370040
28928, 155, 50, 0.500000, 0.500000, 10, 100, 0.065940, 2.084618, 0.067169, 3.354195
29184, 155, 50, 0.500000, 0.500000, 10, 100, 0.067454, 2.099906, 0.068677, 3.372718
29440, 155, 50, 0.500000, 0.500000, 10, 100, 0.066065, 2.091158, 0.067308, 3.359360
29696, 155, 50, 0.500000, 0.500000, 10, 100, 0.064839, 2.090582, 0.066069, 3.358283
29952, 155, 50, 0.500000, 0.500000, 10, 100, 0.063921, 2.083486, 0.065138, 3.345914
30208, 155, 50, 0.500000, 0.500000, 10, 100, 0.063306, 2.093275, 0.064404, 3.358922
30464, 155, 50, 0.500000, 0.500000, 10, 100, 0.065966, 2.107143, 0.067114, 3.375154
30720, 155, 50, 0.500000, 0.500000, 10, 100, 0.062681, 2.092839, 0.063841, 3.363141
30976, 155, 50, 0.500000, 0.500000, 10, 100, 0.063242, 2.088073, 0.064489, 3.351565
31232, 155, 50, 0.500000, 0.500000, 10, 100, 0.062554, 2.104235, 0.063753, 3.367767
31488, 155, 50, 0.500000, 0.500000, 10, 100, 0.063389, 2.105157, 0.064674, 3.374250
31744, 155, 50, 0.500000, 0.500000, 10, 100, 0.061555, 2.092777, 0.062720, 3.358903
32000, 155, 50, 0.500000, 0.500000, 10, 100, 0.061334, 2.093316, 0.062609, 3.360270
32256, 155, 50, 0.500000, 0.500000, 10, 100, 0.061041, 2.091300, 0.062336, 3.357194
32512, 155, 50, 0.500000, 0.500000, 10, 100, 0.059432, 2.082549, 0.060670, 3.354258
32768, 155, 50, 0.500000, 0.500000, 10, 100, 0.059357, 2.091907, 0.060522, 3.355077
33024, 155, 50, 0.500000, 0.500000, 10, 100, 0.059422, 2.099470, 0.060515, 3.363309
33280, 155, 50, 0.500000, 0.500000, 10, 100, 0.059979, 2.100517, 0.061250, 3.364458
33536, 155, 50, 0.500000, 0.500000, 10, 100, 0.058126, 2.096218, 0.059302, 3.366998
33792, 155, 50, 0.500000, 0.500000, 10, 100, 0.058637, 2.092610, 0.059877, 3.362581
34048, 155, 50, 0.500000, 0.500000, 10, 100, 0.057413, 2.101272, 0.058784, 3.371626
34304, 155, 50, 0.500000, 0.500000, 10, 100, 0.057185, 2.081833, 0.058429, 3.344710
34560, 155, 50, 0.500000, 0.500000, 10, 100, 0.058578, 2.100541, 0.059916, 3.364586
34816, 155, 50, 0.500000, 0.500000, 10, 100, 0.059375, 2.114003, 0.060637, 3.381775
35072, 155, 50, 0.500000, 0.500000, 10, 100, 0.055664, 2.072232, 0.056915, 3.339155
35328, 155, 50, 0.500000, 0.500000, 10, 100, 0.056306, 2.086455, 0.057598, 3.346819
35584, 155, 50, 0.500000, 0.500000, 10, 100, 0.057067, 2.111808, 0.058290, 3.379931
35840, 155, 50, 0.500000, 0.500000, 10, 100, 0.055368, 2.086300, 0.056603, 3.348305
36096, 155, 50, 0.500000, 0.500000, 10, 100, 0.055677, 2.099508, 0.056868, 3.363160
36352, 155, 50, 0.500000, 0.500000, 10, 100, 0.055149, 2.096071, 0.056311, 3.362823
36608, 155, 50, 0.500000, 0.500000, 10, 100, 0.056381, 2.118441, 0.057573, 3.391566
36864, 155, 50, 0.500000, 0.500000, 10, 100, 0.054200, 2.101219, 0.055421, 3.368176
37120, 155, 50, 0.500000, 0.500000, 10, 100, 0.055413, 2.104779, 0.056621, 3.370326
37376, 155, 50, 0.500000, 0.500000, 10, 100, 0.054752, 2.101024, 0.055928, 3.364039
37632, 155, 50, 0.500000, 0.500000, 10, 100, 0.052636, 2.084561, 0.053877, 3.349316
37888, 155, 50, 0.500000, 0.500000, 10, 100, 0.054482, 2.101187, 0.055681, 3.367610
38144, 155, 50, 0.500000, 0.500000, 10, 100, 0.053918, 2.105098, 0.055170, 3.373332
38400, 155, 50, 0.500000, 0.500000, 10, 100, 0.053273, 2.107241, 0.054479, 3.373195
38656, 155, 50, 0.500000, 0.500000, 10, 100, 0.053555, 2.113819, 0.054747, 3.385045
38912, 155, 50, 0.500000, 0.500000, 10, 100, 0.052337, 2.106199, 0.053479, 3.377083
39168, 155, 50, 0.500000, 0.500000, 10, 100, 0.051694, 2.096520, 0.052823, 3.365099
39424, 155, 50, 0.500000, 0.500000, 10, 100, 0.051830, 2.096382, 0.053042, 3.362650
39680, 155, 50, 0.500000, 0.500000, 10, 100, 0.052759, 2.105143, 0.053888, 3.369723
39936, 155, 50, 0.500000, 0.500000, 10, 100, 0.051089, 2.101802, 0.052286, 3.367150
40192, 155, 50, 0.500000, 0.500000, 10, 100, 0.051792, 2.102876, 0.053157, 3.371060
40448, 155, 50, 0.500000, 0.500000, 10, 100, 0.053416, 2.131210, 0.054684, 3.407652
40704, 155, 50, 0.500000, 0.500000, 10, 100, 0.049829, 2.096639, 0.051139, 3.357483
40960, 155, 50, 0.500000, 0.500000, 10, 100, 0.051463, 2.106719, 0.052786, 3.378747
41216, 155, 50, 0.500000, 0.500000, 10, 100, 0.050430, 2.104629, 0.051702, 3.377404
41472, 155, 50, 0.500000, 0.500000, 10, 100, 0.051641, 2.122374, 0.052853, 3.389601
41728, 155, 50, 0.500000, 0.500000, 10, 100, 0.050055, 2.103177, 0.051503, 3.368417
41984, 155, 50, 0.500000, 0.500000, 10, 100, 0.050208, 2.110687, 0.051423, 3.378536
42240, 155, 50, 0.500000, 0.500000, 10, 100, 0.049770, 2.112610, 0.051047, 3.378769
42496, 155, 50, 0.500000, 0.500000, 10, 100, 0.049908, 2.106983, 0.051182, 3.376869
42752, 155, 50, 0.500000, 0.500000, 10, 100, 0.050006, 2.107223, 0.051216, 3.378682
43008, 155, 50, 0.500000, 0.500000, 10, 100, 0.050193, 2.122863, 0.051404, 3.394714
43264, 155, 50, 0.500000, 0.500000, 10, 100, 0.047203, 2.090295, 0.048331, 3.356825
43520, 155, 50, 0.500000, 0.500000, 10, 100, 0.049246, 2.107728, 0.050445, 3.368225
43776, 155, 50, 0.500000, 0.500000, 10, 100, 0.049918, 2.112380, 0.051096, 3.375851
44032, 155, 50, 0.500000, 0.500000, 10, 100, 0.047323, 2.098258, 0.048557, 3.365013
44288, 155, 50, 0.500000, 0.500000, 10, 100, 0.048107, 2.106295, 0.049402, 3.369998
44544, 155, 50, 0.500000, 0.500000, 10, 100, 0.048045, 2.112496, 0.049215, 3.381157
44800, 155, 50, 0.500000, 0.500000, 10, 100, 0.047673, 2.112600, 0.048888, 3.379073
45056, 155, 50, 0.500000, 0.500000, 10, 100, 0.046357, 2.100279, 0.047570, 3.375155
45312, 155, 50, 0.500000, 0.500000, 10, 100, 0.047278, 2.101337, 0.048570, 3.364386
45568, 155, 50, 0.500000, 0.500000, 10, 100, 0.046828, 2.122337, 0.048007, 3.392649
45824, 155, 50, 0.500000, 0.500000, 10, 100, 0.046639, 2.104438, 0.047856, 3.375501
46080, 155, 50, 0.500000, 0.500000, 10, 100, 0.047119, 2.106498, 0.048349, 3.371112
46336, 155, 50, 0.500000, 0.500000, 10, 100, 0.046686, 2.110496, 0.047940, 3.379233
46592, 155, 50, 0.500000, 0.500000, 10, 100, 0.044932, 2.096022, 0.046131, 3.361878
46848, 155, 50, 0.500000, 0.500000, 10, 100, 0.046115, 2.106330, 0.047389, 3.378105
47104, 155, 50, 0.500000, 0.500000, 10, 100, 0.044420, 2.097587, 0.045594, 3.365266
47360, 155, 50, 0.500000, 0.500000, 10, 100, 0.045159, 2.103464, 0.046373, 3.371262
47616, 155, 50, 0.500000, 0.500000, 10, 100, 0.045481, 2.110311, 0.046744, 3.379840
47872, 155, 50, 0.500000, 0.500000, 10, 100, 0.044591, 2.098888, 0.045751, 3.362416
48128, 155, 50, 0.500000, 0.500000, 10, 100, 0.045375, 2.102752, 0.046659, 3.370991
48384, 155, 50, 0.500000, 0.500000, 10, 100, 0.045540, 2.116791, 0.046721, 3.382623
48640, 155, 50, 0.500000, 0.500000, 10, 100, 0.045441, 2.121948, 0.046660, 3.392067
48896, 155, 50, 0.500000, 0.500000, 10, 100, 0.045020, 2.113074, 0.046136, 3.381805
49152, 155, 50, 0.500000, 0.500000, 10, 100, 0.045225, 2.113517, 0.046464, 3.383365
49408, 155, 50, 0.500000, 0.500000, 10, 100, 0.045727, 2.130756, 0.046923, 3.402291
49664, 155, 50, 0.500000, 0.500000, 10, 100, 0.044542, 2.107842, 0.045788, 3.372343
49920, 155, 50, 0.500000, 0.500000, 10, 100, 0.045760, 2.126634, 0.046888, 3.393356
50176, 155, 50, 0.500000, 0.500000, 10, 100, 0.044096, 2.118533, 0.045313, 3.388151
50432, 155, 50, 0.500000, 0.500000, 10, 100, 0.042356, 2.097806, 0.043590, 3.367738
50688, 155, 50, 0.500000, 0.500000, 10, 100, 0.043537, 2.111951, 0.044713, 3.372644
50944, 155, 50, 0.500000, 0.500000, 10, 100, 0.043902, 2.121480, 0.045104, 3.392269
51200, 155, 50, 0.500000, 0.500000, 10, 100, 0.042809, 2.111858, 0.044079, 3.381397
25856, 155, 75, 0.500000, 0.500000, 10, 100, 0.278383, 8.529613, 0.279467, 9.711195
26112, 155, 75, 0.500000, 0.500000, 10, 100, 0.277811, 8.537500, 0.279172, 9.722265
26368, 155, 75, 0.500000, 0.500000, 10, 100, 0.279599, 8.540497, 0.280940, 9.724348
26624, 155, 75, 0.500000, 0.500000, 10, 100, 0.272222, 8.539222, 0.273375, 9.727709
26880, 155, 75, 0.500000, 0.500000, 10, 100, 0.272143, 8.536547, 0.273344, 9.718048
27136, 155, 75, 0.500000, 0.500000, 10, 100, 0.268454, 8.535409, 0.269607, 9.720241
27392, 155, 75, 0.500000, 0.500000, 10, 100, 0.274523, 8.539016, 0.275655, 9.721894
27648, 155, 75, 0.500000, 0.500000, 10, 100, 0.267410, 8.547140, 0.268549, 9.735793
27904, 155, 75, 0.500000, 0.500000, 10, 100, 0.260398, 8.536124, 0.261707, 9.716126
28160, 155, 75, 0.500000, 0.500000, 10, 100, 0.259243, 8.533255, 0.260483, 9.718529
28416, 155, 75, 0.500000, 0.500000, 10, 100, 0.261255, 8.531953, 0.262372, 9.714256
28672, 155, 75, 0.500000, 0.500000, 10, 100, 0.254359, 8.538559, 0.255437, 9.722476
28928, 155, 75, 0.500000, 0.500000, 10, 100, 0.257601, 8.535048, 0.258844, 9.711996
29184, 155, 75, 0.500000, 0.500000, 10, 100, 0.250674, 8.535207, 0.251804, 9.719112
29440, 155, 75, 0.500000, 0.500000, 10, 100, 0.253401, 8.546127, 0.254619, 9.731579
29696, 155, 75, 0.500000, 0.500000, 10, 100, 0.255270, 8.538412, 0.256458, 9.724561
29952, 155, 75, 0.500000, 0.500000, 10, 100, 0.245689, 8.543923, 0.246790, 9.725579
30208, 155, 75, 0.500000, 0.500000, 10, 100, 0.248130, 8.553564, 0.249441, 9.737835
30464, 155, 75, 0.500000, 0.500000, 10, 100, 0.246038, 8.546293, 0.247266, 9.730323
30720, 155, 75, 0.500000, 0.500000, 10, 100, 0.247522, 8.543999, 0.248947, 9.726946
30976, 155, 75, 0.500000, 0.500000, 10, 100, 0.248304, 8.547279, 0.249531, 9.732533
31232, 155, 75, 0.500000, 0.500000, 10, 100, 0.237719, 8.542785, 0.238944, 9.726429
31488, 155, 75, 0.500000, 0.500000, 10, 100, 0.241459, 8.548661, 0.242667, 9.728415
31744, 155, 75, 0.500000, 0.500000, 10, 100, 0.237460, 8.548159, 0.238708, 9.732029
32000, 155, 75, 0.500000, 0.500000, 10, 100, 0.242678, 8.548509, 0.243756, 9.730942
32256, 155, 75, 0.500000, 0.500000, 10, 100, 0.234425, 8.545958, 0.235652, 9.728398
32512, 155, 75, 0.500000, 0.500000, 10, 100, 0.228608, 8.547559, 0.229777, 9.731890
32768, 155, 75, 0.500000, 0.500000, 10, 100, 0.227787, 8.545956, 0.228846, 9.731706
33024, 155, 75, 0.500000, 0.500000, 10, 100, 0.231710, 8.549673, 0.232986, 9.731814
33280, 155, 75, 0.500000, 0.500000, 10, 100, 0.226287, 8.551686, 0.227460, 9.736899
33536, 155, 75, 0.500000, 0.500000, 10, 100, 0.228665, 8.548450, 0.229971, 9.732576
33792, 155, 75, 0.500000, 0.500000, 10, 100, 0.217439, 8.540339, 0.218736, 9.724223
34048, 155, 75, 0.500000, 0.500000, 10, 100, 0.222652, 8.551845, 0.223918, 9.737215
34304, 155, 75, 0.500000, 0.500000, 10, 100, 0.226858, 8.544806, 0.228060, 9.726922
34560, 155, 75, 0.500000, 0.500000, 10, 100, 0.228300, 8.556851, 0.229476, 9.741541
34816, 155, 75, 0.500000, 0.500000, 10, 100, 0.226191, 8.552644, 0.227463, 9.736901
35072, 155, 75, 0.500000, 0.500000, 10, 100, 0.220536, 8.542388, 0.221608, 9.722180
35328, 155, 75, 0.500000, 0.500000, 10, 100, 0.215568, 8.545362, 0.216744, 9.728753
35584, 155, 75, 0.500000, 0.500000, 10, 100, 0.213936, 8.544311, 0.215161, 9.724569
35840, 155, 75, 0.500000, 0.500000, 10, 100, 0.211875, 8.553571, 0.213064, 9.737497
36096, 155, 75, 0.500000, 0.500000, 10, 100, 0.213238, 8.546373, 0.214463, 9.730796
36352, 155, 75, 0.500000, 0.500000, 10, 100, 0.215172, 8.554294, 0.216494, 9.740200
36608, 155, 75, 0.500000, 0.500000, 10, 100, 0.209721, 8.551067, 0.210988, 9.737508
36864, 155, 75, 0.500000, 0.500000, 10, 100, 0.207463, 8.543005, 0.208779, 9.724004
37120, 155, 75, 0.500000, 0.500000, 10, 100, 0.209746, 8.550801, 0.210844, 9.732802
37376, 155, 75, 0.500000, 0.500000, 10, 100, 0.204735, 8.558325, 0.205924, 9.742937
37632, 155, 75, 0.500000, 0.500000, 10, 100, 0.207784, 8.549540, 0.209122, 9.731287
37888, 155, 75, 0.500000, 0.500000, 10, 100, 0.204042, 8.555240, 0.205329, 9.740903
38144, 155, 75, 0.500000, 0.500000, 10, 100, 0.201400, 8.560639, 0.202436, 9.746058
38400, 155, 75, 0.500000, 0.500000, 10, 100, 0.205026, 8.556303, 0.206358, 9.739374
38656, 155, 75, 0.500000, 0.500000, 10, 100, 0.206023, 8.563425, 0.207283, 9.747588
38912, 155, 75, 0.500000, 0.500000, 10, 100, 0.204437, 8.555809, 0.205581, 9.741484
39168, 155, 75, 0.500000, 0.500000, 10, 100, 0.199844, 8.549172, 0.201134, 9.729410
39424, 155, 75, 0.500000, 0.500000, 10, 100, 0.203783, 8.563711, 0.205047, 9.752554
39680, 155, 75, 0.500000, 0.500000, 10, 100, 0.201773, 8.559965, 0.202916, 9.746334
39936, 155, 75, 0.500000, 0.500000, 10, 100, 0.195889, 8.552563, 0.197182, 9.739976
40192, 155, 75, 0.500000, 0.500000, 10, 100, 0.200886, 8.558683, 0.201972, 9.740266
40448, 155, 75, 0.500000, 0.500000, 10, 100, 0.193344, 8.555090, 0.194637, 9.740140
40704, 155, 75, 0.500000, 0.500000, 10, 100, 0.196033, 8.556789, 0.197169, 9.743414
40960, 155, 75, 0.500000, 0.500000, 10, 100, 0.194977, 8.554500, 0.196319, 9.739154
41216, 155, 75, 0.500000, 0.500000, 10, 100, 0.191166, 8.551414, 0.192284, 9.733017
41472, 155, 75, 0.500000, 0.500000, 10, 100, 0.197254, 8.566186, 0.198527, 9.748356
41728, 155, 75, 0.500000, 0.500000, 10, 100, 0.191535, 8.550163, 0.192698, 9.737699
41984, 155, 75, 0.500000, 0.500000, 10, 100, 0.192398, 8.560125, 0.193590, 9.744968
42240, 155, 75, 0.500000, 0.500000, 10, 100, 0.190762, 8.542126, 0.191931, 9.725385
42496, 155, 75, 0.500000, 0.500000, 10, 100, 0.193070, 8.559839, 0.194291, 9.742185
42752, 155, 75, 0.500000, 0.500000, 10, 100, 0.179894, 8.557178, 0.181158, 9.743041
43008, 155, 75, 0.500000, 0.500000, 10, 100, 0.195037, 8.560222, 0.196291, 9.742096
43264, 155, 75, 0.500000, 0.500000, 10, 100, 0.183546, 8.563004, 0.184852, 9.746300
43520, 155, 75, 0.500000, 0.500000, 10, 100, 0.192685, 8.566042, 0.193834, 9.746310
43776, 155, 75, 0.500000, 0.500000, 10, 100, 0.179594, 8.559934, 0.180673, 9.748505
44032, 155, 75, 0.500000, 0.500000, 10, 100, 0.188228, 8.564554, 0.189174, 9.752009
44288, 155, 75, 0.500000, 0.500000, 10, 100, 0.181835, 8.556209, 0.183083, 9.737405
44544, 155, 75, 0.500000, 0.500000, 10, 100, 0.186306, 8.556061, 0.187515, 9.737680
44800, 155, 75, 0.500000, 0.500000, 10, 100, 0.183311, 8.559257, 0.184520, 9.744901
45056, 155, 75, 0.500000, 0.500000, 10, 100, 0.184007, 8.557006, 0.185151, 9.742249
45312, 155, 75, 0.500000, 0.500000, 10, 100, 0.184086, 8.561154, 0.185305, 9.742995
45568, 155, 75, 0.500000, 0.500000, 10, 100, 0.183162, 8.567816, 0.184409, 9.752413
45824, 155, 75, 0.500000, 0.500000, 10, 100, 0.185302, 8.561342, 0.186617, 9.741794
46080, 155, 75, 0.500000, 0.500000, 10, 100, 0.187022, 8.566931, 0.188207, 9.750382
46336, 155, 75, 0.500000, 0.500000, 10, 100, 0.178424, 8.561046, 0.179707, 9.745341
46592, 155, 75, 0.500000, 0.500000, 10, 100, 0.176103, 8.556098, 0.177280, 9.739410
46848, 155, 75, 0.500000, 0.500000, 10, 100, 0.172992, 8.563025, 0.174211, 9.746929
47104, 155, 75, 0.500000, 0.500000, 10, 100, 0.178187, 8.562789, 0.179506, 9.745765
47360, 155, 75, 0.500000, 0.500000, 10, 100, 0.171554, 8.555595, 0.172835, 9.745166
47616, 155, 75, 0.500000, 0.500000, 10, 100, 0.183234, 8.553594, 0.184367, 9.736954
47872, 155, 75, 0.500000, 0.500000, 10, 100, 0.172045, 8.553855, 0.173247, 9.735936
48128, 155, 75, 0.500000, 0.500000, 10, 100, 0.176582, 8.562732, 0.177898, 9.749371
48384, 155, 75, 0.500000, 0.500000, 10, 100, 0.172171, 8.569478, 0.173250, 9.751522
48640, 155, 75, 0.500000, 0.500000, 10, 100, 0.175451, 8.565169, 0.176711, 9.753267
48896, 155, 75, 0.500000, 0.500000, 10, 100, 0.171212, 8.563104, 0.172509, 9.749303
49152, 155, 75, 0.500000, 0.500000, 10, 100, 0.164149, 8.562014, 0.165225, 9.745907
49408, 155, 75, 0.500000, 0.500000, 10, 100, 0.167842, 8.559174, 0.169158, 9.744559
49664, 155, 75, 0.500000, 0.500000, 10, 100, 0.168612, 8.559386, 0.169886, 9.743560
49920, 155, 75, 0.500000, 0.500000, 10, 100, 0.164171, 8.562576, 0.165285, 9.751458
50176, 155, 75, 0.500000, 0.500000, 10, 100, 0.170504, 8.568129, 0.171781, 9.750524
50432, 155, 75, 0.500000, 0.500000, 10, 100, 0.162539, 8.567209, 0.163670, 9.752513
50688, 155, 75, 0.500000, 0.500000, 10, 100, 0.169554, 8.567761, 0.170867, 9.750125
50944, 155, 75, 0.500000, 0.500000, 10, 100, 0.172333, 8.573111, 0.173516, 9.759527
51200, 155, 75, 0.500000, 0.500000, 10, 100, 0.171603, 8.565381, 0.172864, 9.750999
25856, 155, 99, 0.500000, 0.500000, 10, 100, 0.404193, 11.745275, 0.405246, 12.888696
26112, 155, 99, 0.500000, 0.500000, 10, 100, 0.386525, 11.747384, 0.388308, 12.887790
26368, 155, 99, 0.500000, 0.500000, 10, 100, 0.413539, 11.747051, 0.414592, 12.891122
26624, 155, 99, 0.500000, 0.500000, 10, 100, 0.389320, 11.748527, 0.390374, 12.888175
26880, 155, 99, 0.500000, 0.500000, 10, 100, 0.354731, 11.749769, 0.356354, 12.891965
27136, 155, 99, 0.500000, 0.500000, 10, 100, 0.401199, 11.749995, 0.403062, 12.892848
27392, 155, 99, 0.500000, 0.500000, 10, 100, 0.365526, 11.747378, 0.366823, 12.892642
27648, 155, 99, 0.500000, 0.500000, 10, 100, 0.408052, 11.742501, 0.409427, 12.882527
27904, 155, 99, 0.500000, 0.500000, 10, 100, 0.362268, 11.743613, 0.363322, 12.883296
28160, 155, 99, 0.500000, 0.500000, 10, 100, 0.366382, 11.745156, 0.367436, 12.883971
28416, 155, 99, 0.500000, 0.500000, 10, 100, 0.348759, 11.746853, 0.350219, 12.888650
28672, 155, 99, 0.500000, 0.500000, 10, 100, 0.393332, 11.746341, 0.395600, 12.890494
28928, 155, 99, 0.500000, 0.500000, 10, 100, 0.364148, 11.746714, 0.366661, 12.887830
29184, 155, 99, 0.500000, 0.500000, 10, 100, 0.367236, 11.750937, 0.368290, 12.897630
29440, 155, 99, 0.500000, 0.500000, 10, 100, 0.331318, 11.746953, 0.332373, 12.888649
29696, 155, 99, 0.500000, 0.500000, 10, 100, 0.344121, 11.747360, 0.345256, 12.890194
29952, 155, 99, 0.500000, 0.500000, 10, 100, 0.347323, 11.747095, 0.348215, 12.887963
30208, 155, 99, 0.500000, 0.500000, 10, 100, 0.312542, 11.746867, 0.313517, 12.890130
30464, 155, 99, 0.500000, 0.500000, 10, 100, 0.351726, 11.748315, 0.353430, 12.892011
30720, 155, 99, 0.500000, 0.500000, 10, 100, 0.360458, 11.744191, 0.361592, 12.884314
30976, 155, 99, 0.500000, 0.500000, 10, 100, 0.352029, 11.746977, 0.352921, 12.889384
31232, 155, 99, 0.500000, 0.500000, 10, 100, 0.340767, 11.744827, 0.342146, 12.886564
31488, 155, 99, 0.500000, 0.500000, 10, 100, 0.310830, 11.743479, 0.311805, 12.882275
31744, 155, 99, 0.500000, 0.500000, 10, 100, 0.353223, 11.754575, 0.354196, 12.896853
32000, 155, 99, 0.500000, 0.500000, 10, 100, 0.337552, 11.743558, 0.338282, 12.885912
32256, 155, 99, 0.500000, 0.500000, 10, 100, 0.382468, 11.747023, 0.383277, 12.886242
32512, 155, 99, 0.500000, 0.500000, 10, 100, 0.301125, 11.746483, 0.302423, 12.890822
32768, 155, 99, 0.500000, 0.500000, 10, 100, 0.291008, 11.744907, 0.291495, 12.888225
33024, 155, 99, 0.500000, 0.500000, 10, 100, 0.309116, 11.749771, 0.309603, 12.895196
33280, 155, 99, 0.500000, 0.500000, 10, 100, 0.325962, 11.743016, 0.327015, 12.883976
33536, 155, 99, 0.500000, 0.500000, 10, 100, 0.322346, 11.748413, 0.323238, 12.893499
33792, 155, 99, 0.500000, 0.500000, 10, 100, 0.329320, 11.744829, 0.330617, 12.890504
34048, 155, 99, 0.500000, 0.500000, 10, 100, 0.338354, 11.741024, 0.339164, 12.880990
34304, 155, 99, 0.500000, 0.500000, 10, 100, 0.339534, 11.741529, 0.340182, 12.882589
34560, 155, 99, 0.500000, 0.500000, 10, 100, 0.320406, 11.749264, 0.322351, 12.894393
34816, 155, 99, 0.500000, 0.500000, 10, 100, 0.295587, 11.742545, 0.297130, 12.880036
35072, 155, 99, 0.500000, 0.500000, 10, 100, 0.324760, 11.745598, 0.326219, 12.888397
35328, 155, 99, 0.500000, 0.500000, 10, 100, 0.258273, 11.753405, 0.259493, 12.895855
35584, 155, 99, 0.500000, 0.500000, 10, 100, 0.278707, 11.749560, 0.280249, 12.895789
35840, 155, 99, 0.500000, 0.500000, 10, 100, 0.272635, 11.745423, 0.273204, 12.887809
36096, 155, 99, 0.500000, 0.500000, 10, 100, 0.298257, 11.745160, 0.299880, 12.888946
36352, 155, 99, 0.500000, 0.500000, 10, 100, 0.292171, 11.747175, 0.293064, 12.889660
36608, 155, 99, 0.500000, 0.500000, 10, 100, 0.267842, 11.749066, 0.269142, 12.894972
36864, 155, 99, 0.500000, 0.500000, 10, 100, 0.294611, 11.746756, 0.295666, 12.887716
37120, 155, 99, 0.500000, 0.500000, 10, 100, 0.285592, 11.752463, 0.285916, 12.893538
37376, 155, 99, 0.500000, 0.500000, 10, 100, 0.331464, 11.749264, 0.332761, 12.892223
37632, 155, 99, 0.500000, 0.500000, 10, 100, 0.291410, 11.748034, 0.292466, 12.893468
37888, 155, 99, 0.500000, 0.500000, 10, 100, 0.281723, 11.748403, 0.282941, 12.890917
38144, 155, 99, 0.500000, 0.500000, 10, 100, 0.282234, 11.746229, 0.284021, 12.888874
38400, 155, 99, 0.500000, 0.500000, 10, 100, 0.267631, 11.744420, 0.269417, 12.881122
38656, 155, 99, 0.500000, 0.500000, 10, 100, 0.258879, 11.744360, 0.260828, 12.888625
38912, 155, 99, 0.500000, 0.500000, 10, 100, 0.252711, 11.753572, 0.254578, 12.896066
39168, 155, 99, 0.500000, 0.500000, 10, 100, 0.283824, 11.751320, 0.285203, 12.895116
39424, 155, 99, 0.500000, 0.500000, 10, 100, 0.250812, 11.747467, 0.251787, 12.889964
39680, 155, 99, 0.500000, 0.500000, 10, 100, 0.268236, 11.748289, 0.269778, 12.892035
39936, 155, 99, 0.500000, 0.500000, 10, 100, 0.240983, 11.743439, 0.241795, 12.887094
40192, 155, 99, 0.500000, 0.500000, 10, 100, 0.285559, 11.747042, 0.286694, 12.891123
40448, 155, 99, 0.500000, 0.500000, 10, 100, 0.285753, 11.748915, 0.287294, 12.892409
40704, 155, 99, 0.500000, 0.500000, 10, 100, 0.245685, 11.751025, 0.246741, 12.893594
40960, 155, 99, 0.500000, 0.500000, 10, 100, 0.227238, 11.749811, 0.228539, 12.891213
41216, 155, 99, 0.500000, 0.500000, 10, 100, 0.288115, 11.746415, 0.289250, 12.887483
41472, 155, 99, 0.500000, 0.500000, 10, 100, 0.242446, 11.753389, 0.243177, 12.898134
41728, 155, 99, 0.500000, 0.500000, 10, 100, 0.235762, 11.751649, 0.237143, 12.891885
41984, 155, 99, 0.500000, 0.500000, 10, 100, 0.243105, 11.744788, 0.244323, 12.887067
42240, 155, 99, 0.500000, 0.500000, 10, 100, 0.252343, 11.745666, 0.252993, 12.887462
42496, 155, 99, 0.500000, 0.500000, 10, 100, 0.235831, 11.740024, 0.237213, 12.881471
42752, 155, 99, 0.500000, 0.500000, 10, 100, 0.280222, 11.749293, 0.281925, 12.891983
43008, 155, 99, 0.500000, 0.500000, 10, 100, 0.266745, 11.750771, 0.269990, 12.898842
43264, 155, 99, 0.500000, 0.500000, 10, 100, 0.266006, 11.752104, 0.267628, 12.897512
