  20.0000000,   91.9847541, 3064.9031726
  40.0000000,   89.3341077, 5740.3150467
  60.0000000,   89.3341077, 8351.6459956
  80.0000000,   88.6668922, 10929.8062168
 100.0000000,   88.6668922, 13486.7685149
 120.0000000,   88.6668922, 16028.6732732
 140.0000000,   88.6668922, 18559.1681610
 160.0000000,   88.6668922, 21080.6298366
 180.0000000,   88.6668922, 23594.7091325
 200.0000000,   88.6668922, 26102.6080098
 220.0000000,   88.6668922, 28605.2338520
 240.0000000,   88.6668922, 31103.2916060
 260.0000000,   88.6668922, 33597.3418788
 280.0000000,   86.2376316, 36087.8392085
 300.0000000,   86.2376316, 38575.1581998
 320.0000000,   86.2376316, 41059.6119198
 340.0000000,   86.2376316, 43541.4651846
 360.0000000,   86.2376316, 46020.9443697
 380.0000000,   86.2376316, 48498.2447965
 400.0000000,   86.2376316, 50973.5363877
 420.0000000,   86.2376316, 53446.9680641
 440.0000000,   86.2376316, 55918.6712080
 460.0000000,   86.2376316, 58388.7624262
 480.0000000,   86.2376316, 60857.3457760
 500.0000000,   86.2376316, 63324.5145788
 520.0000000,   86.2376316, 65790.3529097
 540.0000000,   86.2376316, 68254.9368311
 560.0000000,   86.2376316, 70718.3354232
 580.0000000,   86.2376316, 73180.6116489
 600.0000000,   86.2376316, 75641.8230873
 620.0000000,   86.2376316, 78102.0225561
 640.0000000,   86.2376316, 80561.2586459
 660.0000000,   86.2376316, 83019.5761788
 680.0000000,   86.2376316, 85477.0166054
 700.0000000,   86.2376316, 87933.6183497
 720.0000000,   86.2376316, 90389.4171093
 740.0000000,   86.2376316, 92844.4461194
 760.0000000,   86.2376316, 95298.7363837
 780.0000000,   86.2376316, 97752.3168789
 800.0000000,   86.2376316, 100205.2147355
 820.0000000,   86.2376316, 102657.4553986
 840.0000000,   86.2376316, 105109.0627705
 860.0000000,   86.2376316, 107560.0593390
 880.0000000,   86.2376316, 110010.4662916
 900.0000000,   86.2376316, 112460.3036185
 920.0000000,   86.2376316, 114909.5902053
 940.0000000,   86.2376316, 117358.3439165
 960.0000000,   86.2376316, 119806.5816711
 980.0000000,   86.2376316, 122254.3195115
1000.0000000,   86.2376316, 124701.5726654
1020.0000000,   86.2376316, 127148.3556030
1040.0000000,   86.2376316, 129594.6820883
1060.0000000,   86.2376316, 132040.5652267
1080.0000000,   86.2376316, 134486.0175083
1100.0000000,   86.2376316, 136931.0508475
1120.0000000,   86.2376316, 139375.6766194
1140.0000000,   86.2376316, 141819.9056936
1160.0000000,   86.2376316, 144263.7484649
1180.0000000,   86.2376316, 146707.2148820
1200.0000000,   86.2376316, 149150.3144736
1220.0000000,   86.2376316, 151593.0563732
1240.0000000,   86.2376316, 154035.4493413
1260.0000000,   86.2376316, 156477.5017865
1280.0000000,   86.2376316, 158919.2217852
1300.0000000,   86.2376316, 161360.6170994
1320.0000000,   86.2376316, 163801.6951936
1340.0000000,   86.2376316, 166242.4632506
1360.0000000,   86.2376316, 168682.9281863
1380.0000000,   86.2376316, 171123.0966632
1400.0000000,   86.2376316, 173562.9751031
1420.0000000,   86.2376316, 176002.5696994
1440.0000000,   86.2376316, 178441.8864281
1460.0000000,   86.2376316, 180880.9310585
1480.0000000,   86.2376316, 183319.7091629
1500.0000000,   86.2376316, 185758.2261259
1520.0000000,   86.2376316, 188196.4871533
1540.0000000,   86.2376316, 190634.4972802
1560.0000000,   86.2376316, 193072.2613787
1580.0000000,   86.2376316, 195509.7841652
1600.0000000,   86.2376316, 197947.0702074
1620.0000000,   86.2376316, 200384.1239306
1640.0000000,   86.2376316, 202820.9496240
1660.0000000,   86.2376316, 205257.5514464
1680.0000000,   86.2376316, 207693.9334317
1700.0000000,   86.2376316, 210130.0994941
1720.0000000,   86.2376316, 212566.0534329
1740.0000000,   86.2376316, 215001.7989375
1760.0000000,   86.2376316, 217437.3395913
1780.0000000,   86.2376316, 219872.6788764
1800.0000000,   86.2376316, 222307.8201773
1820.0000000,   86.2376316, 224742.7667847
1840.0000000,   86.2376316, 227177.5218992
1860.0000000,   86.2376316, 229612.0886346
1880.0000000,   86.2376316, 232046.4700211
1900.0000000,   86.2376316, 234480.6690089
1920.0000000,   86.2376316, 236914.6884703
1940.0000000,   86.2376316, 239348.5312034
1960.0000000,   86.2376316, 241782.1999340
1980.0000000,   86.2376316, 244215.6973189
2000.0000000,   86.2376316, 246649.0259476
2020.0000000,   86.2376316, 249082.1883453
2040.0000000,   86.2376316, 251515.1869748
2060.0000000,   86.2376316, 253948.0242385
2080.0000000,   86.2376316, 256380.7024810
2100.0000000,   86.2376316, 258813.2239902
2120.0000000,   86.2376316, 261245.5910000
2140.0000000,   86.2376316, 263677.8056917
2160.0000000,   85.0139302, 266109.8701955
2180.0000000,   85.0139302, 268541.7865927
2200.0000000,   85.0139302, 270973.5569169
2220.0000000,   85.0139302, 273405.1831555
2240.0000000,   85.0139302, 275836.6672512
2260.0000000,   85.0139302, 278268.0111035
2280.0000000,   85.0139302, 280699.2165701
2300.0000000,   85.0139302, 283130.2854679
2320.0000000,   85.0139302, 285561.2195743
2340.0000000,   85.0139302, 287992.0206287
2360.0000000,   85.0139302, 290422.6903332
2380.0000000,   85.0139302, 292853.2303541
2400.0000000,   85.0139302, 295283.6423226
2420.0000000,   85.0139302, 297713.9278362
2440.0000000,   85.0139302, 300144.0884591
2460.0000000,   85.0139302, 302574.1257239
2480.0000000,   85.0139302, 305004.0411319
2500.0000000,   85.0139302, 307433.8361543
2520.0000000,   85.0139302, 309863.5122327
2540.0000000,   85.0139302, 312293.0707806
