tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,regular_loss,naughty_loss
2272, 155, 0, 0.988750, 1, 100, 0.000640, 0.000000
2272, 155, 0, 0.998750, 1, 100, 0.009041, 0.000000
2304, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2304, 155, 0, 0.978750, 1, 100, 0.000104, 0.000000
2304, 155, 0, 0.988750, 1, 100, 0.000738, 0.000000
2304, 155, 0, 0.998750, 1, 100, 0.008153, 0.000000
2336, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2336, 155, 0, 0.978750, 1, 100, 0.000093, 0.000000
2336, 155, 0, 0.988750, 1, 100, 0.000923, 0.000000
2336, 155, 0, 0.998750, 1, 100, 0.012782, 0.000000
2368, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2368, 155, 0, 0.978750, 1, 100, 0.000018, 0.000000
2368, 155, 0, 0.988750, 1, 100, 0.000465, 0.000000
2368, 155, 0, 0.998750, 1, 100, 0.013899, 0.000000
2400, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2400, 155, 0, 0.978750, 1, 100, 0.000045, 0.000000
2400, 155, 0, 0.988750, 1, 100, 0.000551, 0.000000
2400, 155, 0, 0.998750, 1, 100, 0.012819, 0.000000
2432, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2432, 155, 0, 0.978750, 1, 100, 0.000050, 0.000000
2432, 155, 0, 0.988750, 1, 100, 0.000748, 0.000000
2432, 155, 0, 0.998750, 1, 100, 0.012301, 0.000000
2464, 155, 0, 0.968750, 1, 100, 0.000030, 0.000000
2464, 155, 0, 0.978750, 1, 100, 0.000049, 0.000000
2464, 155, 0, 0.988750, 1, 100, 0.001189, 0.000000
2464, 155, 0, 0.998750, 1, 100, 0.009689, 0.000000
2496, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2496, 155, 0, 0.978750, 1, 100, 0.000103, 0.000000
2496, 155, 0, 0.988750, 1, 100, 0.000653, 0.000000
2496, 155, 0, 0.998750, 1, 100, 0.009883, 0.000000
2528, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2528, 155, 0, 0.978750, 1, 100, 0.000040, 0.000000
2528, 155, 0, 0.988750, 1, 100, 0.000760, 0.000000
2528, 155, 0, 0.998750, 1, 100, 0.011618, 0.000000
2560, 155, 0, 0.968750, 1, 100, 0.000000, 0.000000
2560, 155, 0, 0.978750, 1, 100, 0.000049, 0.000000
2560, 155, 0, 0.988750, 1, 100, 0.000415, 0.000000
