tau,regular_loss,naughty_loss
768, 0.009827, 0.000000
800, 0.000000, 0.000000
800, 0.000011, 0.000000
800, 0.000977, 0.000000
800, 0.011816, 0.000000
832, 0.000000, 0.000000
832, 0.000011, 0.000000
832, 0.000738, 0.000000
832, 0.009408, 0.000000
864, 0.000000, 0.000000
864, 0.000054, 0.000000
864, 0.000484, 0.000000
864, 0.012465, 0.000000
896, 0.000000, 0.000000
896, 0.000028, 0.000000
896, 0.000622, 0.000000
896, 0.008435, 0.000000
928, 0.000000, 0.000000
928, 0.000002, 0.000000
928, 0.000814, 0.000000
928, 0.009799, 0.000000
960, 0.000000, 0.000000
960, 0.000075, 0.000000
960, 0.000886, 0.000000
960, 0.009895, 0.000000
992, 0.000004, 0.000000
992, 0.000015, 0.000000
992, 0.000646, 0.000000
992, 0.011606, 0.000000
1024, 0.000000, 0.000000
1024, 0.000036, 0.000000
1024, 0.000798, 0.000000
1024, 0.011464, 0.000000
1056, 0.000000, 0.000000
1056, 0.000066, 0.000000
1056, 0.000699, 0.000000
1056, 0.008930, 0.000000
1088, 0.000000, 0.000000
1088, 0.000070, 0.000000
1088, 0.000497, 0.000000
1088, 0.010022, 0.000000
1120, 0.000000, 0.000000
1120, 0.000002, 0.000000
1120, 0.000510, 0.000000
1120, 0.011209, 0.000000
1152, 0.000000, 0.000000
1152, 0.000132, 0.000000
1152, 0.000477, 0.000000
1152, 0.010090, 0.000000
1184, 0.000011, 0.000000
1184, 0.000002, 0.000000
1184, 0.000644, 0.000000
1184, 0.010504, 0.000000
1216, 0.000000, 0.000000
1216, 0.000068, 0.000000
1216, 0.000742, 0.000000
1216, 0.011162, 0.000000
1248, 0.000000, 0.000000
1248, 0.000044, 0.000000
1248, 0.000637, 0.000000
1248, 0.012030, 0.000000
1280, 0.000004, 0.000000
1280, 0.000081, 0.000000
1280, 0.000834, 0.000000
1280, 0.010160, 0.000000
1312, 0.000000, 0.000000
1312, 0.000021, 0.000000
1312, 0.000355, 0.000000
1312, 0.009648, 0.000000
1344, 0.000035, 0.000000
1344, 0.000053, 0.000000
1344, 0.000700, 0.000000
1344, 0.010929, 0.000000
1376, 0.000006, 0.000000
1376, 0.000031, 0.000000
1376, 0.000576, 0.000000
1376, 0.012150, 0.000000
1408, 0.000000, 0.000000
1408, 0.000077, 0.000000
1408, 0.001249, 0.000000
1408, 0.012470, 0.000000
1440, 0.000000, 0.000000
1440, 0.000037, 0.000000
1440, 0.000567, 0.000000
1440, 0.009663, 0.000000
1472, 0.000002, 0.000000
1472, 0.000019, 0.000000
1472, 0.000702, 0.000000
1472, 0.011789, 0.000000
1504, 0.000000, 0.000000
1504, 0.000064, 0.000000
1504, 0.000483, 0.000000
1504, 0.011441, 0.000000
1536, 0.000000, 0.000000
1536, 0.000032, 0.000000
1536, 0.000579, 0.000000
1536, 0.012167, 0.000000
1568, 0.000000, 0.000000
1568, 0.000027, 0.000000
1568, 0.000369, 0.000000
1568, 0.008057, 0.000000
1600, 0.000000, 0.000000
1600, 0.000038, 0.000000
1600, 0.000462, 0.000000
1600, 0.008506, 0.000000
1632, 0.000000, 0.000000
1632, 0.000079, 0.000000
1632, 0.000779, 0.000000
1632, 0.012745, 0.000000
1664, 0.000000, 0.000000
1664, 0.000063, 0.000000
1664, 0.000853, 0.000000
1664, 0.009548, 0.000000
1696, 0.000000, 0.000000
1696, 0.000120, 0.000000
1696, 0.000590, 0.000000
1696, 0.010084, 0.000000
1728, 0.000000, 0.000000
1728, 0.000039, 0.000000
1728, 0.000685, 0.000000
1728, 0.011448, 0.000000
1760, 0.000000, 0.000000
1760, 0.000022, 0.000000
1760, 0.000478, 0.000000
1760, 0.014781, 0.000000
1792, 0.000007, 0.000000
1792, 0.000073, 0.000000
1792, 0.000485, 0.000000
1792, 0.006414, 0.000000
1824, 0.000000, 0.000000
1824, 0.000000, 0.000000
1824, 0.000578, 0.000000
1824, 0.008533, 0.000000
1856, 0.000000, 0.000000
1856, 0.000130, 0.000000
1856, 0.000239, 0.000000
1856, 0.013883, 0.000000
1888, 0.000032, 0.000000
1888, 0.000086, 0.000000
1888, 0.000556, 0.000000
1888, 0.012114, 0.000000
1920, 0.000000, 0.000000
1920, 0.000055, 0.000000
1920, 0.000594, 0.000000
1920, 0.008047, 0.000000
1952, 0.000017, 0.000000
1952, 0.000069, 0.000000
1952, 0.000428, 0.000000
1952, 0.009665, 0.000000
1984, 0.000000, 0.000000
1984, 0.000009, 0.000000
1984, 0.000695, 0.000000
1984, 0.013114, 0.000000
2016, 0.000003, 0.000000
2016, 0.000067, 0.000000
2016, 0.000963, 0.000000
2016, 0.010953, 0.000000
2048, 0.000000, 0.000000
2048, 0.000058, 0.000000
2048, 0.000778, 0.000000
2048, 0.008242, 0.000000
2080, 0.000000, 0.000000
2080, 0.000050, 0.000000
2080, 0.000517, 0.000000
2080, 0.011389, 0.000000
2112, 0.000000, 0.000000
2112, 0.000048, 0.000000
2112, 0.000472, 0.000000
2112, 0.011055, 0.000000
2144, 0.000000, 0.000000
2144, 0.000050, 0.000000
2144, 0.000788, 0.000000
2144, 0.011326, 0.000000
2176, 0.000001, 0.000000
2176, 0.000146, 0.000000
2176, 0.000789, 0.000000
2176, 0.011587, 0.000000
2208, 0.000055, 0.000000
2208, 0.000003, 0.000000
2208, 0.000334, 0.000000
2208, 0.014748, 0.000000
2240, 0.000000, 0.000000
2240, 0.000054, 0.000000
2240, 0.000586, 0.000000
2240, 0.015046, 0.000000
2272, 0.000000, 0.000000
2272, 0.000037, 0.000000
2272, 0.000640, 0.000000
2272, 0.009041, 0.000000
2304, 0.000000, 0.000000
2304, 0.000104, 0.000000
2304, 0.000738, 0.000000
2304, 0.008153, 0.000000
2336, 0.000000, 0.000000
2336, 0.000093, 0.000000
2336, 0.000923, 0.000000
2336, 0.012782, 0.000000
2368, 0.000000, 0.000000
2368, 0.000018, 0.000000
2368, 0.000465, 0.000000
2368, 0.013899, 0.000000
2400, 0.000000, 0.000000
2400, 0.000045, 0.000000
2400, 0.000551, 0.000000
2400, 0.012819, 0.000000
2432, 0.000000, 0.000000
2432, 0.000050, 0.000000
2432, 0.000748, 0.000000
2432, 0.012301, 0.000000
2464, 0.000030, 0.000000
2464, 0.000049, 0.000000
2464, 0.001189, 0.000000
2464, 0.009689, 0.000000
2496, 0.000000, 0.000000
2496, 0.000103, 0.000000
2496, 0.000653, 0.000000
2496, 0.009883, 0.000000
2528, 0.000000, 0.000000
2528, 0.000040, 0.000000
2528, 0.000760, 0.000000
2528, 0.011618, 0.000000
2560, 0.000000, 0.000000
2560, 0.000049, 0.000000
2560, 0.000415, 0.000000
2560, 0.012836, 0.000000
2592, 0.000000, 0.000000
2592, 0.000109, 0.000000
2592, 0.000493, 0.000000
2592, 0.010500, 0.000000
2624, 0.000000, 0.000000
2624, 0.000023, 0.000000
2624, 0.000634, 0.000000
2624, 0.014192, 0.000000
2656, 0.000003, 0.000000
2656, 0.000030, 0.000000
2656, 0.000435, 0.000000
2656, 0.012429, 0.000000
2688, 0.000013, 0.000000
2688, 0.000054, 0.000000
2688, 0.000518, 0.000000
2688, 0.010924, 0.000000
2720, 0.000000, 0.000000
2720, 0.000015, 0.000000
2720, 0.000327, 0.000000
2720, 0.011265, 0.000000
2752, 0.000000, 0.000000
2752, 0.000067, 0.000000
2752, 0.000456, 0.000000
2752, 0.013758, 0.000000
2784, 0.000001, 0.000000
2784, 0.000041, 0.000000
2784, 0.000924, 0.000000
2784, 0.009875, 0.000000
2816, 0.000026, 0.000000
2816, 0.000006, 0.000000
2816, 0.000240, 0.000000
2816, 0.011964, 0.000000
2848, 0.000015, 0.000000
2848, 0.000045, 0.000000
2848, 0.000550, 0.000000
2848, 0.011924, 0.000000
2880, 0.000000, 0.000000
2880, 0.000071, 0.000000
2880, 0.000650, 0.000000
2880, 0.010936, 0.000000
2912, 0.000000, 0.000000
2912, 0.000025, 0.000000
2912, 0.000418, 0.000000
2912, 0.008583, 0.000000
2944, 0.000000, 0.000000
2944, 0.000004, 0.000000
2944, 0.000462, 0.000000
2944, 0.011075, 0.000000
2976, 0.000000, 0.000000
2976, 0.000034, 0.000000
2976, 0.000619, 0.000000
2976, 0.009736, 0.000000
3008, 0.000000, 0.000000
3008, 0.000017, 0.000000
3008, 0.000471, 0.000000
3008, 0.010502, 0.000000
3040, 0.000000, 0.000000
3040, 0.000048, 0.000000
3040, 0.000531, 0.000000
3040, 0.012256, 0.000000
3072, 0.000002, 0.000000
3072, 0.000041, 0.000000
3072, 0.000465, 0.000000
3072, 0.010438, 0.000000
3104, 0.000000, 0.000000
3104, 0.000020, 0.000000
3104, 0.000633, 0.000000
3104, 0.011793, 0.000000
3136, 0.000000, 0.000000
3136, 0.000078, 0.000000
3136, 0.000472, 0.000000
3136, 0.011087, 0.000000
3168, 0.000011, 0.000000
3168, 0.000013, 0.000000
3168, 0.000515, 0.000000
3168, 0.009959, 0.000000
3200, 0.000000, 0.000000
3200, 0.000020, 0.000000
3200, 0.000371, 0.000000
3200, 0.008513, 0.000000
3232, 0.000002, 0.000000
3232, 0.000005, 0.000000
3232, 0.000722, 0.000000
3232, 0.011580, 0.000000
3264, 0.000000, 0.000000
3264, 0.000061, 0.000000
3264, 0.000498, 0.000000
3264, 0.009588, 0.000000
3296, 0.000000, 0.000000
3296, 0.000000, 0.000000
3296, 0.000637, 0.000000
3296, 0.012933, 0.000000
3328, 0.000000, 0.000000
3328, 0.000047, 0.000000
3328, 0.000330, 0.000000
3328, 0.011823, 0.000000
3360, 0.000000, 0.000000
3360, 0.000076, 0.000000
3360, 0.000266, 0.000000
3360, 0.011387, 0.000000
3392, 0.000000, 0.000000
3392, 0.000033, 0.000000
3392, 0.000943, 0.000000
3392, 0.008695, 0.000000
3424, 0.000000, 0.000000
3424, 0.000035, 0.000000
3424, 0.000894, 0.000000
3424, 0.013506, 0.000000
3456, 0.000004, 0.000000
3456, 0.000033, 0.000000
3456, 0.000519, 0.000000
3456, 0.010170, 0.000000
3488, 0.000000, 0.000000
3488, 0.000051, 0.000000
3488, 0.000519, 0.000000
3488, 0.010070, 0.000000
3520, 0.000000, 0.000000
3520, 0.000015, 0.000000
3520, 0.000603, 0.000000
3520, 0.011600, 0.000000
3552, 0.000000, 0.000000
3552, 0.000059, 0.000000
3552, 0.000622, 0.000000
3552, 0.010211, 0.000000
3584, 0.000003, 0.000000
3584, 0.000042, 0.000000
3584, 0.000599, 0.000000
3584, 0.012816, 0.000000
3616, 0.000000, 0.000000
3616, 0.000020, 0.000000
3616, 0.000340, 0.000000
3616, 0.013008, 0.000000
3648, 0.000000, 0.000000
3648, 0.000066, 0.000000
3648, 0.000636, 0.000000
3648, 0.015883, 0.000000
3680, 0.000000, 0.000000
3680, 0.000000, 0.000000
3680, 0.000401, 0.000000
3680, 0.011556, 0.000000
3712, 0.000000, 0.000000
3712, 0.000003, 0.000000
3712, 0.000580, 0.000000
3712, 0.007858, 0.000000
3744, 0.000000, 0.000000
3744, 0.000009, 0.000000
3744, 0.000391, 0.000000
3744, 0.011254, 0.000000
3776, 0.000006, 0.000000
3776, 0.000057, 0.000000
3776, 0.000495, 0.000000
3776, 0.013007, 0.000000
3808, 0.000000, 0.000000
3808, 0.000053, 0.000000
3808, 0.000439, 0.000000
3808, 0.012483, 0.000000
3840, 0.000001, 0.000000
3840, 0.000069, 0.000000
3840, 0.000596, 0.000000
3840, 0.011790, 0.000000
3872, 0.000000, 0.000000
3872, 0.000068, 0.000000
3872, 0.000443, 0.000000
3872, 0.011701, 0.000000
3904, 0.000000, 0.000000
3904, 0.000035, 0.000000
3904, 0.000674, 0.000000
3904, 0.010534, 0.000000
3936, 0.000000, 0.000000
3936, 0.000011, 0.000000
3936, 0.000622, 0.000000
3936, 0.011718, 0.000000
3968, 0.000000, 0.000000
3968, 0.000086, 0.000000
3968, 0.000400, 0.000000
3968, 0.011930, 0.000000
4000, 0.000000, 0.000000
4000, 0.000061, 0.000000
4000, 0.000607, 0.000000
4000, 0.010182, 0.000000
4032, 0.000000, 0.000000
4032, 0.000104, 0.000000
4032, 0.000582, 0.000000
4032, 0.013440, 0.000000
4064, 0.000000, 0.000000
4064, 0.000042, 0.000000
4064, 0.000483, 0.000000
4064, 0.014554, 0.000000
4096, 0.000002, 0.000000
4096, 0.000010, 0.000000
4096, 0.000553, 0.000000
4096, 0.011677, 0.000000
4128, 0.000000, 0.000000
4128, 0.000024, 0.000000
4128, 0.000795, 0.000000
4128, 0.014250, 0.000000
4160, 0.000000, 0.000000
4160, 0.000170, 0.000000
4160, 0.000479, 0.000000
4160, 0.010886, 0.000000
4192, 0.000000, 0.000000
4192, 0.000015, 0.000000
4192, 0.000482, 0.000000
4192, 0.012366, 0.000000
4224, 0.000000, 0.000000
4224, 0.000057, 0.000000
4224, 0.000388, 0.000000
4224, 0.009623, 0.000000
4256, 0.000000, 0.000000
4256, 0.000024, 0.000000
4256, 0.000415, 0.000000
4256, 0.011171, 0.000000
4288, 0.000000, 0.000000
4288, 0.000022, 0.000000
4288, 0.000492, 0.000000
4288, 0.009373, 0.000000
4320, 0.000000, 0.000000
4320, 0.000055, 0.000000
4320, 0.000669, 0.000000
4320, 0.011482, 0.000000
4352, 0.000000, 0.000000
4352, 0.000022, 0.000000
4352, 0.000264, 0.000000
4352, 0.012231, 0.000000
4384, 0.000000, 0.000000
4384, 0.000002, 0.000000
4384, 0.000443, 0.000000
4384, 0.009907, 0.000000
4416, 0.000000, 0.000000
4416, 0.000024, 0.000000
4416, 0.000731, 0.000000
4416, 0.012943, 0.000000
4448, 0.000000, 0.000000
4448, 0.000016, 0.000000
4448, 0.000272, 0.000000
4448, 0.011005, 0.000000
4480, 0.000000, 0.000000
4480, 0.000022, 0.000000
4480, 0.000533, 0.000000
4480, 0.010464, 0.000000
4512, 0.000000, 0.000000
4512, 0.000079, 0.000000
4512, 0.000364, 0.000000
4512, 0.011092, 0.000000
4544, 0.000046, 0.000000
4544, 0.000011, 0.000000
4544, 0.000540, 0.000000
4544, 0.008541, 0.000000
4576, 0.000000, 0.000000
4576, 0.000048, 0.000000
4576, 0.000327, 0.000000
4576, 0.012600, 0.000000
4608, 0.000000, 0.000000
4608, 0.000139, 0.000000
4608, 0.000634, 0.000000
4608, 0.010058, 0.000000
4640, 0.000012, 0.000000
4640, 0.000011, 0.000000
4640, 0.000398, 0.000000
4640, 0.010530, 0.000000
4672, 0.000000, 0.000000
4672, 0.000013, 0.000000
4672, 0.000603, 0.000000
4672, 0.014136, 0.000000
4704, 0.000000, 0.000000
4704, 0.000022, 0.000000
4704, 0.000424, 0.000000
4704, 0.008699, 0.000000
4736, 0.000000, 0.000000
4736, 0.000041, 0.000000
4736, 0.000346, 0.000000
4736, 0.013875, 0.000000
4768, 0.000000, 0.000000
4768, 0.000048, 0.000000
4768, 0.000627, 0.000000
4768, 0.008829, 0.000000
4800, 0.000000, 0.000000
4800, 0.000020, 0.000000
4800, 0.000897, 0.000000
4800, 0.011734, 0.000000
4832, 0.000000, 0.000000
4832, 0.000069, 0.000000
4832, 0.000558, 0.000000
4832, 0.009483, 0.000000
4864, 0.000000, 0.000000
4864, 0.000029, 0.000000
4864, 0.000380, 0.000000
4864, 0.008926, 0.000000
4896, 0.000000, 0.000000
4896, 0.000008, 0.000000
4896, 0.000453, 0.000000
4896, 0.009577, 0.000000
4928, 0.000000, 0.000000
4928, 0.000042, 0.000000
4928, 0.000499, 0.000000
4928, 0.013893, 0.000000
4960, 0.000002, 0.000000
4960, 0.000035, 0.000000
4960, 0.000360, 0.000000
4960, 0.008871, 0.000000
4992, 0.000000, 0.000000
4992, 0.000003, 0.000000
4992, 0.000668, 0.000000
4992, 0.010894, 0.000000
5024, 0.000000, 0.000000
5024, 0.000133, 0.000000
5024, 0.000583, 0.000000
5024, 0.006333, 0.000000
5056, 0.000000, 0.000000
5056, 0.000051, 0.000000
5056, 0.000513, 0.000000
5056, 0.009034, 0.000000
5088, 0.000000, 0.000000
5088, 0.000005, 0.000000
5088, 0.000731, 0.000000
5088, 0.012249, 0.000000
5120, 0.000000, 0.000000
5120, 0.000054, 0.000000
5120, 0.000438, 0.000000
5120, 0.011393, 0.000000
5152, 0.000002, 0.000000
5152, 0.000012, 0.000000
5152, 0.000471, 0.000000
5152, 0.012444, 0.000000
5184, 0.000000, 0.000000
5184, 0.000028, 0.000000
5184, 0.000610, 0.000000
5184, 0.011058, 0.000000
5216, 0.000000, 0.000000
5216, 0.000033, 0.000000
5216, 0.000309, 0.000000
5216, 0.010973, 0.000000
5248, 0.000000, 0.000000
5248, 0.000024, 0.000000
5248, 0.000614, 0.000000
5248, 0.012803, 0.000000
5280, 0.000000, 0.000000
5280, 0.000030, 0.000000
5280, 0.000504, 0.000000
5280, 0.008589, 0.000000
5312, 0.000000, 0.000000
5312, 0.000024, 0.000000
5312, 0.000506, 0.000000
5312, 0.013419, 0.000000
5344, 0.000000, 0.000000
5344, 0.000051, 0.000000
5344, 0.000492, 0.000000
5344, 0.012152, 0.000000
5376, 0.000000, 0.000000
5376, 0.000040, 0.000000
5376, 0.000739, 0.000000
5376, 0.012688, 0.000000
5408, 0.000000, 0.000000
5408, 0.000042, 0.000000
5408, 0.000306, 0.000000
5408, 0.010301, 0.000000
5440, 0.000001, 0.000000
5440, 0.000010, 0.000000
5440, 0.000492, 0.000000
5440, 0.010390, 0.000000
5472, 0.000000, 0.000000
5472, 0.000047, 0.000000
5472, 0.000429, 0.000000
5472, 0.009409, 0.000000
5504, 0.000000, 0.000000
5504, 0.000025, 0.000000
5504, 0.000413, 0.000000
5504, 0.012199, 0.000000
5536, 0.000002, 0.000000
5536, 0.000025, 0.000000
5536, 0.000548, 0.000000
5536, 0.010245, 0.000000
5568, 0.000007, 0.000000
5568, 0.000002, 0.000000
5568, 0.000294, 0.000000
5568, 0.011882, 0.000000
5600, 0.000000, 0.000000
5600, 0.000022, 0.000000
5600, 0.000309, 0.000000
5600, 0.009176, 0.000000
5632, 0.000000, 0.000000
5632, 0.000007, 0.000000
5632, 0.000536, 0.000000
5632, 0.008134, 0.000000
5664, 0.000000, 0.000000
5664, 0.000022, 0.000000
5664, 0.000445, 0.000000
5664, 0.011490, 0.000000
5696, 0.000002, 0.000000
5696, 0.000020, 0.000000
5696, 0.000421, 0.000000
5696, 0.010821, 0.000000
5728, 0.000000, 0.000000
5728, 0.000002, 0.000000
5728, 0.000467, 0.000000
5728, 0.010428, 0.000000
5760, 0.000000, 0.000000
5760, 0.000000, 0.000000
5760, 0.000459, 0.000000
5760, 0.009129, 0.000000
5792, 0.000000, 0.000000
5792, 0.000054, 0.000000
5792, 0.000526, 0.000000
5792, 0.013459, 0.000000
5824, 0.000000, 0.000000
5824, 0.000064, 0.000000
5824, 0.000342, 0.000000
5824, 0.015058, 0.000000
5856, 0.000000, 0.000000
5856, 0.000055, 0.000000
5856, 0.000254, 0.000000
5856, 0.008739, 0.000000
5888, 0.000000, 0.000000
5888, 0.000040, 0.000000
5888, 0.000444, 0.000000
5888, 0.012617, 0.000000
5920, 0.000015, 0.000000
5920, 0.000057, 0.000000
5920, 0.000532, 0.000000
5920, 0.011597, 0.000000
5952, 0.000000, 0.000000
5952, 0.000033, 0.000000
5952, 0.000407, 0.000000
5952, 0.012684, 0.000000
5984, 0.000000, 0.000000
5984, 0.000010, 0.000000
5984, 0.000800, 0.000000
5984, 0.007575, 0.000000
6016, 0.000021, 0.000000
6016, 0.000000, 0.000000
6016, 0.000549, 0.000000
6016, 0.009770, 0.000000
6048, 0.000000, 0.000000
6048, 0.000070, 0.000000
6048, 0.000368, 0.000000
6048, 0.015506, 0.000000
6080, 0.000000, 0.000000
6080, 0.000012, 0.000000
6080, 0.000801, 0.000000
6080, 0.012684, 0.000000
6112, 0.000000, 0.000000
6112, 0.000029, 0.000000
6112, 0.000429, 0.000000
6112, 0.010702, 0.000000
6144, 0.000000, 0.000000
6144, 0.000025, 0.000000
6144, 0.000298, 0.000000
6144, 0.012650, 0.000000
6176, 0.000006, 0.000000
6176, 0.000034, 0.000000
6176, 0.000168, 0.000000
6176, 0.011730, 0.000000
6208, 0.000000, 0.000000
6208, 0.000027, 0.000000
6208, 0.000502, 0.000000
6208, 0.009945, 0.000000
6240, 0.000000, 0.000000
6240, 0.000001, 0.000000
6240, 0.000186, 0.000000
6240, 0.009949, 0.000000
6272, 0.000000, 0.000000
6272, 0.000011, 0.000000
6272, 0.000265, 0.000000
6272, 0.013465, 0.000000
6304, 0.000000, 0.000000
6304, 0.000018, 0.000000
6304, 0.000581, 0.000000
6304, 0.010093, 0.000000
6336, 0.000000, 0.000000
6336, 0.000021, 0.000000
6336, 0.000595, 0.000000
6336, 0.014887, 0.000000
6368, 0.000000, 0.000000
6368, 0.000026, 0.000000
6368, 0.000379, 0.000000
6368, 0.012534, 0.000000
6400, 0.000000, 0.000000
6400, 0.000015, 0.000000
6400, 0.000355, 0.000000
6400, 0.012887, 0.000000
6432, 0.000000, 0.000000
6432, 0.000041, 0.000000
6432, 0.000410, 0.000000
6432, 0.015145, 0.000000
6464, 0.000000, 0.000000
6464, 0.000040, 0.000000
6464, 0.000757, 0.000000
6464, 0.011148, 0.000000
6496, 0.000024, 0.000000
6496, 0.000020, 0.000000
6496, 0.000365, 0.000000
6496, 0.011362, 0.000000
6528, 0.000000, 0.000000
6528, 0.000005, 0.000000
6528, 0.000697, 0.000000
6528, 0.012705, 0.000000
6560, 0.000000, 0.000000
6560, 0.000066, 0.000000
6560, 0.000459, 0.000000
6560, 0.011256, 0.000000
6592, 0.000000, 0.000000
6592, 0.000000, 0.000000
6592, 0.000426, 0.000000
6592, 0.009379, 0.000000
6624, 0.000000, 0.000000
6624, 0.000036, 0.000000
6624, 0.000805, 0.000000
6624, 0.008880, 0.000000
6656, 0.000000, 0.000000
6656, 0.000041, 0.000000
6656, 0.000606, 0.000000
6656, 0.009845, 0.000000
6688, 0.000000, 0.000000
6688, 0.000043, 0.000000
6688, 0.000306, 0.000000
6688, 0.007085, 0.000000
6720, 0.000000, 0.000000
6720, 0.000040, 0.000000
6720, 0.000446, 0.000000
6720, 0.011737, 0.000000
6752, 0.000000, 0.000000
6752, 0.000053, 0.000000
6752, 0.000458, 0.000000
6752, 0.008506, 0.000000
6784, 0.000000, 0.000000
6784, 0.000081, 0.000000
6784, 0.000611, 0.000000
6784, 0.008412, 0.000000
6816, 0.000007, 0.000000
6816, 0.000055, 0.000000
6816, 0.000667, 0.000000
6816, 0.011024, 0.000000
6848, 0.000000, 0.000000
6848, 0.000016, 0.000000
6848, 0.000322, 0.000000
6848, 0.011373, 0.000000
6880, 0.000000, 0.000000
6880, 0.000054, 0.000000
6880, 0.000443, 0.000000
6880, 0.008059, 0.000000
6912, 0.000000, 0.000000
6912, 0.000006, 0.000000
6912, 0.000711, 0.000000
6912, 0.015233, 0.000000
6944, 0.000000, 0.000000
6944, 0.000027, 0.000000
6944, 0.000416, 0.000000
6944, 0.010221, 0.000000
6976, 0.000027, 0.000000
6976, 0.000002, 0.000000
6976, 0.000569, 0.000000
6976, 0.011208, 0.000000
7008, 0.000000, 0.000000
7008, 0.000043, 0.000000
7008, 0.000519, 0.000000
7008, 0.009746, 0.000000
7040, 0.000000, 0.000000
7040, 0.000006, 0.000000
7040, 0.000361, 0.000000
7040, 0.010480, 0.000000
7072, 0.000007, 0.000000
7072, 0.000011, 0.000000
7072, 0.000403, 0.000000
7072, 0.011518, 0.000000
7104, 0.000006, 0.000000
7104, 0.000021, 0.000000
7104, 0.000321, 0.000000
7104, 0.011331, 0.000000
7136, 0.000000, 0.000000
7136, 0.000014, 0.000000
7136, 0.000505, 0.000000
7136, 0.010361, 0.000000
7168, 0.000000, 0.000000
7168, 0.000002, 0.000000
7168, 0.000462, 0.000000
7168, 0.010284, 0.000000
7200, 0.000000, 0.000000
7200, 0.000024, 0.000000
7200, 0.000524, 0.000000
7200, 0.008344, 0.000000
7232, 0.000000, 0.000000
7232, 0.000043, 0.000000
7232, 0.000432, 0.000000
7232, 0.011404, 0.000000
7264, 0.000000, 0.000000
7264, 0.000040, 0.000000
7264, 0.000357, 0.000000
7264, 0.011420, 0.000000
7296, 0.000000, 0.000000
7296, 0.000000, 0.000000
7296, 0.000506, 0.000000
7296, 0.008986, 0.000000
7328, 0.000000, 0.000000
7328, 0.000026, 0.000000
7328, 0.000302, 0.000000
7328, 0.010109, 0.000000
7360, 0.000015, 0.000000
7360, 0.000051, 0.000000
7360, 0.000375, 0.000000
7360, 0.010114, 0.000000
7392, 0.000000, 0.000000
7392, 0.000017, 0.000000
7392, 0.000438, 0.000000
7392, 0.012148, 0.000000
7424, 0.000000, 0.000000
7424, 0.000087, 0.000000
7424, 0.000419, 0.000000
7424, 0.010780, 0.000000
7456, 0.000000, 0.000000
7456, 0.000006, 0.000000
7456, 0.000328, 0.000000
7456, 0.007682, 0.000000
7488, 0.000000, 0.000000
7488, 0.000039, 0.000000
7488, 0.000449, 0.000000
