tau,compliant_loss_pure,noncompliant_loss_pure,compliant_loss_all,noncompliant_loss_all
4096, 0.026273, 0.058177, 0.251426, 7.797036
4352, 0.023629, 0.053871, 0.247616, 7.804427
4608, 0.022980, 0.055603, 0.247090, 7.788039
4864, 0.023284, 0.057501, 0.249643, 7.798398
5120, 0.022190, 0.056489, 0.248059, 7.796021
5376, 0.021544, 0.056037, 0.246798, 7.791190
5632, 0.020885, 0.057634, 0.246446, 7.797956
5888, 0.020054, 0.056828, 0.248041, 7.793300
6144, 0.019222, 0.055766, 0.246713, 7.776163
6400, 0.018572, 0.055237, 0.242749, 7.801593
6656, 0.018102, 0.056625, 0.244493, 7.801672
6912, 0.017790, 0.056667, 0.243115, 7.797856
7168, 0.017289, 0.056381, 0.242419, 7.779309
7424, 0.017601, 0.057142, 0.245318, 7.794578
7680, 0.016457, 0.056909, 0.241804, 7.794739
7936, 0.015506, 0.056032, 0.240216, 7.805314
8192, 0.015183, 0.056825, 0.240023, 7.793623
8448, 0.014794, 0.057951, 0.239027, 7.802129
8704, 0.015037, 0.057820, 0.240928, 7.799097
8960, 0.014331, 0.057747, 0.240402, 7.796820
9216, 0.013808, 0.057261, 0.239107, 7.794355
9472, 0.013736, 0.056601, 0.239095, 7.790415
9728, 0.013495, 0.058708, 0.240739, 7.801203
9984, 0.013866, 0.060532, 0.238998, 7.813164
10240, 0.013247, 0.058795, 0.238947, 7.797997
10496, 0.012661, 0.057510, 0.237335, 7.795673
10752, 0.012805, 0.059863, 0.238808, 7.806008
11008, 0.012628, 0.059631, 0.238109, 7.790864
11264, 0.011534, 0.056043, 0.237922, 7.791044
11520, 0.012380, 0.062176, 0.236449, 7.796590
11776, 0.012213, 0.061372, 0.237983, 7.792814
12032, 0.010821, 0.056994, 0.236793, 7.798184
12288, 0.010548, 0.056371, 0.236866, 7.796128
12544, 0.010500, 0.057909, 0.237321, 7.791724
12800, 0.010618, 0.060876, 0.236991, 7.806411
13056, 0.010856, 0.060553, 0.236381, 7.809029
13312, 0.010149, 0.057283, 0.235225, 7.793694
13568, 0.010368, 0.059570, 0.237356, 7.792796
13824, 0.010455, 0.061873, 0.234856, 7.807426
14080, 0.009702, 0.060211, 0.234315, 7.792933
14336, 0.009752, 0.060135, 0.237062, 7.801308
14592, 0.009756, 0.059005, 0.235487, 7.804495
14848, 0.009019, 0.059176, 0.234272, 7.802919
15104, 0.009357, 0.061201, 0.234706, 7.791504
15360, 0.009287, 0.061825, 0.234646, 7.798246
15616, 0.008895, 0.059894, 0.233472, 7.793890
15872, 0.008894, 0.061673, 0.235247, 7.794364
16128, 0.008923, 0.063313, 0.234186, 7.795838
16384, 0.008752, 0.062721, 0.234748, 7.793065
16640, 0.008475, 0.060663, 0.234313, 7.811345
16896, 0.008630, 0.061548, 0.234902, 7.795194
17152, 0.008702, 0.064577, 0.234649, 7.798126
17408, 0.008159, 0.061265, 0.235359, 7.807301
17664, 0.008197, 0.061188, 0.235545, 7.802344
17920, 0.008084, 0.061088, 0.234476, 7.804395
18176, 0.007672, 0.058612, 0.233311, 7.783628
18432, 0.007807, 0.063396, 0.231822, 7.795542
18688, 0.007617, 0.061258, 0.234883, 7.791260
18944, 0.007340, 0.059594, 0.235147, 7.806206
19200, 0.007597, 0.064427, 0.234957, 7.806099
19456, 0.007352, 0.059630, 0.232340, 7.796532
19712, 0.006991, 0.061112, 0.232786, 7.792542
19968, 0.007559, 0.064969, 0.231634, 7.804409
20224, 0.007411, 0.063693, 0.231866, 7.803045
20480, 0.007165, 0.060157, 0.230355, 7.804061
20736, 0.006791, 0.062396, 0.232687, 7.799992
20992, 0.006768, 0.062582, 0.232997, 7.793934
21248, 0.006640, 0.061105, 0.232992, 7.807692
21504, 0.006689, 0.063743, 0.230815, 7.806647
21760, 0.006704, 0.063412, 0.231606, 7.797323
22016, 0.006663, 0.063431, 0.236149, 7.808269
22272, 0.006694, 0.062083, 0.234520, 7.814274
22528, 0.006918, 0.064891, 0.233230, 7.805208
22784, 0.006594, 0.066624, 0.232078, 7.810540
23040, 0.006192, 0.060634, 0.232226, 7.805918
23296, 0.006295, 0.062927, 0.230963, 7.808759
23552, 0.006439, 0.063148, 0.231895, 7.795275
23808, 0.005797, 0.060811, 0.231799, 7.800441
24064, 0.006113, 0.061700, 0.233049, 7.802229
24320, 0.006284, 0.063812, 0.231978, 7.799688
24576, 0.005972, 0.064736, 0.231511, 7.804151
24832, 0.005899, 0.063980, 0.232391, 7.794659
25088, 0.006007, 0.064201, 0.231525, 7.795747
25344, 0.005956, 0.063214, 0.229529, 7.811067
25600, 0.005588, 0.061769, 0.233346, 7.786251
0, 0.007578, 0.008818, 0.231447, 15.426222
256, 0.005781, 0.007125, 0.231151, 15.408044
512, 0.004270, 0.005554, 0.231194, 15.423126
768, 0.004076, 0.005844, 0.230517, 15.415371
1024, 0.003465, 0.005389, 0.229994, 15.419051
1280, 0.003082, 0.005242, 0.228241, 15.420561
1536, 0.002321, 0.004241, 0.228028, 15.419051
1792, 0.002404, 0.004139, 0.228237, 15.401919
2048, 0.002232, 0.004159, 0.229127, 15.416278
2304, 0.001910, 0.004012, 0.228125, 15.424220
2560, 0.001621, 0.003411, 0.228137, 15.403555
2816, 0.001857, 0.003979, 0.227384, 15.410039
3072, 0.001729, 0.003370, 0.226993, 15.405589
3328, 0.002154, 0.004502, 0.228106, 15.411810
3584, 0.001560, 0.003468, 0.226817, 15.422083
3840, 0.001465, 0.003446, 0.226824, 15.408579
4096, 0.001413, 0.003045, 0.225166, 15.432356
4352, 0.001553, 0.003400, 0.228059, 15.408846
4608, 0.001473, 0.003342, 0.226954, 15.409691
4864, 0.001365, 0.003271, 0.226804, 15.404775
5120, 0.001349, 0.003199, 0.226758, 15.419337
5376, 0.001059, 0.002603, 0.225110, 15.409678
5632, 0.001217, 0.002955, 0.225290, 15.422943
5888, 0.001427, 0.003579, 0.229251, 15.409121
6144, 0.001090, 0.002987, 0.225601, 15.425600
6400, 0.001117, 0.002733, 0.226553, 15.427762
6656, 0.001261, 0.002945, 0.224699, 15.404526
6912, 0.001217, 0.003223, 0.227042, 15.419812
7168, 0.001054, 0.002592, 0.225222, 15.421999
7424, 0.001338, 0.003363, 0.226422, 15.422833
7680, 0.001049, 0.002890, 0.227279, 15.431987
7936, 0.001036, 0.002643, 0.228206, 15.402840
8192, 0.000922, 0.002531, 0.226593, 15.427353
8448, 0.000984, 0.002731, 0.226678, 15.428129
8704, 0.001064, 0.002912, 0.227703, 15.419635
8960, 0.001051, 0.003128, 0.225995, 15.408965
9216, 0.000969, 0.002864, 0.225979, 15.410056
9472, 0.001052, 0.003277, 0.226982, 15.420852
9728, 0.000996, 0.002886, 0.226525, 15.410077
9984, 0.001067, 0.003256, 0.223988, 15.419970
10240, 0.001028, 0.002986, 0.227987, 15.413114
10496, 0.000716, 0.002312, 0.225820, 15.405676
10752, 0.001164, 0.003601, 0.227778, 15.431099
11008, 0.000886, 0.002866, 0.226604, 15.403582
11264, 0.000875, 0.002544, 0.227325, 15.415606
11520, 0.000773, 0.002520, 0.228468, 15.416863
11776, 0.000855, 0.002700, 0.227659, 15.415708
12032, 0.000646, 0.002399, 0.225456, 15.405741
12288, 0.000695, 0.002338, 0.225590, 15.417543
12544, 0.000749, 0.002920, 0.226889, 15.412598
12800, 0.000703, 0.002479, 0.224591, 15.410444
13056, 0.001010, 0.003173, 0.228203, 15.423773
13312, 0.000701, 0.002394, 0.226222, 15.425236
13568, 0.000874, 0.003192, 0.225044, 15.409846
13824, 0.000863, 0.003040, 0.226889, 15.419443
14080, 0.000688, 0.002411, 0.223591, 15.430070
14336, 0.000721, 0.002421, 0.226957, 15.432014
14592, 0.000718, 0.002589, 0.226243, 15.420612
14848, 0.000643, 0.002410, 0.225721, 15.409927
15104, 0.000662, 0.003136, 0.225181, 15.410642
15360, 0.000782, 0.002656, 0.224436, 15.410831
15616, 0.000773, 0.003012, 0.226089, 15.419785
15872, 0.000667, 0.002695, 0.227489, 15.417163
16128, 0.000788, 0.002796, 0.226504, 15.426449
16384, 0.000749, 0.003413, 0.226585, 15.421144
16640, 0.000623, 0.002869, 0.225929, 15.425983
16896, 0.000592, 0.002741, 0.226494, 15.399131
17152, 0.000654, 0.002530, 0.224187, 15.407184
17408, 0.000550, 0.002716, 0.225794, 15.418492
17664, 0.000692, 0.002842, 0.228005, 15.416175
17920, 0.000615, 0.002495, 0.224585, 15.403124
18176, 0.000648, 0.003079, 0.226352, 15.434375
18432, 0.000679, 0.002908, 0.225532, 15.424134
18688, 0.000535, 0.002589, 0.224979, 15.400156
18944, 0.000556, 0.002735, 0.227049, 15.418922
19200, 0.000530, 0.002938, 0.227588, 15.412977
19456, 0.000612, 0.002830, 0.225475, 15.411629
19712, 0.000679, 0.003227, 0.225922, 15.408868
19968, 0.000600, 0.003043, 0.226052, 15.424551
20224, 0.000563, 0.002781, 0.227992, 15.433573
20480, 0.000666, 0.003540, 0.224965, 15.396362
20736, 0.000542, 0.002665, 0.225742, 15.416720
20992, 0.000532, 0.002522, 0.226705, 15.414650
21248, 0.000581, 0.002972, 0.226623, 15.437945
21504, 0.000442, 0.002369, 0.224884, 15.422606
21760, 0.000586, 0.003003, 0.224454, 15.431282
22016, 0.000573, 0.003017, 0.227340, 15.414025
22272, 0.000581, 0.003191, 0.225823, 15.414357
22528, 0.000527, 0.002693, 0.224974, 15.413731
