tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
16000, 155, 50, 0.987500, 1, 100, 1.708132
16032, 155, 50, 0.987500, 1, 100, 1.713032
16064, 155, 50, 0.987500, 1, 100, 1.708585
16096, 155, 50, 0.987500, 1, 100, 1.710210
16128, 155, 50, 0.987500, 1, 100, 1.704828
16160, 155, 50, 0.987500, 1, 100, 1.705753
16192, 155, 50, 0.987500, 1, 100, 1.706901
16224, 155, 50, 0.987500, 1, 100, 1.710803
16256, 155, 50, 0.987500, 1, 100, 1.703757
16288, 155, 50, 0.987500, 1, 100, 1.705497
16320, 155, 50, 0.987500, 1, 100, 1.709921
16352, 155, 50, 0.987500, 1, 100, 1.714259
16384, 155, 50, 0.987500, 1, 100, 1.704739
16416, 155, 50, 0.987500, 1, 100, 1.712115
16448, 155, 50, 0.987500, 1, 100, 1.706430
16480, 155, 50, 0.987500, 1, 100, 1.708565
16512, 155, 50, 0.987500, 1, 100, 1.708711
16544, 155, 50, 0.987500, 1, 100, 1.706889
16576, 155, 50, 0.987500, 1, 100, 1.711630
16608, 155, 50, 0.987500, 1, 100, 1.707493
16640, 155, 50, 0.987500, 1, 100, 1.709575
16672, 155, 50, 0.987500, 1, 100, 1.714326
16704, 155, 50, 0.987500, 1, 100, 1.708729
16736, 155, 50, 0.987500, 1, 100, 1.710045
16768, 155, 50, 0.987500, 1, 100, 1.707496
16800, 155, 50, 0.987500, 1, 100, 1.709518
16832, 155, 50, 0.987500, 1, 100, 1.709401
16864, 155, 50, 0.987500, 1, 100, 1.708790
16896, 155, 50, 0.987500, 1, 100, 1.708524
16928, 155, 50, 0.987500, 1, 100, 1.709525
16960, 155, 50, 0.987500, 1, 100, 1.705038
16992, 155, 50, 0.987500, 1, 100, 1.705494
17024, 155, 50, 0.987500, 1, 100, 1.710464
17056, 155, 50, 0.987500, 1, 100, 1.709767
17088, 155, 50, 0.987500, 1, 100, 1.715119
17120, 155, 50, 0.987500, 1, 100, 1.714092
17152, 155, 50, 0.987500, 1, 100, 1.709655
17184, 155, 50, 0.987500, 1, 100, 1.709153
17216, 155, 50, 0.987500, 1, 100, 1.709058
17248, 155, 50, 0.987500, 1, 100, 1.710198
17280, 155, 50, 0.987500, 1, 100, 1.710374
17312, 155, 50, 0.987500, 1, 100, 1.706238
17344, 155, 50, 0.987500, 1, 100, 1.707383
17376, 155, 50, 0.987500, 1, 100, 1.709784
17408, 155, 50, 0.987500, 1, 100, 1.706836
17440, 155, 50, 0.987500, 1, 100, 1.711140
17472, 155, 50, 0.987500, 1, 100, 1.710986
17504, 155, 50, 0.987500, 1, 100, 1.703723
17536, 155, 50, 0.987500, 1, 100, 1.706583
17568, 155, 50, 0.987500, 1, 100, 1.707812
17600, 155, 50, 0.987500, 1, 100, 1.710036
17632, 155, 50, 0.987500, 1, 100, 1.711293
17664, 155, 50, 0.987500, 1, 100, 1.707144
17696, 155, 50, 0.987500, 1, 100, 1.710211
17728, 155, 50, 0.987500, 1, 100, 1.710019
17760, 155, 50, 0.987500, 1, 100, 1.707912
17792, 155, 50, 0.987500, 1, 100, 1.709856
17824, 155, 50, 0.987500, 1, 100, 1.712485
17856, 155, 50, 0.987500, 1, 100, 1.705218
17888, 155, 50, 0.987500, 1, 100, 1.712660
17920, 155, 50, 0.987500, 1, 100, 1.706320
17952, 155, 50, 0.987500, 1, 100, 1.709320
17984, 155, 50, 0.987500, 1, 100, 1.708935
18016, 155, 50, 0.987500, 1, 100, 1.711189
18048, 155, 50, 0.987500, 1, 100, 1.706215
18080, 155, 50, 0.987500, 1, 100, 1.707915
18112, 155, 50, 0.987500, 1, 100, 1.712768
18144, 155, 50, 0.987500, 1, 100, 1.707988
18176, 155, 50, 0.987500, 1, 100, 1.709801
18208, 155, 50, 0.987500, 1, 100, 1.706370
18240, 155, 50, 0.987500, 1, 100, 1.709112
18272, 155, 50, 0.987500, 1, 100, 1.709157
18304, 155, 50, 0.987500, 1, 100, 1.707845
18336, 155, 50, 0.987500, 1, 100, 1.706130
18368, 155, 50, 0.987500, 1, 100, 1.705111
18400, 155, 50, 0.987500, 1, 100, 1.704720
18432, 155, 50, 0.987500, 1, 100, 1.709373
18464, 155, 50, 0.987500, 1, 100, 1.706762
18496, 155, 50, 0.987500, 1, 100, 1.709284
18528, 155, 50, 0.987500, 1, 100, 1.707606
18560, 155, 50, 0.987500, 1, 100, 1.709830
18592, 155, 50, 0.987500, 1, 100, 1.708930
18624, 155, 50, 0.987500, 1, 100, 1.708064
18656, 155, 50, 0.987500, 1, 100, 1.707921
18688, 155, 50, 0.987500, 1, 100, 1.708154
18720, 155, 50, 0.987500, 1, 100, 1.707265
18752, 155, 50, 0.987500, 1, 100, 1.707895
18784, 155, 50, 0.987500, 1, 100, 1.707429
18816, 155, 50, 0.987500, 1, 100, 1.708300
18848, 155, 50, 0.987500, 1, 100, 1.703674
18880, 155, 50, 0.987500, 1, 100, 1.707632
18912, 155, 50, 0.987500, 1, 100, 1.709004
18944, 155, 50, 0.987500, 1, 100, 1.706124
18976, 155, 50, 0.987500, 1, 100, 1.710303
19008, 155, 50, 0.987500, 1, 100, 1.710625
19040, 155, 50, 0.987500, 1, 100, 1.708246
19072, 155, 50, 0.987500, 1, 100, 1.710278
19104, 155, 50, 0.987500, 1, 100, 1.709336
19136, 155, 50, 0.987500, 1, 100, 1.710909
19168, 155, 50, 0.987500, 1, 100, 1.708024
19200, 155, 50, 0.987500, 1, 100, 1.706915
19232, 155, 50, 0.987500, 1, 100, 1.714092
19264, 155, 50, 0.987500, 1, 100, 1.707074
19296, 155, 50, 0.987500, 1, 100, 1.706220
19328, 155, 50, 0.987500, 1, 100, 1.707115
19360, 155, 50, 0.987500, 1, 100, 1.709197
19392, 155, 50, 0.987500, 1, 100, 1.711274
19424, 155, 50, 0.987500, 1, 100, 1.707990
19456, 155, 50, 0.987500, 1, 100, 1.705063
19488, 155, 50, 0.987500, 1, 100, 1.705396
19520, 155, 50, 0.987500, 1, 100, 1.707826
19552, 155, 50, 0.987500, 1, 100, 1.709853
19584, 155, 50, 0.987500, 1, 100, 1.712752
19616, 155, 50, 0.987500, 1, 100, 1.702874
19648, 155, 50, 0.987500, 1, 100, 1.707437
19680, 155, 50, 0.987500, 1, 100, 1.707099
19712, 155, 50, 0.987500, 1, 100, 1.709677
19744, 155, 50, 0.987500, 1, 100, 1.707002
19776, 155, 50, 0.987500, 1, 100, 1.707156
19808, 155, 50, 0.987500, 1, 100, 1.708923
19840, 155, 50, 0.987500, 1, 100, 1.708822
19872, 155, 50, 0.987500, 1, 100, 1.706923
19904, 155, 50, 0.987500, 1, 100, 1.704532
19936, 155, 50, 0.987500, 1, 100, 1.708153
19968, 155, 50, 0.987500, 1, 100, 1.707539
20000, 155, 50, 0.987500, 1, 100, 1.715642
20032, 155, 50, 0.987500, 1, 100, 1.709013
20064, 155, 50, 0.987500, 1, 100, 1.710391
20096, 155, 50, 0.987500, 1, 100, 1.710211
20128, 155, 50, 0.987500, 1, 100, 1.704699
20160, 155, 50, 0.987500, 1, 100, 1.709027
20192, 155, 50, 0.987500, 1, 100, 1.710514
20224, 155, 50, 0.987500, 1, 100, 1.712601
20256, 155, 50, 0.987500, 1, 100, 1.711795
20288, 155, 50, 0.987500, 1, 100, 1.710684
20320, 155, 50, 0.987500, 1, 100, 1.713928
20352, 155, 50, 0.987500, 1, 100, 1.706254
20384, 155, 50, 0.987500, 1, 100, 1.705748
20416, 155, 50, 0.987500, 1, 100, 1.711532
20448, 155, 50, 0.987500, 1, 100, 1.707168
20480, 155, 50, 0.987500, 1, 100, 1.707767
20512, 155, 50, 0.987500, 1, 100, 1.705456
20544, 155, 50, 0.987500, 1, 100, 1.708532
20576, 155, 50, 0.987500, 1, 100, 1.707943
20608, 155, 50, 0.987500, 1, 100, 1.706463
20640, 155, 50, 0.987500, 1, 100, 1.710322
20672, 155, 50, 0.987500, 1, 100, 1.710951
20704, 155, 50, 0.987500, 1, 100, 1.706527
20736, 155, 50, 0.987500, 1, 100, 1.706743
20768, 155, 50, 0.987500, 1, 100, 1.708243
20800, 155, 50, 0.987500, 1, 100, 1.704812
20832, 155, 50, 0.987500, 1, 100, 1.704462
20864, 155, 50, 0.987500, 1, 100, 1.705196
20896, 155, 50, 0.987500, 1, 100, 1.709765
20928, 155, 50, 0.987500, 1, 100, 1.710269
20960, 155, 50, 0.987500, 1, 100, 1.705390
20992, 155, 50, 0.987500, 1, 100, 1.709621
21024, 155, 50, 0.987500, 1, 100, 1.707030
21056, 155, 50, 0.987500, 1, 100, 1.707164
21088, 155, 50, 0.987500, 1, 100, 1.702372
21120, 155, 50, 0.987500, 1, 100, 1.708804
21152, 155, 50, 0.987500, 1, 100, 1.703731
21184, 155, 50, 0.987500, 1, 100, 1.707960
21216, 155, 50, 0.987500, 1, 100, 1.708669
21248, 155, 50, 0.987500, 1, 100, 1.710234
21280, 155, 50, 0.987500, 1, 100, 1.706338
21312, 155, 50, 0.987500, 1, 100, 1.707820
21344, 155, 50, 0.987500, 1, 100, 1.706200
21376, 155, 50, 0.987500, 1, 100, 1.706911
21408, 155, 50, 0.987500, 1, 100, 1.709193
21440, 155, 50, 0.987500, 1, 100, 1.711827
21472, 155, 50, 0.987500, 1, 100, 1.708101
21504, 155, 50, 0.987500, 1, 100, 1.713009
21536, 155, 50, 0.987500, 1, 100, 1.709566
21568, 155, 50, 0.987500, 1, 100, 1.713677
21600, 155, 50, 0.987500, 1, 100, 1.713911
21632, 155, 50, 0.987500, 1, 100, 1.710066
21664, 155, 50, 0.987500, 1, 100, 1.705899
21696, 155, 50, 0.987500, 1, 100, 1.709149
21728, 155, 50, 0.987500, 1, 100, 1.710426
21760, 155, 50, 0.987500, 1, 100, 1.712042
21792, 155, 50, 0.987500, 1, 100, 1.702146
21824, 155, 50, 0.987500, 1, 100, 1.710932
21856, 155, 50, 0.987500, 1, 100, 1.706918
21888, 155, 50, 0.987500, 1, 100, 1.700693
21920, 155, 50, 0.987500, 1, 100, 1.707917
21952, 155, 50, 0.987500, 1, 100, 1.707365
21984, 155, 50, 0.987500, 1, 100, 1.706200
22016, 155, 50, 0.987500, 1, 100, 1.706174
22048, 155, 50, 0.987500, 1, 100, 1.701656
22080, 155, 50, 0.987500, 1, 100, 1.702921
22112, 155, 50, 0.987500, 1, 100, 1.707756
22144, 155, 50, 0.987500, 1, 100, 1.707443
22176, 155, 50, 0.987500, 1, 100, 1.706551
22208, 155, 50, 0.987500, 1, 100, 1.706876
22240, 155, 50, 0.987500, 1, 100, 1.712418
22272, 155, 50, 0.987500, 1, 100, 1.707349
22304, 155, 50, 0.987500, 1, 100, 1.708368
22336, 155, 50, 0.987500, 1, 100, 1.710435
22368, 155, 50, 0.987500, 1, 100, 1.706564
22400, 155, 50, 0.987500, 1, 100, 1.709689
22432, 155, 50, 0.987500, 1, 100, 1.702922
22464, 155, 50, 0.987500, 1, 100, 1.705304
22496, 155, 50, 0.987500, 1, 100, 1.708043
22528, 155, 50, 0.987500, 1, 100, 1.704707
22560, 155, 50, 0.987500, 1, 100, 1.704442
22592, 155, 50, 0.987500, 1, 100, 1.707355
22624, 155, 50, 0.987500, 1, 100, 1.704844
22656, 155, 50, 0.987500, 1, 100, 1.710775
22688, 155, 50, 0.987500, 1, 100, 1.704735
22720, 155, 50, 0.987500, 1, 100, 1.710070
22752, 155, 50, 0.987500, 1, 100, 1.709493
22784, 155, 50, 0.987500, 1, 100, 1.702912
22816, 155, 50, 0.987500, 1, 100, 1.706978
22848, 155, 50, 0.987500, 1, 100, 1.710693
22880, 155, 50, 0.987500, 1, 100, 1.710340
22912, 155, 50, 0.987500, 1, 100, 1.706992
22944, 155, 50, 0.987500, 1, 100, 1.708864
22976, 155, 50, 0.987500, 1, 100, 1.707516
23008, 155, 50, 0.987500, 1, 100, 1.702886
23040, 155, 50, 0.987500, 1, 100, 1.707561
23072, 155, 50, 0.987500, 1, 100, 1.708459
23104, 155, 50, 0.987500, 1, 100, 1.705012
23136, 155, 50, 0.987500, 1, 100, 1.705561
23168, 155, 50, 0.987500, 1, 100, 1.710525
23200, 155, 50, 0.987500, 1, 100, 1.703383
23232, 155, 50, 0.987500, 1, 100, 1.707349
23264, 155, 50, 0.987500, 1, 100, 1.702621
23296, 155, 50, 0.987500, 1, 100, 1.708163
23328, 155, 50, 0.987500, 1, 100, 1.710817
23360, 155, 50, 0.987500, 1, 100, 1.705532
23392, 155, 50, 0.987500, 1, 100, 1.705505
23424, 155, 50, 0.987500, 1, 100, 1.705765
23456, 155, 50, 0.987500, 1, 100, 1.708634
23488, 155, 50, 0.987500, 1, 100, 1.711771
23520, 155, 50, 0.987500, 1, 100, 1.710273
23552, 155, 50, 0.987500, 1, 100, 1.708842
23584, 155, 50, 0.987500, 1, 100, 1.710656
23616, 155, 50, 0.987500, 1, 100, 1.706145
23648, 155, 50, 0.987500, 1, 100, 1.711801
23680, 155, 50, 0.987500, 1, 100, 1.709982
23712, 155, 50, 0.987500, 1, 100, 1.709387
23744, 155, 50, 0.987500, 1, 100, 1.704243
23776, 155, 50, 0.987500, 1, 100, 1.709314
23808, 155, 50, 0.987500, 1, 100, 1.702644
23840, 155, 50, 0.987500, 1, 100, 1.706958
23872, 155, 50, 0.987500, 1, 100, 1.703945
23904, 155, 50, 0.987500, 1, 100, 1.707627
23936, 155, 50, 0.987500, 1, 100, 1.711930
23968, 155, 50, 0.987500, 1, 100, 1.709005
24000, 155, 50, 0.987500, 1, 100, 1.707110
24032, 155, 50, 0.987500, 1, 100, 1.706007
24064, 155, 50, 0.987500, 1, 100, 1.709195
24096, 155, 50, 0.987500, 1, 100, 1.710256
24128, 155, 50, 0.987500, 1, 100, 1.709534
24160, 155, 50, 0.987500, 1, 100, 1.708780
24192, 155, 50, 0.987500, 1, 100, 1.705722
24224, 155, 50, 0.987500, 1, 100, 1.707382
24256, 155, 50, 0.987500, 1, 100, 1.706667
24288, 155, 50, 0.987500, 1, 100, 1.706880
24320, 155, 50, 0.987500, 1, 100, 1.707643
24352, 155, 50, 0.987500, 1, 100, 1.703390
24384, 155, 50, 0.987500, 1, 100, 1.702626
24416, 155, 50, 0.987500, 1, 100, 1.708273
24448, 155, 50, 0.987500, 1, 100, 1.707085
24480, 155, 50, 0.987500, 1, 100, 1.703798
24512, 155, 50, 0.987500, 1, 100, 1.702553
24544, 155, 50, 0.987500, 1, 100, 1.704568
24576, 155, 50, 0.987500, 1, 100, 1.704835
24608, 155, 50, 0.987500, 1, 100, 1.708360
24640, 155, 50, 0.987500, 1, 100, 1.710165
24672, 155, 50, 0.987500, 1, 100, 1.707998
24704, 155, 50, 0.987500, 1, 100, 1.704929
24736, 155, 50, 0.987500, 1, 100, 1.705678
24768, 155, 50, 0.987500, 1, 100, 1.706575
24800, 155, 50, 0.987500, 1, 100, 1.703216
24832, 155, 50, 0.987500, 1, 100, 1.703000
24864, 155, 50, 0.987500, 1, 100, 1.704673
24896, 155, 50, 0.987500, 1, 100, 1.706965
24928, 155, 50, 0.987500, 1, 100, 1.706906
24960, 155, 50, 0.987500, 1, 100, 1.711893
24992, 155, 50, 0.987500, 1, 100, 1.707318
25024, 155, 50, 0.987500, 1, 100, 1.707912
25056, 155, 50, 0.987500, 1, 100, 1.705169
25088, 155, 50, 0.987500, 1, 100, 1.705406
25120, 155, 50, 0.987500, 1, 100, 1.712371
25152, 155, 50, 0.987500, 1, 100, 1.703226
25184, 155, 50, 0.987500, 1, 100, 1.708250
25216, 155, 50, 0.987500, 1, 100, 1.710119
25248, 155, 50, 0.987500, 1, 100, 1.707434
25280, 155, 50, 0.987500, 1, 100, 1.707942
25312, 155, 50, 0.987500, 1, 100, 1.702733
25344, 155, 50, 0.987500, 1, 100, 1.703318
25376, 155, 50, 0.987500, 1, 100, 1.707894
25408, 155, 50, 0.987500, 1, 100, 1.708205
25440, 155, 50, 0.987500, 1, 100, 1.707659
25472, 155, 50, 0.987500, 1, 100, 1.704963
25504, 155, 50, 0.987500, 1, 100, 1.708926
25536, 155, 50, 0.987500, 1, 100, 1.703091
25568, 155, 50, 0.987500, 1, 100, 1.706559
25600, 155, 50, 0.987500, 1, 100, 1.703684
