tau,regular_loss,naughty_loss
12832, 0.060833, 1.649202
12864, 0.058880, 1.655845
12896, 0.058111, 1.652398
12928, 0.059687, 1.655038
12960, 0.060478, 1.654509
12992, 0.060128, 1.647207
13024, 0.059929, 1.654281
13056, 0.059909, 1.651907
13088, 0.060058, 1.652238
13120, 0.060289, 1.648209
13152, 0.059273, 1.651706
13184, 0.058488, 1.650799
13216, 0.059210, 1.649448
13248, 0.058377, 1.653817
13280, 0.059835, 1.650682
13312, 0.058409, 1.650724
13344, 0.059660, 1.652019
13376, 0.056740, 1.655701
13408, 0.057614, 1.654876
13440, 0.057795, 1.651376
13472, 0.058383, 1.648416
13504, 0.058908, 1.654941
13536, 0.057878, 1.651600
13568, 0.058689, 1.658280
13600, 0.056965, 1.653613
13632, 0.057198, 1.657434
13664, 0.057489, 1.656138
13696, 0.055956, 1.656918
13728, 0.057384, 1.655753
13760, 0.058946, 1.653936
13792, 0.057108, 1.655541
13824, 0.058090, 1.655942
13856, 0.057542, 1.653096
13888, 0.056016, 1.652447
13920, 0.054758, 1.655518
13952, 0.057092, 1.652919
13984, 0.055951, 1.656313
14016, 0.056202, 1.652604
14048, 0.054965, 1.657994
14080, 0.056792, 1.655678
14112, 0.055961, 1.653520
14144, 0.054945, 1.652457
14176, 0.056483, 1.653153
14208, 0.054687, 1.652552
14240, 0.056140, 1.655240
14272, 0.056250, 1.656826
14304, 0.053651, 1.655273
14336, 0.055530, 1.659419
14368, 0.054063, 1.656055
14400, 0.055626, 1.653234
14432, 0.056380, 1.655162
14464, 0.055657, 1.654322
14496, 0.054227, 1.662220
14528, 0.055742, 1.656105
14560, 0.055239, 1.654465
14592, 0.053497, 1.654872
14624, 0.054365, 1.659938
14656, 0.056210, 1.658440
14688, 0.054700, 1.652908
14720, 0.055348, 1.655839
14752, 0.053981, 1.656184
14784, 0.054300, 1.652161
14816, 0.053940, 1.654132
14848, 0.053061, 1.657722
14880, 0.054114, 1.653714
14912, 0.052769, 1.657744
14944, 0.055143, 1.657888
14976, 0.053875, 1.658752
15008, 0.053543, 1.652738
15040, 0.054194, 1.658690
15072, 0.052832, 1.657008
15104, 0.053549, 1.657220
15136, 0.051740, 1.654682
15168, 0.051772, 1.660194
15200, 0.053464, 1.656756
15232, 0.053991, 1.657578
15264, 0.052249, 1.658104
15296, 0.052176, 1.662616
15328, 0.052006, 1.656143
15360, 0.054008, 1.659637
15392, 0.050364, 1.656230
15424, 0.051141, 1.662681
15456, 0.052047, 1.658026
15488, 0.052302, 1.657784
15520, 0.051791, 1.656965
15552, 0.052150, 1.657980
15584, 0.052363, 1.658553
15616, 0.050286, 1.658399
15648, 0.050735, 1.659425
15680, 0.051958, 1.659501
15712, 0.052992, 1.657327
15744, 0.051584, 1.660077
15776, 0.048903, 1.652220
15808, 0.049506, 1.660206
15840, 0.047215, 1.655869
15872, 0.051430, 1.654875
15904, 0.051531, 1.658406
15936, 0.049684, 1.659256
15968, 0.051573, 1.658805
16000, 0.051884, 1.656248
16032, 0.053317, 1.659714
16064, 0.050004, 1.658581
16096, 0.050247, 1.659964
16128, 0.050431, 1.654397
16160, 0.051359, 1.654394
16192, 0.052744, 1.654157
16224, 0.050177, 1.660626
16256, 0.048811, 1.654946
16288, 0.048493, 1.657004
16320, 0.047753, 1.662169
16352, 0.050045, 1.664214
16384, 0.049549, 1.655190
16416, 0.049807, 1.662308
16448, 0.049639, 1.656791
16480, 0.049320, 1.659245
16512, 0.049007, 1.659704
16544, 0.050292, 1.656597
16576, 0.048704, 1.662926
16608, 0.049260, 1.658234
16640, 0.050118, 1.659457
16672, 0.049534, 1.664791
16704, 0.049237, 1.659492
16736, 0.048145, 1.661900
16768, 0.049162, 1.658334
16800, 0.047585, 1.661933
16832, 0.048670, 1.660731
16864, 0.048746, 1.660044
16896, 0.048786, 1.659738
16928, 0.048427, 1.661098
16960, 0.047217, 1.657821
16992, 0.049504, 1.655991
17024, 0.048312, 1.662152
17056, 0.047492, 1.662275
17088, 0.049550, 1.665570
17120, 0.047966, 1.666127
17152, 0.048582, 1.661073
17184, 0.047505, 1.661648
17216, 0.048626, 1.660432
17248, 0.047362, 1.662836
17280, 0.048084, 1.662289
17312, 0.047787, 1.658451
17344, 0.045467, 1.661916
17376, 0.047044, 1.662740
17408, 0.047368, 1.659468
17440, 0.048699, 1.662441
17472, 0.047195, 1.663791
17504, 0.045887, 1.657836
17536, 0.049628, 1.656956
17568, 0.047543, 1.660269
17600, 0.048532, 1.661504
17632, 0.047313, 1.663980
17664, 0.044743, 1.662401
17696, 0.047372, 1.662839
17728, 0.046108, 1.663912
17760, 0.045996, 1.661915
17792, 0.045504, 1.664351
17824, 0.049464, 1.663021
17856, 0.045725, 1.659493
17888, 0.048843, 1.663817
17920, 0.048136, 1.658185
17952, 0.046447, 1.662873
17984, 0.045959, 1.662976
18016, 0.048277, 1.662912
18048, 0.045402, 1.660813
18080, 0.045304, 1.662610
18112, 0.047338, 1.665430
18144, 0.045317, 1.662670
18176, 0.045147, 1.664654
18208, 0.044981, 1.661389
18240, 0.045339, 1.663773
18272, 0.044816, 1.664341
18304, 0.046164, 1.661681
18336, 0.044272, 1.661858
18368, 0.045725, 1.659386
18400, 0.045375, 1.659345
18432, 0.045409, 1.663964
18464, 0.044116, 1.662647
18496, 0.044353, 1.664931
18528, 0.046585, 1.661021
18560, 0.044598, 1.665232
18592, 0.044777, 1.664154
18624, 0.046407, 1.661657
18656, 0.043666, 1.664255
18688, 0.044596, 1.663558
18720, 0.044014, 1.663251
18752, 0.045591, 1.662303
18784, 0.045972, 1.661457
18816, 0.045086, 1.663214
18848, 0.044752, 1.658922
18880, 0.043571, 1.664061
18912, 0.046478, 1.662526
18944, 0.043533, 1.662591
18976, 0.044641, 1.665661
19008, 0.046154, 1.664470
19040, 0.045912, 1.662334
19072, 0.043825, 1.666454
19104, 0.044536, 1.664800
19136, 0.045161, 1.665748
19168, 0.044271, 1.663753
19200, 0.043183, 1.663731
19232, 0.043641, 1.670451
19264, 0.045180, 1.661894
19296, 0.044508, 1.661712
19328, 0.042943, 1.664172
19360, 0.042217, 1.666981
19392, 0.045022, 1.666252
19424, 0.044073, 1.663917
19456, 0.043484, 1.661579
19488, 0.042755, 1.662641
19520, 0.044745, 1.663081
19552, 0.043286, 1.666567
19584, 0.043325, 1.669427
19616, 0.043435, 1.659439
19648, 0.044484, 1.662953
19680, 0.043546, 1.663552
19712, 0.042697, 1.666980
19744, 0.043658, 1.663344
19776, 0.041984, 1.665172
19808, 0.044070, 1.664853
19840, 0.042224, 1.666598
19872, 0.041720, 1.665203
19904, 0.039216, 1.665316
19936, 0.042970, 1.665183
19968, 0.043187, 1.664353
20000, 0.042845, 1.672797
20032, 0.043414, 1.665599
20064, 0.042774, 1.667617
20096, 0.044669, 1.665542
20128, 0.043654, 1.661045
20160, 0.044286, 1.664741
20192, 0.042107, 1.668407
20224, 0.042901, 1.669700
20256, 0.044233, 1.667561
20288, 0.041901, 1.668783
20320, 0.045492, 1.668436
20352, 0.041572, 1.664682
20384, 0.043494, 1.662253
20416, 0.042532, 1.669000
20448, 0.044128, 1.663040
20480, 0.043750, 1.664016
20512, 0.041875, 1.663581
20544, 0.042153, 1.666379
20576, 0.040623, 1.667320
20608, 0.041037, 1.665425
20640, 0.043614, 1.666708
20672, 0.041937, 1.669015
20704, 0.040143, 1.666384
20736, 0.041649, 1.665094
20768, 0.041480, 1.666763
20800, 0.042039, 1.662772
20832, 0.040936, 1.663526
20864, 0.039680, 1.665516
20896, 0.041715, 1.668051
20928, 0.040712, 1.669557
20960, 0.039767, 1.665623
20992, 0.042050, 1.667571
21024, 0.041123, 1.665907
21056, 0.041197, 1.665967
21088, 0.039291, 1.663080
21120, 0.042208, 1.666596
21152, 0.040784, 1.662947
21184, 0.038672, 1.669288
21216, 0.041831, 1.666838
21248, 0.041614, 1.668620
21280, 0.041397, 1.664941
21312, 0.042673, 1.665148
21344, 0.039019, 1.667181
21376, 0.040489, 1.666422
21408, 0.041389, 1.667804
21440, 0.041312, 1.670514
21472, 0.042459, 1.665642
21504, 0.042390, 1.670619
21536, 0.040341, 1.669225
21568, 0.041134, 1.672543
21600, 0.040034, 1.673876
21632, 0.039620, 1.670445
21664, 0.041069, 1.664831
21696, 0.039582, 1.669567
21728, 0.042914, 1.667512
21760, 0.041972, 1.670070
21792, 0.039070, 1.663077
21824, 0.039929, 1.671003
21856, 0.041600, 1.665318
21888, 0.041179, 1.659514
21920, 0.041402, 1.666516
21952, 0.042225, 1.665140
21984, 0.038694, 1.667505
22016, 0.039587, 1.666587
22048, 0.041009, 1.660647
22080, 0.039312, 1.663609
22112, 0.041245, 1.666511
22144, 0.039517, 1.667926
22176, 0.039182, 1.667369
22208, 0.038991, 1.667885
22240, 0.041455, 1.670963
22272, 0.040692, 1.666657
22304, 0.039202, 1.669166
22336, 0.037364, 1.673071
22368, 0.037632, 1.668932
22400, 0.039865, 1.669825
22432, 0.038427, 1.664494
22464, 0.037852, 1.667452
22496, 0.039028, 1.669015
22528, 0.038589, 1.666118
22560, 0.039592, 1.664850
22592, 0.038413, 1.668942
22624, 0.040365, 1.664478
22656, 0.040643, 1.670132
22688, 0.040625, 1.664110
22720, 0.039972, 1.670098
22752, 0.040752, 1.668741
22784, 0.038952, 1.663960
22816, 0.040341, 1.666637
22848, 0.039327, 1.671365
22880, 0.039392, 1.670948
22912, 0.037001, 1.669991
22944, 0.041886, 1.666978
22976, 0.040566, 1.666950
23008, 0.040028, 1.662858
23040, 0.038270, 1.669292
23072, 0.037593, 1.670866
23104, 0.038702, 1.666310
23136, 0.039036, 1.666525
23168, 0.039651, 1.670874
23200, 0.039378, 1.664005
23232, 0.039131, 1.668218
23264, 0.037151, 1.665470
23296, 0.039977, 1.668186
23328, 0.039216, 1.671601
23360, 0.036554, 1.668978
23392, 0.038094, 1.667410
23424, 0.037955, 1.667809
23456, 0.037841, 1.670793
23488, 0.040356, 1.671415
23520, 0.038682, 1.671590
